"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"ZAKRZEWSKI Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"DZICZEK Krzysztof Andrzej - KW BEZPARTYJNI SAMORZĄDOWCY";"WASILEWSKI Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BRZOZOWSKA Urszula Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWIERSKI Adrian Norbert - KW BEZPARTYJNI SAMORZĄDOWCY";"SADOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCINIAK Urszula - KW BEZPARTYJNI SAMORZĄDOWCY";"SZTEJTER Agnieszka Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYWICKI Wiesław Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"JASEK Mirosława - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABOWSKI Jerzy - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKIEWICZ Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"DĄBROWSKI Mirosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUPA Jan - KW BEZPARTYJNI SAMORZĄDOWCY";"MIERZEJEWSKI Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"MLENKO Krzysztof Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJSŁAW Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"KAMIONKA Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"SULEJ Marianna - KW BEZPARTYJNI SAMORZĄDOWCY";"LESZCZEWICZ Waldemar Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"PASŁAWSKA Urszula Stefania - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NIEMCZYCKI Ignacy Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JASKULSKA Sylwia Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOREK Sebastian Bolesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRÓL Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KEMPA Robert Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BĄKOWSKA Maria Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TRUPACZ Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIWOWARCZYK Marcin Marian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KIMBAR Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZAŁKO Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAWLAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WISOWATY Bogusław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZUBIŃSKA Grażyna Jolanta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ANDRZEJEWSKI Jarosław Arkadiusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRZEMIŃSKI Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁABANOWSKA Joanna Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NOWICKA Sylwia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZEPIELINDA Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOTOWSKI Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KULASEK Marcin Robert - KW NOWA LEWICA";"GRUCELA Bartosz - KW NOWA LEWICA";"PRZYŁUSKA Bożena Marta - KW NOWA LEWICA";"MICHNIK Łukasz - KW NOWA LEWICA";"ASZKIEŁOWICZ Mieczysław - KW NOWA LEWICA";"MATUSZEWSKA-BORUC Małgorzata Emilia - KW NOWA LEWICA";"BOCZAR Beata - KW NOWA LEWICA";"DRACEWICZ Dariusz Cezary - KW NOWA LEWICA";"BOLIK-KUN Anna Agnieszka - KW NOWA LEWICA";"PIENIAK Jarosław - KW NOWA LEWICA";"JANKOWSKA Ewa Bożena - KW NOWA LEWICA";"OLKOWSKA-KASJAN Małgorzata - KW NOWA LEWICA";"LESKA Arkadiusz Karol - KW NOWA LEWICA";"HADZIEWICZ Irena Krystyna - KW NOWA LEWICA";"PYSZNA Malwina Maria - KW NOWA LEWICA";"RUTKOWSKI Bartłomiej - KW NOWA LEWICA";"POPIELARZ Małgorzata - KW NOWA LEWICA";"PACYNO Piotr - KW NOWA LEWICA";"NADOLNA Janina - KW NOWA LEWICA";"NALAZEK Ireneusz Mariusz - KW NOWA LEWICA";"CIESZYŃSKI Janusz Antoni - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHOJECKI Artur Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"ARENT Iwona Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"POBOŻY Błażej Leszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"SEMENIUK-PATKOWSKA Olga Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAŁECKI Jerzy Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSSAKOWSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZEMIEL Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"ULEWICZ Bożenna - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŻUCHOWSKI Henryk - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUKOWSKA Beata Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CYBULSKI Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"REMBA-KARDASIŃSKA Małgorzata Urszula - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZOSTAK Izabela Kamila - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICKIEWICZ Jan Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"JUCHNIEWICZ Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOBYLIŃSKA Zdzisława Marianna - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRUSACZYK Sławomir - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSIUK Jan - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZMIT Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"LISIECKI Piotr Cezary - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OWSIANIK Tomasz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYRĘBEK Andrzej Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYSOCKI Kamil Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BORKOWSKA Agnieszka Halina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BAGIŃSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DUDA-BEJNAROWICZ Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZBICIAK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Ignacy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOŁĘBIEWSKA Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLSZTYN Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LIPKA Emilia Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PANASIEWICZ Cecylia Dorota - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOJCIECHOWSKI Michał Jerzy - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DĘBKOWSKA Agnieszka Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BARTKOWIAK Sławomir Artur - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRABOWSKA Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KITA Agnieszka Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKA Justyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHĘTNIK Marek - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CICHOŃ Janusz Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOJCIECHOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAPKE Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚLĄSKA-ZYŚK Wioletta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAMPUCH Mirosław Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOBIECH Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WYPIJ Michał Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWKOWICZ Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OFIERSKA Małgorzata Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOMZA Zbigniew Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OLSZEWSKI Wacław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHMIELIŃSKI Igor - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WROCHNA Ewa Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŻULCZYK Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KIEŁCZEWSKA Aleksandra Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GLINKA Adrian Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOT Anna Weronika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPEJEWSKA Jolanta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WIELGAT Marta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WRÓBEL Maciej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JASKOWSKI Zbigniew - KW POLSKA JEST JEDNA";"KULCZYK Joanna - KW POLSKA JEST JEDNA";"ŻBIKOWSKI Wojciech - KW POLSKA JEST JEDNA";"ROPIAK Sabina Agnieszka - KW POLSKA JEST JEDNA";"GŁOWIŃSKA Danuta - KW POLSKA JEST JEDNA";"ŁUKASZUK Adam - KW POLSKA JEST JEDNA";"CHRZANOWSKI Bogdan - KW POLSKA JEST JEDNA";"HODKOWSKA Bogusława - KW POLSKA JEST JEDNA";"ZAPERT Michał Marcin - KW POLSKA JEST JEDNA";"KOCIMSKA Barbara - KW POLSKA JEST JEDNA";"ŚWITAJ Zenon - KW POLSKA JEST JEDNA";"CĘDROWSKA Jolanta Anna - KW POLSKA JEST JEDNA";"JĘDRZEJCZYK Roman - KW POLSKA JEST JEDNA";"MICHALCZYK Michał - KW POLSKA JEST JEDNA"
5;"Świetlica wiejska w Gradkach, Gradki 32b, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;20;11;16;4;5;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;9;2;2;1;3;0;0;1;0;0;0;1;1;2;0;0;1;0;1;0;41;6;9;2;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;1
6;"Świetlica wiejska w Barkwedzie, Barkweda 14, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;0;2;1;0;1;0;1;0;0;1;0;0;0;2;0;0;0;0;0;12;1;3;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;11;1;1;4;1;0;0;0;1;1;0;2;0;0;1;1;1;0;0;1;3;9;13;0;2;2;2;0;2;1;1;0;0;1;0;0;0;0;0;4;6;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;16;5;6;2;0;1;1;1;2;1;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;"Świetlica wiejska w Słupach, Słupy 44, 10-381 Olsztyn";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;2;0;0;3;0;0;33;10;6;1;1;1;2;0;1;0;4;1;0;1;0;0;2;0;0;6;16;6;8;8;1;3;1;0;0;0;1;0;0;0;2;0;1;1;0;0;26;22;43;6;9;3;1;1;2;0;1;0;0;0;0;1;3;0;0;7;5;2;6;3;2;0;0;1;0;1;2;1;1;1;0;0;0;0;0;0;58;3;32;6;2;1;13;1;1;0;1;1;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Świetlica wiejska w Kieźlinach, Kieźliny ul. ks. Jakuba Jagałły 3a, 10-371 Olsztyn";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;9;5;1;5;1;3;1;1;0;0;0;0;0;1;2;0;0;1;0;0;123;28;21;4;12;1;8;0;3;1;4;0;0;4;0;6;4;4;0;14;60;10;13;11;1;2;4;0;5;1;1;0;0;1;0;0;2;2;3;5;66;92;62;26;28;8;2;2;4;0;2;8;3;3;3;0;1;0;0;17;49;2;19;3;2;5;1;4;1;1;7;0;1;1;1;0;2;0;0;2;251;31;141;41;18;5;35;7;1;2;3;1;8;1;0;5;3;0;3;13;7;8;0;1;1;3;0;2;0;0;1;0;0;2
9;"Świetlica wiejska w Różnowie, Różnowo 767, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;3;0;0;2;0;2;0;1;1;0;1;2;1;0;1;1;0;1;3;1;91;31;7;5;8;1;3;1;0;1;4;2;1;3;2;1;1;0;1;14;35;9;14;7;0;6;4;3;1;0;0;2;1;0;1;0;0;0;0;3;61;43;49;16;12;3;1;2;1;3;2;0;0;2;0;0;1;0;0;16;36;5;10;4;1;2;3;0;0;0;3;2;1;0;0;0;0;0;2;0;182;29;94;42;5;5;22;0;2;2;2;0;21;1;2;4;1;1;0;17;6;6;1;1;0;0;0;0;0;0;1;0;0;4
10;"Świetlica wiejska w Ługwałdzie, Ługwałd ul. Mikołaja Kopernika 34, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;12;2;3;1;1;2;1;1;0;0;2;0;1;0;0;3;6;0;10;14;12;9;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;15;5;12;1;4;0;0;0;4;2;0;1;1;2;0;0;0;1;0;3;6;2;6;1;2;0;0;1;0;0;2;2;0;0;0;1;0;0;0;0;105;13;48;17;5;1;9;1;6;2;2;0;0;0;1;2;1;2;1;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11;"Świetlica wiejska w Dąbrówce Wielkiej, Dąbrówka Wielka 22A, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;5;1;6;0;0;0;2;0;0;0;0;1;0;0;0;0;0;4;2;0;2;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;38;4;6;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0
12;"Świetlica wiejska w Sętalu, Sętal 25B, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;3;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;1;7;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;1;12;9;13;5;4;1;1;0;3;0;1;1;0;1;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;27;4;9;2;0;0;4;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;"Świetlica wiejska w Gadach, Gady 47a, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;3;0;0;0;2;0;2;0;1;0;0;3;0;1;0;1;1;5;15;0;5;7;2;2;1;0;0;0;0;0;1;0;1;0;0;0;0;0;10;21;16;4;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;4;12;2;2;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;1;55;6;13;3;1;0;4;2;2;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1
14;"Budynek po byłej szkole we Frączkach, Frączki 4, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;5;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;18;10;12;0;4;2;1;0;0;1;1;1;0;0;1;0;1;0;1;5;3;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;17;0;4;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"Świetlica wiejska w Brąswałdzie, Brąswałd 8a, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;9;3;0;3;0;1;0;3;0;0;0;0;1;0;0;0;0;0;1;10;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;8;2;3;1;0;0;0;0;1;0;0;0;1;0;0;0;0;5;10;1;8;0;0;0;0;0;1;1;1;2;0;0;1;0;0;0;0;1;41;4;18;10;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;3
16;"Świetlica wiejska w Bukwałdzie, Bukwałd 12, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;9;7;2;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;6;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;8;10;1;6;0;0;1;1;0;1;0;1;1;0;0;1;0;0;8;3;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;5;19;2;7;5;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;"KWO Sp. z o. o. Dom Pomocy Społecznej i Dom Opieki ""Dom Nad Doliną"", Różnowo 70A, 11-001 Dywity";281404;"gm. Dywity";"olsztyński";"warmińsko-mazurskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Świetlica wiejska ""Pod Lipą"" w Gronitach, Gronity ul. Olsztyńska 21, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;3;0;0;3;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;70;26;10;2;4;2;4;0;2;1;0;2;0;3;1;2;2;1;0;12;38;10;17;5;4;5;4;1;0;0;1;1;0;0;0;1;0;0;1;3;22;31;27;9;11;4;4;1;4;1;0;0;0;0;0;0;0;0;0;6;46;1;5;1;1;2;1;2;0;2;7;0;0;1;0;0;0;1;1;1;146;29;106;27;16;5;24;0;4;1;1;2;6;3;0;3;1;0;0;10;5;4;0;1;0;0;0;0;0;0;1;0;0;4
2;"Szkoła Podstawowa w Sząbruku, Sząbruk ul. Andrzeja Samulowskiego 1, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;5;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;56;16;10;1;1;1;1;0;1;3;2;1;0;2;1;0;1;3;0;3;22;5;4;14;1;3;1;1;0;1;1;1;0;0;0;1;1;0;0;2;45;25;29;24;17;2;1;2;0;2;2;0;1;1;2;0;0;0;0;17;13;3;2;2;3;2;1;2;0;3;4;1;1;0;1;0;1;0;1;1;88;16;91;19;12;0;13;2;0;0;1;2;5;1;2;0;1;3;0;12;1;4;0;0;1;0;1;0;0;0;0;0;0;1
3;"Świetlica wiejska w Unieszewie, Unieszewo ul. Lipowa 2, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;6;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;32;16;9;0;3;1;2;1;0;0;2;0;0;1;3;1;2;4;0;8;12;1;7;5;1;5;0;0;0;0;1;0;0;0;2;0;0;0;0;1;14;17;28;5;18;0;2;0;2;0;3;1;0;1;0;0;1;2;0;6;11;2;2;1;3;3;1;0;0;1;1;0;0;0;1;1;3;0;1;1;66;18;63;19;16;3;9;1;3;1;0;0;1;0;2;0;0;0;0;5;0;4;2;2;0;1;1;0;0;0;0;0;0;1
4;"Gietrzwałdzki Ośrodek Kultury w Gietrzwałdzie, ul. Kościelna 1, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;3;0;1;5;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;1;99;12;15;1;6;4;3;0;4;4;4;2;1;2;1;0;3;7;0;24;29;8;10;7;3;1;2;0;1;0;0;0;0;0;2;1;0;0;5;2;66;54;66;28;49;8;5;1;4;3;2;2;2;7;1;1;1;0;0;31;68;13;12;1;3;4;0;2;0;3;1;1;0;3;1;1;5;0;1;4;130;22;71;24;45;7;21;4;3;0;0;0;7;2;1;2;2;0;2;9;16;6;1;2;0;1;0;0;0;0;0;0;0;4
5;"Szkoła Podstawowa w Biesalu, Biesal 59, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;6;0;1;2;0;3;2;0;1;1;1;1;0;0;1;0;1;0;1;0;56;17;5;1;1;2;3;1;1;3;2;0;1;1;3;0;1;1;1;3;23;8;8;4;2;7;0;0;0;0;1;2;1;0;0;0;0;0;4;3;52;24;29;14;43;3;5;3;1;6;2;2;1;4;0;1;1;1;1;10;31;2;3;1;4;2;2;1;0;0;3;0;1;1;0;1;2;0;1;1;86;14;39;13;11;4;29;7;4;2;0;0;4;2;1;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6;"Dom Pomocy Społecznej w Grazymach, Grazymy 1, 11-036 Gietrzwałd";281405;"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Ośrodek Sportu i Rekreacji, ul. Konopnickiej 13E, 11-320 Jeziorany";281406;"gm. Jeziorany";"olsztyński";"warmińsko-mazurskie";1;1;1;0;0;0;0;1;1;0;11;0;1;0;1;0;0;1;0;1;0;0;156;8;6;0;4;1;0;0;0;1;2;0;0;1;0;0;0;1;1;6;33;6;9;5;0;0;3;1;2;0;1;0;0;1;0;0;2;0;2;4;43;61;56;9;17;2;3;0;4;32;2;0;1;1;0;0;0;1;0;4;12;1;2;4;1;2;2;0;0;0;4;1;0;1;0;1;1;1;2;3;61;11;80;9;7;3;10;1;1;3;1;0;1;0;3;1;1;1;1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0
2;"Zespół Szkół Ponadpodstawowych, ul. Mickiewicza 11, 11-320 Jeziorany";281406;"gm. Jeziorany";"olsztyński";"warmińsko-mazurskie";1;1;4;0;1;1;0;4;1;1;5;0;0;1;0;1;1;0;0;0;1;0;110;3;8;0;1;1;1;1;0;0;0;1;0;0;0;1;0;2;0;4;21;2;9;3;1;1;2;1;0;1;1;0;1;0;2;0;1;1;1;1;37;46;60;14;5;0;4;1;3;25;1;0;2;3;1;2;0;0;1;13;19;3;7;1;0;1;0;2;0;1;6;2;0;1;0;0;0;1;0;2;46;8;66;1;7;1;8;0;2;3;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;2
3;"Świetlica wiejska, Wójtówko 17/2, 11-320 Jeziorany";281406;"gm. Jeziorany";"olsztyński";"warmińsko-mazurskie";1;1;1;1;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0;0;44;2;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;10;1;2;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;21;7;11;3;5;1;3;0;2;3;3;4;0;1;0;0;0;1;1;6;8;0;0;2;1;3;0;0;0;0;2;0;0;0;1;0;0;0;0;0;11;1;8;3;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
