"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WOJCIECHOWSKI Mateusz Sławomir - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTCZAK Anna Danuta - KW BEZPARTYJNI SAMORZĄDOWCY";"CISZAK Mariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"BARYŁA Ewa Franciszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PRENTCZYŃSKI Sławomir Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"KANABUS-KOSZAL Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJEWODA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"FILIPIAK Artur - KW BEZPARTYJNI SAMORZĄDOWCY";"MĄDRA-MAKOWSKA Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"RAJEWICZ Zygmunt Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"WEBER Dorota Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"MILISZEWSKA Edyta Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"BUGAJ Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"BIESIEDIN Waldemar Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"DURKIEWICZ Konrad Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"AUGUSTYNIAK Damian Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"SIWIŃSKA Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"HENNIG-KLOSKA Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PYRZYK Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMÓW Paweł Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SEŃKO Mariusz Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MUSIAŁOWSKI Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKOWSKI Krzysztof Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁECHTAŃSKA Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STAJKOWSKA Izabela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASIELEWSKA Emilia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SROKA Paulina Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KŁOPOT-WARTECKA Aneta Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ELTMAN Jakub - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAWRECKI Bartłomiej Mikołaj - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STĘPA Teodor - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMCZAK Michał Bartłomiej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BERLIK Jerzy Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATUSZEWSKA Tatiana Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJDA Robert Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMASZEWSKI Tadeusz - KW NOWA LEWICA";"KASPRZAK-BARTKOWIAK Kamila - KW NOWA LEWICA";"CZERNIEJEWSKI Piotr - KW NOWA LEWICA";"MACIEJEWSKA Joanna Maria - KW NOWA LEWICA";"DZIAMARA Łukasz - KW NOWA LEWICA";"WNUK Andrzej Jacek - KW NOWA LEWICA";"NOWAK Tomasz Andrzej - KW NOWA LEWICA";"KUBICKA-SZTUL Krystyna - KW NOWA LEWICA";"ŁUCZYŃSKI Łukasz - KW NOWA LEWICA";"KOBIELSKA Ewa - KW NOWA LEWICA";"NIEKOCHAŃSKA Agnieszka - KW NOWA LEWICA";"GŁOWACKI Maciej Błażej - KW NOWA LEWICA";"PRZYBYLSKA Sylwia Anna - KW NOWA LEWICA";"JAŚKIEWICZ Marek - KW NOWA LEWICA";"MIEDZIAK Wiktoria - KW NOWA LEWICA";"LEWANDOWSKI Marcin - KW NOWA LEWICA";"MAŃKA Roman - KW NOWA LEWICA";"BĄK Anna - KW NOWA LEWICA";"HOFFMANN Zbigniew Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZARNECKI Witold Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"NIESTRAWSKA Aneta - KW PRAWO I SPRAWIEDLIWOŚĆ";"DOLATA Zbigniew - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTOSIK Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"ITMAN Zofia Mariola - KW PRAWO I SPRAWIEDLIWOŚĆ";"POPKOWSKI Robert Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAŁUŻNY Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIORUN Radomir Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOŹNIAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTKOWIAK Jacek Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIŚNIEWSKA-ZABŁOCKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"TWARDOWSKA Monika - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOJNA Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOPEĆ Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRABOWSKI Łukasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZYKOWNA Anita Aldona - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAWEŁ Robert Kazimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRYŁKA Anna Mirosława - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JÓŹWIAK Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Karol Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TALENT-DOMINIAK Jakub Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEŁBOWICZ Andżelika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZMYTKA Piotr Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRONEK Przemysław Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BANASZCZAK Tomasz Przemysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WITASIAK Sebastian Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKI Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GĄSIOREK Paulina Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIN Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKITEK Adrianna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUJAWSKI Piotr Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DOGA Marta Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSIN Paweł Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWEŁCZAK Emilia Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATUSZEWSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Tomasz Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NISZCZAK-SIERADZKA Inez Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRUSZCZYŃSKI Piotr Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POLITAŃSKA Agnieszka Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYBARSKI Piotr Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWAŃCZUK Ernest Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"REZGUI Agata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PILARSKI Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SARNOWSKA-CZAJKA Beata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYJEMSKI Marek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCHLEWSKA Anna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LISIECKI Marek Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Dariusz Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZMAREK Paulina Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"EJMA Marek Leon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWANDOWSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BĄKOWSKI Marek - KW POLSKA JEST JEDNA";"MAŁYSZ Józef Jerzy - KW POLSKA JEST JEDNA";"PIETROWSKI Szymon - KW POLSKA JEST JEDNA";"SZABELSKA Aneta - KW POLSKA JEST JEDNA";"MAZUR Patrycja Anna - KW POLSKA JEST JEDNA";"OCHOWIAK Jarosław Paweł - KW POLSKA JEST JEDNA";"CHOCIAJ Arkadiusz Krzysztof - KW POLSKA JEST JEDNA";"HENKE Anna Maria - KW POLSKA JEST JEDNA";"BOROWSKI Maciej Przemysław - KW POLSKA JEST JEDNA";"CIEŚLAK Mirosław Józef - KW POLSKA JEST JEDNA";"URBAN Irina - KW POLSKA JEST JEDNA";"KORDUS Maria - KW POLSKA JEST JEDNA";"SÓJKA Szymon - KW POLSKA JEST JEDNA";"TARNAWSKA Elżbieta Maria - KW POLSKA JEST JEDNA";"KLAMECKI Artur Stanisław - KWW RDIP";"NIWIŃSKI Grzegorz Henryk - KWW RDIP";"ZAWADZKA-PŁACZKIEWICZ Ewa Janina - KWW RDIP";"SIWIAK Paweł Hubert - KWW RDIP";"ANDRZEJAK Marcin Łukasz - KWW RDIP";"WOJTKOWIAK Kinga Arleta - KWW RDIP";"PRZYBYLAK Agata Maria - KWW RDIP";"ŁUKASZEWSKI Rafał Stanisław - KWW RDIP";"ANDRZEJEWSKI Grzegorz Antoni - KWW RDIP";"NOWAK Michał - KWW RDIP";"ŁYSIK Katarzyna Anna - KWW RDIP";"TAMBORSKA Natalia Anna - KWW RDIP";"KNAST Wojciech Kazimierz - KWW RDIP"
6;"Szkoła Podstawowa im. Józefa Janika w Koszutach, Koszuty 17, 62-400 Słupca";302306;"gm. Słupca";"słupecki";"wielkopolskie";1;1;12;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;2;14;140;1;0;3;0;6;1;1;0;1;1;1;0;0;0;0;0;7;3;1;3;0;0;2;1;0;3;0;0;1;0;0;0;0;0;94;23;8;15;10;1;2;5;2;4;43;0;1;0;0;1;10;2;26;3;4;1;0;2;0;1;0;2;0;1;0;0;1;0;0;3;57;16;11;2;1;0;0;1;11;3;0;1;0;0;0;1;1;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;"Centrum Usług Wspólnych Gminy Słupca w Wierzbocicach, Wierzbocice 52, 62-400 Słupca";302306;"gm. Słupca";"słupecki";"wielkopolskie";1;1;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;6;60;1;0;0;1;14;0;1;0;0;0;0;0;0;0;0;0;13;1;0;1;1;0;0;0;1;1;1;0;1;1;0;2;0;4;76;12;7;10;8;0;8;2;0;3;22;1;0;0;2;1;11;1;19;3;5;0;1;0;0;0;0;0;1;3;1;1;0;2;0;3;29;6;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8;"Przedszkole Gminne w Piotrowicach, Piotrowice ul. Słupecka 10, 62-400 Słupca";302306;"gm. Słupca";"słupecki";"wielkopolskie";1;1;23;0;0;1;0;0;2;1;3;0;0;0;0;1;1;0;0;1;24;177;0;1;0;1;10;1;0;0;0;0;0;0;0;1;1;0;8;7;2;1;1;0;0;0;1;1;1;1;0;0;2;0;0;0;61;22;2;15;4;3;7;2;2;2;45;3;0;1;1;1;8;4;23;4;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;85;25;18;5;6;0;0;0;16;2;0;0;0;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;1
9;"Szkoła Podstawowa im. Polskich Noblistów w Drążnej, Drążna 38, 62-400 Słupca";302306;"gm. Słupca";"słupecki";"wielkopolskie";1;1;31;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;63;0;0;0;0;5;1;1;2;0;0;1;0;0;0;0;0;11;3;3;2;0;0;0;0;0;1;0;0;0;0;0;0;1;2;59;17;4;6;4;2;0;1;0;2;17;1;1;0;1;1;6;1;9;3;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;62;3;2;1;1;0;0;1;2;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;"Urząd Gminy, ul. Aleja Prymasa Wyszyńskiego 6, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;26;4;2;1;0;6;0;0;3;0;0;0;2;0;1;0;0;1;55;150;1;0;0;4;10;0;2;1;0;1;0;1;0;0;0;3;34;16;4;6;1;0;0;0;1;6;1;0;2;0;0;3;0;3;133;48;8;39;12;2;5;3;1;7;29;2;5;1;7;5;46;8;39;8;11;3;1;3;0;3;1;1;0;4;4;0;3;2;0;5;124;39;49;14;9;1;0;3;6;2;1;0;1;1;1;1;0;0;6;10;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2
2;"Gminny Ośrodek Kultury i Sportu, ul. Powstańców Wielkopolskich 5, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;30;2;0;3;0;0;0;1;1;1;0;1;1;0;1;0;1;3;83;162;7;5;1;2;12;0;3;2;0;1;1;1;5;0;1;0;44;16;13;3;0;0;2;2;1;5;3;0;1;1;2;0;0;3;125;51;11;60;13;1;14;9;3;15;53;3;7;1;8;3;49;5;34;7;7;3;5;0;0;2;0;2;0;1;1;0;0;0;0;6;138;36;55;14;2;0;0;4;14;5;5;0;0;4;0;4;0;6;4;7;2;0;1;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
3;"Zespół Szkolno-Przedszkolny, ul. Ostrowska 8B, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;36;1;0;0;1;4;3;0;0;0;0;1;1;1;0;0;0;1;55;122;2;0;6;2;6;3;3;2;1;0;0;0;0;0;2;0;31;11;4;2;0;1;0;0;0;3;1;2;2;2;0;0;0;3;93;30;8;41;5;1;7;1;1;8;16;2;1;1;5;4;17;0;23;8;5;2;2;2;0;1;0;3;0;0;3;1;0;0;0;0;63;36;40;7;5;2;0;3;7;2;2;0;2;3;1;2;2;3;3;7;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
4;"sala wiejska, Brudzewo 10B, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;11;35;1;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;5;3;3;3;0;1;0;0;0;1;0;0;1;0;0;0;0;1;51;15;7;27;5;2;5;5;1;3;7;0;0;0;2;2;2;0;13;6;3;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;26;5;11;5;0;0;1;0;1;0;0;2;1;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5;"sala wiejska, Graboszewo 11A, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;17;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;3;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;26;22;4;15;5;0;1;2;0;6;15;0;0;2;1;1;9;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;7;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;"sala wiejska, Ostrowo Kościelne 6, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;33;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;4;3;19;96;0;1;1;1;5;2;2;1;0;0;1;0;0;0;1;3;10;10;8;0;0;0;0;0;0;2;2;1;0;0;0;2;0;3;98;35;23;18;8;1;5;11;1;9;46;0;2;1;3;3;24;5;19;6;5;0;0;1;1;0;0;3;0;0;1;0;2;1;1;2;42;5;17;3;2;0;0;1;7;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
7;"Sala wiejska w Młodziejewicach, Młodziejewice 2, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;21;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;19;4;0;5;2;0;2;2;0;5;3;2;0;0;2;0;6;2;8;2;3;0;0;0;1;1;0;1;0;0;0;0;0;1;1;1;9;1;7;0;2;0;0;1;0;0;3;0;0;3;0;2;0;1;0;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Sala wiejska w Skarboszewie, Skarboszewo 12A, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;2;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;9;60;4;1;1;4;3;0;0;1;0;0;0;0;1;0;0;1;14;1;3;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;54;25;3;18;4;3;0;3;0;8;25;3;2;4;1;3;4;2;13;3;5;0;0;0;0;1;0;0;1;0;1;0;2;0;0;1;23;3;2;0;2;0;0;1;2;0;0;0;1;2;0;0;1;0;4;7;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;"Sala wiejska w Szemborowie, Szemborowo 58B, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;4;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;2;1;10;18;0;1;1;0;3;0;0;2;0;0;0;0;0;0;0;2;3;1;0;3;0;0;0;0;0;1;2;1;1;0;0;0;0;0;42;16;4;26;5;1;1;7;0;4;8;0;1;2;0;3;17;4;8;2;3;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;28;1;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;"Zespół Szkolno-Przedszkolny w Wólce, Wólka 1, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;4;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;19;50;3;0;0;0;3;0;1;1;0;0;1;0;1;0;0;0;9;4;5;3;1;0;0;0;1;2;2;0;2;0;0;1;0;1;77;3;4;19;5;0;3;16;0;3;14;4;1;1;0;1;7;2;14;5;3;0;1;0;0;0;0;0;0;0;0;0;1;2;0;2;51;5;18;0;3;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;1
11;"Dom Pomocy Społecznej w Strzałkowie, ul. Pułaskiego 1, 62-420 Strzałkowo";302307;"gm. Strzałkowo";"słupecki";"wielkopolskie";1;1;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Szkoła Podstawowa im. Michała Okurzałego, pl. Szkolny 1, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;6;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;22;98;4;0;1;1;6;1;3;1;1;0;2;0;3;0;3;1;80;12;8;1;1;1;1;0;0;1;0;0;5;1;0;0;0;1;105;32;16;25;58;2;15;9;0;6;59;3;0;0;2;1;4;2;22;3;2;2;5;2;0;0;1;2;1;9;0;0;1;1;0;4;71;23;18;8;3;0;0;3;9;4;2;2;1;3;2;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2;"Szkoła Podstawowa im. Michała Okurzałego, ul. Pyzderska 75, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;8;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;12;81;3;0;1;3;4;3;0;0;1;0;0;0;1;0;0;1;41;6;6;1;0;0;0;0;3;1;1;0;0;1;0;0;0;2;80;15;5;26;32;4;5;6;1;9;28;3;2;0;4;0;2;1;19;3;1;0;0;1;0;1;3;1;0;5;0;0;1;1;0;8;68;22;13;4;2;1;0;1;4;1;0;0;0;3;0;0;0;0;7;0;6;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3;"Szkoła Podstawowa im. Michała Okurzałego, pl. Szkolny 1, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;2;29;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;2;2;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;50;8;0;19;28;2;0;2;1;2;8;0;0;0;0;1;5;2;12;1;0;0;0;2;0;0;0;1;0;5;0;0;0;0;0;2;27;5;9;0;0;0;0;0;1;2;1;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;"Szkoła Podstawowa im. Unii Europejskiej, Trąbczyn Dworski 10, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;8;0;2;1;1;0;4;1;1;1;1;0;1;0;0;2;1;0;18;105;5;0;2;3;7;2;2;3;1;3;0;0;1;0;0;2;21;16;3;7;6;1;2;0;0;3;0;1;2;0;0;0;0;3;140;64;6;78;75;4;38;8;3;18;34;0;3;2;5;3;9;3;23;7;4;2;1;1;0;2;0;0;0;50;0;0;0;0;0;1;72;12;4;1;4;1;0;0;2;1;0;1;1;4;0;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;"Szkoła Podstawowa im. Kawalerów Orderu Uśmiechu, Łukom 2, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;4;2;0;0;2;1;0;0;0;0;0;4;1;0;0;1;0;0;15;103;4;0;2;1;5;2;4;2;0;0;1;0;0;0;1;1;23;9;2;2;2;0;0;0;0;1;2;0;2;0;0;0;0;2;85;17;0;50;78;2;1;4;0;7;36;4;3;0;6;1;23;1;36;5;7;0;4;1;1;2;1;3;1;9;0;2;0;0;0;1;43;11;7;0;2;1;2;2;1;0;0;0;0;1;1;0;0;0;6;5;2;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
6;"Sala OSP Drzewce, Drzewce 24, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;16;42;2;0;1;1;6;0;1;0;0;1;0;0;0;0;0;0;12;2;4;3;0;0;0;0;0;0;2;1;2;0;0;0;0;1;38;7;1;18;25;2;0;1;1;6;10;0;0;0;1;0;3;0;10;1;1;0;0;0;0;1;0;0;0;17;0;0;0;0;0;3;38;9;7;0;1;0;1;0;1;0;0;0;2;1;0;1;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;"Sala OSP Kopojno, Kopojno 32, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5;26;4;0;1;0;2;2;0;1;0;0;0;0;0;0;0;1;13;3;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;25;12;9;22;32;0;8;4;1;1;11;2;1;1;2;0;6;1;11;1;1;0;1;0;0;0;1;0;0;2;1;0;0;1;0;0;26;4;1;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Sala OSP Oleśnica, Oleśnica dz. 514, 62-410 Zagórów";302308;"gm. Zagórów";"słupecki";"wielkopolskie";1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;37;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;11;4;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;40;9;2;13;41;1;5;3;0;2;10;1;0;0;0;0;4;2;10;1;0;0;0;0;1;0;0;0;0;5;0;0;0;2;0;2;29;4;1;0;0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
