"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KANIK Jan Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BUZEK Joanna Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"WALUK Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"WLACH Sergiusz Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"KANIK Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Grzegorz Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"MUSIAŁ Paweł Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"ŚMIEIŃSKI Filip Marian - KW BEZPARTYJNI SAMORZĄDOWCY";"ORDON Ewelina Teresa - KW BEZPARTYJNI SAMORZĄDOWCY";"ZBYLSKA Aneta Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"WĘGLIŃSKA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MATIJCZAK Patrycja Klaudia - KW BEZPARTYJNI SAMORZĄDOWCY";"SOSZYŃSKA Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"LISTOWSKA Katarzyna Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"KORBUT Mateusz Dawid - KW BEZPARTYJNI SAMORZĄDOWCY";"PANTOL Edyta Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"TREPIAK Joanna Alicja - KW BEZPARTYJNI SAMORZĄDOWCY";"BIELKA Piotr Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"SUCHOŃ Mirosław Tadeusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOŻUSZNIK Danuta Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JARCO Jacek Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PINDEL Mateusz Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FERUGA Joanna Mirosława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZENDERA Waldemar Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMIEC Katarzyna Aleksandra - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ARCZEWSKI Adam Sylwester - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PRZYSTAŁ Dariusz Czesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KARPETA Robert Paweł - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NIEZABITOWSKA Zuzanna Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DZIUBIŃSKA Ewa Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GLUZA Paweł Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GOLIK Mariola Renata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STANIEK Mirosław Władysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAJZER Bogusław Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAMIŃSKA Malwina Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LEGIERSKI Damian Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOPERSKI Przemysław Adam - KW NOWA LEWICA";"MADZIA Magdalena - KW NOWA LEWICA";"TYRNA Leszek - KW NOWA LEWICA";"TWARDYSKO Marcin Paweł - KW NOWA LEWICA";"CZYLOK Leszek Zbigniew - KW NOWA LEWICA";"LAMEK-KOCHANOWSKA Agnieszka Zofia - KW NOWA LEWICA";"MERTA Mateusz Mikołaj - KW NOWA LEWICA";"BANOT Aleksandra Ewa - KW NOWA LEWICA";"PIETRZYK Katarzyna Maria - KW NOWA LEWICA";"SZTEFEK Paweł Marek - KW NOWA LEWICA";"CZAICKA Anna Maria - KW NOWA LEWICA";"PINDEL Władysław - KW NOWA LEWICA";"SZCZOTKA Stanisława - KW NOWA LEWICA";"PODŻORSKI Henryk - KW NOWA LEWICA";"GASPARSKA Katarzyna Olga - KW NOWA LEWICA";"SŁONKA-GIBAS Barbara Jolanta - KW NOWA LEWICA";"SOLIK Wojciech Michał - KW NOWA LEWICA";"JURASZEK Katarzyna Mirosława - KW NOWA LEWICA";"SZWED Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PUDA Grzegorz Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"DRABEK Przemysław Mieczysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MATUSZNY Kazimierz Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICHAŁEK-CHUDECKA Łucja Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KANAFEK-LEWANDOWSKA Marcela Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAŻA Grzegorz Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAMIŃSKI Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRÓL Janusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIEGUN Agnieszka Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"SITARSKI Krzysztof Serafin - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZUPIL Łukasz Damian - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICHNIK Renata Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIETRASZEWSKA Marzena Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"RZEPECKA Justyna Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"PINDEL Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZCZERBA Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIAŁOWĄS Beata Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOLTYN Bronisław Edward - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRAJNY Robert Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KANIA Adam Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRYWULT Paulina Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWALEWSKI Rafał Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STRZAŁKOWSKA Grażyna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WIEWIÓRA Mateusz Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUBICA Marek Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŚLIWA Paweł Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZAREK Piotr Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŻELAZO Magdalena Matylda - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WENGLORZ Michał Adrian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOCOŃ Klaudia Krystyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATYSZCZYK Mateusz Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WINIARCZUK Anna Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RAJCA Paulina Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GAŁUSZKA Barbara Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BIELEWICZ Wojciech Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NYKIEL Mirosława - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PĘPEK Małgorzata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAJNER Apoloniusz Leopold - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZAREK Marcin Edward - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOMCZYKIEWICZ Maciej Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁUKOWICZ Beata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAJOR Przemysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEGZIK-IZYDORCZYK Dorota Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HUDZIEC Janusz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYPLEWICZ Rafał Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BOROWIK Elżbieta Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAWŁOWSKI Janusz Zenon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KUPCZAK-WIŚNIOWSKA Bogusława Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚLĘK Marcin Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SMYRSKI Mateusz Franciszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JĘDRUSIK Joanna Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAFERNIK Bronisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TUCKA-MAREK Agata Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GAJDA Piotr Paweł - KW POLSKA JEST JEDNA";"MAZIARCZYK Danuta Regina - KW POLSKA JEST JEDNA";"KÖHLER Tomasz Feliks - KW POLSKA JEST JEDNA";"MACHAŁOWSKA Magdalena Stefania - KW POLSKA JEST JEDNA";"BACZA Andrzej Józef - KW POLSKA JEST JEDNA";"PUDLISZEWSKA Anna Maria - KW POLSKA JEST JEDNA";"KUDRYS Sławomir Paweł - KW POLSKA JEST JEDNA";"MATUSZEWSKI Sławomir Józef - KW POLSKA JEST JEDNA";"KURCZAB Marianna Teresa - KW POLSKA JEST JEDNA";"GOWIN Bartłomiej Łukasz - KW NORMALNY KRAJ";"LEGIERSKI Konrad Władysław - KW NORMALNY KRAJ";"MICZOŁEK Magdalena Barbara - KW NORMALNY KRAJ";"CHROBAK Tadeusz Stefan - KW NORMALNY KRAJ";"MARCAK Ewa Halina - KW NORMALNY KRAJ";"ŚWIERCZEK Mariusz Dariusz - KW NORMALNY KRAJ";"ROSOWSKA Justyna - KW NORMALNY KRAJ";"WYRĘBEK Ewa - KW NORMALNY KRAJ";"SOKOŁOWSKI Dariusz Bartosz - KW NORMALNY KRAJ";"KRYSTOFIK Anna - KW NORMALNY KRAJ";"PYCH Artur Krystian - KW NORMALNY KRAJ";"KĘDZIERAWSKA Helena Agnieszka - KW NORMALNY KRAJ"
8;"Zespół Szkolno-Przedszkolny w Woli, ul. Lipowa 3, 43-225 Wola";241003;"gm. Miedźna";"pszczyński";"śląskie";1;1;5;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;2;0;28;7;5;2;4;1;5;3;1;2;0;5;1;0;1;1;6;0;18;20;0;2;0;2;0;2;3;0;0;0;1;0;1;4;3;0;69;27;6;5;7;12;69;4;8;2;0;1;3;1;1;5;1;7;29;5;2;5;2;0;2;5;0;2;2;1;1;1;0;0;0;0;59;10;11;2;24;7;3;3;1;0;2;0;3;1;0;1;0;4;8;2;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
9;"Zespół Szkolno-Przedszkolny w Woli, ul. Lipowa 3, 43-225 Wola";241003;"gm. Miedźna";"pszczyński";"śląskie";1;1;1;2;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;2;25;5;1;3;2;1;6;2;2;1;1;2;0;0;0;0;4;2;9;16;1;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;62;32;13;4;2;8;87;5;4;5;2;0;0;2;1;2;3;14;29;3;3;5;2;1;3;3;0;0;2;1;2;1;2;0;2;0;80;13;13;1;26;5;4;5;0;0;1;0;1;1;0;0;0;1;6;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10;"Szkoła Podstawowa im. Janusza Korczaka w Górze, ul. Pszczyńska 34, 43-227 Góra";241003;"gm. Miedźna";"pszczyński";"śląskie";1;1;4;3;1;0;1;0;2;1;0;0;0;1;2;0;0;1;0;0;24;7;4;4;1;1;0;2;1;1;0;1;0;1;1;0;1;2;11;3;0;0;1;1;0;5;0;0;1;0;2;0;1;1;1;0;77;75;14;3;1;59;101;10;4;4;2;2;3;3;2;2;2;5;35;7;1;4;6;1;1;0;2;0;2;0;0;1;0;0;0;0;66;5;2;0;29;2;0;0;0;0;1;0;0;3;0;1;0;1;9;0;1;2;0;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;1
11;"Szkoła Podstawowa im. Janusza Korczaka w Górze, ul. Pszczyńska 34, 43-227 Góra";241003;"gm. Miedźna";"pszczyński";"śląskie";1;1;9;0;1;2;2;0;0;0;0;0;1;1;3;0;0;0;0;3;43;16;4;7;2;7;7;2;2;1;1;3;1;7;0;2;4;2;20;18;0;0;0;2;1;1;3;1;0;1;2;0;1;2;6;2;105;137;7;9;6;95;119;11;5;5;3;1;5;3;3;5;8;13;50;6;6;8;2;3;1;8;2;0;4;1;0;1;0;2;1;1;102;12;9;3;62;3;1;0;0;1;0;0;0;1;0;1;2;1;15;3;0;1;0;1;0;0;2;0;0;0;0;0;0;1;1;0;2;0;0
1;"Centrum Kultury w Pawłowicach, ul. Zjednoczenia 67, 43-250 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;6;0;3;1;0;0;5;1;1;0;0;1;0;3;0;0;0;3;42;10;1;2;4;6;6;2;3;1;3;0;4;1;3;1;6;0;14;13;3;0;1;1;2;5;9;0;1;0;1;0;0;0;0;2;72;58;2;5;1;39;173;5;6;5;0;3;4;2;1;4;4;14;47;5;12;2;2;2;1;3;5;1;3;1;2;0;1;2;1;1;37;11;18;2;23;2;7;2;0;2;3;3;1;1;0;0;0;12;13;9;1;1;1;4;0;2;0;1;0;1;0;0;0;0;1;0;0;0;0
2;"Centrum Kultury w Pawłowicach, ul. Zjednoczenia 67, 43-250 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;3;2;0;1;1;1;0;0;0;1;3;0;2;0;0;0;0;1;55;9;5;7;2;7;4;2;2;1;3;7;3;2;1;1;4;2;10;25;8;0;2;2;3;2;1;2;1;0;0;1;1;0;1;3;74;75;6;6;3;33;143;6;10;6;0;1;3;6;5;3;5;6;32;3;4;3;2;1;2;4;1;1;4;0;1;1;2;2;1;0;58;15;41;4;36;3;0;0;1;1;1;0;2;1;0;2;0;32;21;4;0;3;1;3;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0
3;"Centrum Kultury w Pawłowicach, ul. Zjednoczenia 67, 43-250 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;27;12;1;2;5;22;0;2;0;0;0;1;3;1;1;0;4;1;20;19;0;1;2;1;2;4;10;0;1;0;0;0;0;0;5;3;63;46;9;10;5;30;137;2;5;2;0;2;4;1;3;1;0;4;35;5;7;4;1;2;0;0;0;1;0;0;1;0;1;1;1;3;37;13;20;4;20;4;1;0;0;1;1;1;2;0;0;1;0;15;17;4;0;0;1;2;0;1;0;1;0;0;2;0;0;1;0;0;0;0;0
4;"Szkoła Podstawowa nr 2 w Pawłowicach, ul. Pukowca 4, 43-251 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;2;1;0;0;2;0;1;0;2;0;0;0;0;0;0;2;0;1;26;7;1;3;1;7;5;4;1;0;3;7;3;1;1;1;2;1;10;12;4;1;0;1;1;5;10;0;1;0;2;1;0;1;0;4;56;31;15;31;2;43;90;3;10;4;3;0;2;3;1;2;2;5;22;9;1;3;1;1;1;2;0;1;0;0;1;1;0;2;2;1;43;10;24;7;17;8;1;0;0;2;3;0;1;0;0;1;0;42;6;2;0;0;2;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
5;"Dom Kultury w Pawłowicach Osiedlu, ul. Wojska Polskiego 11, 43-251 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;1;3;0;0;0;1;0;5;1;2;0;0;1;1;0;0;3;14;5;0;0;2;6;2;1;1;1;4;2;1;1;2;1;1;5;13;19;0;1;0;0;1;1;9;0;3;0;0;0;2;1;2;2;76;39;21;12;6;24;98;8;7;4;2;0;1;3;1;0;5;6;18;3;2;3;2;0;2;6;0;2;2;3;1;0;2;2;1;2;26;14;17;1;19;0;1;1;2;1;1;0;1;1;0;0;0;21;7;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1
6;"Szkoła Podstawowa nr 2 w Pawłowicach, ul. Pukowca 4, 43-251 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;1;1;0;1;0;0;3;0;1;1;0;1;2;3;0;1;0;1;24;3;2;1;3;1;3;0;0;1;2;2;3;1;0;1;3;4;7;16;0;0;0;1;1;2;6;1;0;0;1;0;1;1;4;1;83;51;9;10;5;31;88;7;7;8;1;0;2;4;4;2;6;8;24;0;8;3;0;2;0;1;0;0;4;3;1;0;0;0;0;2;30;22;30;4;10;5;3;2;0;0;2;0;0;0;0;3;0;14;9;3;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
7;"Zespół Szkół Ogólnokształcących, ul. Pukowca 5, 43-251 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;0;0;6;0;0;0;1;0;2;1;1;0;0;0;0;0;0;2;33;5;1;1;6;3;3;1;1;0;1;2;3;0;0;1;1;4;13;15;1;0;2;1;1;2;9;0;4;0;0;0;0;3;3;1;77;48;8;18;2;35;88;2;2;4;3;3;1;1;3;1;2;11;18;4;10;3;0;2;1;4;2;1;1;1;1;1;3;0;2;1;40;10;20;4;21;1;2;1;0;0;4;1;0;0;0;2;0;37;2;1;0;4;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
8;"Dom Ludowy w Pniówku, Pniówek ul. Kanarkowa 2, 43-251 Pawłowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;2;3;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;1;12;4;0;2;4;0;2;2;2;0;2;0;1;4;0;1;1;1;6;7;2;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;35;17;2;10;2;14;52;2;3;2;0;2;1;0;0;2;0;7;12;2;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;17;0;11;2;3;0;0;0;0;0;0;1;0;0;0;2;0;16;5;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
9;"Szkoła Podstawowa w Pielgrzymowicach, ul. Powstańców 6, 43-253 Pielgrzymowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;6;0;2;1;0;1;1;2;1;2;0;0;0;0;1;1;0;31;13;3;2;5;4;3;0;1;0;2;1;0;2;1;1;2;1;18;20;0;0;3;0;0;6;10;1;2;0;1;0;0;0;0;2;114;48;8;10;6;53;103;7;36;3;2;6;3;1;1;3;3;3;39;7;7;3;0;0;2;6;1;0;2;0;0;0;0;1;3;1;30;9;21;7;14;3;0;1;4;0;0;0;0;0;1;1;0;92;19;6;1;1;3;2;0;0;1;2;0;0;0;0;1;0;0;0;0;0;1
10;"Szkoła Podstawowa w Pielgrzymowicach, ul. Powstańców 6, 43-253 Pielgrzymowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;1;0;0;0;0;3;1;1;0;1;0;0;0;0;1;1;1;29;7;5;5;12;3;5;0;0;1;2;2;1;3;2;0;6;4;17;24;1;0;2;1;2;2;6;0;1;1;0;0;0;1;0;3;87;29;9;11;5;39;80;6;57;5;2;4;3;1;4;3;2;5;31;3;4;3;3;2;1;3;1;3;5;2;2;1;0;1;3;4;48;4;21;3;6;3;2;1;9;0;0;1;0;2;0;0;0;86;10;2;1;3;0;0;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0
11;"Szkoła Podstawowa w Warszowicach, ul. Pszczyńska 2, 43-254 Warszowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;3;0;1;0;2;0;1;0;1;1;2;2;3;0;0;0;0;1;37;11;3;6;6;8;6;3;1;1;2;0;1;1;0;0;4;3;14;9;3;0;2;0;4;1;2;0;0;0;0;0;0;1;0;2;68;45;2;9;3;41;148;6;2;2;1;1;0;2;1;6;1;7;24;2;6;2;0;0;2;5;0;1;0;0;1;1;0;0;0;0;31;8;19;1;21;1;1;0;1;1;2;3;0;2;0;4;0;6;15;4;2;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
12;"Szkoła Podstawowa w Warszowicach, ul. Pszczyńska 2, 43-254 Warszowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;1;2;0;0;0;0;2;1;0;1;0;0;1;1;0;0;0;0;38;8;1;2;5;13;4;1;0;0;1;1;3;2;3;0;3;4;8;6;5;0;5;1;3;1;1;0;2;0;1;0;1;1;0;0;64;33;3;5;4;22;72;3;1;1;2;3;5;1;0;1;3;1;26;2;8;4;1;0;1;4;6;0;1;1;3;1;0;2;2;0;46;6;22;5;10;3;1;0;2;0;3;0;1;1;0;1;1;15;13;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;"Zespół Szkolno-Przedszkolny w Golasowicach, ul. Z. Nałkowskiej 2, 43-252 Golasowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;6;2;1;0;2;0;0;0;2;0;2;1;0;0;0;0;2;1;40;11;4;4;8;4;8;0;3;0;2;4;5;1;0;0;2;3;16;14;2;0;0;1;0;2;3;0;0;3;2;2;1;0;0;4;88;45;7;8;4;57;113;2;13;6;0;1;4;2;2;4;1;9;37;2;3;3;2;4;3;4;3;1;1;1;0;1;1;0;1;3;33;10;26;12;18;2;4;2;0;5;1;2;0;0;0;2;1;70;19;2;0;2;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
14;"Zespół Szkolno-Przedszkolny w Krzyżowicach, Krzyżowice ul. Szkolna 7, 43-254 Warszowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;17;2;3;0;2;3;1;0;1;1;1;2;2;4;2;0;4;1;10;10;1;1;2;0;1;2;1;0;0;0;0;1;1;0;0;0;65;44;1;10;3;51;75;9;5;4;0;2;1;6;5;1;4;5;25;4;7;5;1;1;2;2;1;1;1;3;1;1;1;3;2;0;32;5;20;5;10;2;1;1;1;0;0;1;1;0;1;0;0;6;15;3;0;0;1;0;0;0;1;0;1;1;0;0;0;2;0;0;0;0;0
15;"Dom Ludowy w Jarząbkowicach, Jarząbkowice ul. Rolnicza 1, 43-252 Golasowice";241004;"gm. Pawłowice";"pszczyński";"śląskie";1;1;4;2;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;23;6;1;1;1;1;1;0;0;1;1;0;0;0;6;0;0;2;6;4;2;0;3;0;2;3;1;0;0;0;0;0;0;0;0;1;33;20;1;5;5;39;59;2;5;1;1;0;2;0;2;2;2;3;22;0;2;1;1;0;2;2;1;0;3;2;1;2;3;0;2;1;13;4;8;6;17;2;1;0;2;0;1;2;0;0;0;0;1;18;5;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
1;"Szkoła Podstawowa Nr 1 im. Książąt Pszczyńskich w Pszczynie, ul. ks. bp. Bogedaina 1, 43-200 Pszczyna";241005;"gm. Pszczyna";"pszczyński";"śląskie";1;1;3;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;3;40;8;5;0;2;6;1;0;2;1;5;0;1;3;0;0;2;2;23;14;0;1;0;0;2;3;2;0;0;0;1;0;0;0;6;1;57;16;8;1;2;20;73;0;1;2;0;1;2;0;2;0;2;18;24;4;0;2;0;0;0;3;0;0;3;0;1;0;0;2;1;2;31;9;13;1;198;2;1;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;0;0;1;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2;"Przedszkole Nr 4 w Pszczynie, ul. Narcyzów 30, 43-200 Pszczyna";241005;"gm. Pszczyna";"pszczyński";"śląskie";1;1;8;1;2;0;2;0;0;0;0;1;0;0;1;1;1;1;1;0;100;16;7;4;8;20;7;1;4;3;4;7;1;0;1;0;2;3;34;27;0;0;14;4;1;5;2;2;0;0;1;0;2;1;9;2;53;46;5;4;2;63;93;5;4;0;1;1;0;3;0;1;1;10;36;3;12;3;1;0;1;2;6;2;9;2;1;0;0;3;0;0;84;13;25;7;377;6;1;3;2;1;0;0;0;0;6;0;7;5;13;9;0;0;1;6;1;0;4;1;0;1;0;0;0;0;0;0;0;0;0
3;"Szkoła Podstawowa Nr 4 im. Józefa Pukowca w Pszczynie, ul. Marii Konopnickiej 44, 43-200 Pszczyna";241005;"gm. Pszczyna";"pszczyński";"śląskie";1;1;6;1;0;0;0;0;1;0;0;1;2;1;0;0;1;1;0;2;72;3;6;6;4;17;8;1;5;1;9;5;1;2;0;1;5;4;40;22;2;0;9;3;3;3;0;5;0;0;0;0;0;0;10;2;67;60;9;1;3;120;109;0;2;1;0;0;1;0;2;1;2;1;56;4;8;8;1;2;1;5;3;2;6;0;1;2;0;3;3;4;94;20;25;2;371;14;2;0;1;1;3;1;1;0;1;0;0;13;19;3;1;3;0;3;0;2;11;0;0;0;0;0;0;0;0;1;0;0;1
4;"Przedszkole Nr 1 w Pszczynie, ul. Jana Kupca 1, 43-200 Pszczyna";241005;"gm. Pszczyna";"pszczyński";"śląskie";1;1;4;0;2;0;1;1;1;0;0;0;0;2;1;0;0;0;1;0;69;4;3;3;4;7;3;2;1;0;2;7;2;2;2;0;5;3;38;19;2;1;14;1;2;2;3;2;0;0;1;0;0;1;4;2;56;53;6;2;4;70;133;7;7;1;0;0;1;2;1;0;2;7;37;5;3;5;3;2;2;1;0;3;0;1;1;2;0;1;0;0;58;13;26;5;261;3;4;2;0;1;2;1;0;0;0;2;0;6;11;2;0;1;1;6;1;0;10;0;0;0;0;0;1;0;0;0;0;0;1
5;"Szkoła Podstawowa Nr 2 im. Jadwigi Śląskiej w Pszczynie, ul. Katowicka 47, 43-200 Pszczyna";241005;"gm. Pszczyna";"pszczyński";"śląskie";1;1;6;1;1;1;0;1;0;0;2;0;1;3;2;0;1;2;1;1;81;12;8;3;4;19;7;1;2;3;5;7;2;0;0;0;1;2;33;19;1;1;11;3;1;4;1;1;2;1;1;0;1;1;9;0;48;44;1;8;3;61;155;5;1;1;2;0;3;1;3;0;1;17;49;2;3;2;3;1;3;5;3;2;12;1;2;1;0;0;1;1;53;8;26;4;323;7;5;1;1;1;0;0;2;0;1;5;0;9;16;9;0;2;0;6;0;0;3;1;0;1;0;0;2;0;1;0;0;0;0
