"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Grzegorz Juliusz SCHETYNA - nr na liście 1";"Małgorzata Elżbieta TRACZ - nr na liście 2";"Michał JAROS - nr na liście 3";"Sławomir Jan PIECHOTA - nr na liście 4";"Aldona Janina MŁYŃCZAK - nr na liście 5";"Joanna Wiktoria AUGUSTYNOWSKA - nr na liście 6";"Krzysztof MIESZKOWSKI - nr na liście 7";"Anna Maria HORODYSKA - nr na liście 8";"Krystyna WÓJCIK - nr na liście 9";"Michał Jakub GÓRSKI - nr na liście 10";"Zdzisław Michał ŻMIEJEWSKI - nr na liście 11";"Wojciech ADAMCZAK - nr na liście 12";"Anna Maria LESZCZYŃSKA - nr na liście 13";"Jarosław POLAŃSKI - nr na liście 14";"Sebastian Robert BURDZY - nr na liście 15";"Kacper Jan MĘDYGRAŁ - nr na liście 16";"Marek Rafał SIERPIŃSKI - nr na liście 17";"Marek Krzysztof ZALEWSKI - nr na liście 18";"Waldemar Zbigniew STASZEWSKI - nr na liście 19";"Radosław Tomasz MOŁOŃ - nr na liście 20";"Anna Helena SOBOLAK - nr na liście 21";"Jacek Edward MAKÓWKA - nr na liście 22";"Katarzyna Anna PIWKO - nr na liście 23";"Katarzyna STANIÓW - nr na liście 24";"Ryszard Julian ZELINKA - nr na liście 25";"Łukasz KROPSKI - nr na liście 26";"Daria GILAR - nr na liście 27";"Marek ŁAPIŃSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TUDUJ - nr na liście 1";"Robert Jarosław IWASZKIEWICZ - nr na liście 2";"Łukasz Patryk POŹNIAK - nr na liście 3";"Miłosz Michał TAMULEWICZ - nr na liście 4";"Krzysztof Józef SZOKALSKI - nr na liście 5";"Michał FABISIAK - nr na liście 6";"Katarzyna Natalia WALCZYK - nr na liście 7";"Marta Anna CZECH - nr na liście 8";"Halszka Beata BIELECKA - nr na liście 9";"Stanisław Józef ZAPOTOCZNY - nr na liście 10";"Wojciech Aleksander RĄCZYŃSKI - nr na liście 11";"Bogdan LUDKOWSKI - nr na liście 12";"Paweł Jacek JAGIEŁŁO - nr na liście 13";"Ewa SZLOSER - nr na liście 14";"Piotr CHMURA - nr na liście 15";"Ryszard Marian MARSZAŁEK - nr na liście 16";"Wojciech JABŁOŃSKI - nr na liście 17";"Ewa WRÓBLEWSKA - nr na liście 18";"Jadwiga Janina ZIÓŁKOWSKA - nr na liście 19";"Adam Krzysztof NOWAK - nr na liście 20";"Agnieszka Joanna MALARA - nr na liście 21";"Tomasz Antoni ZIELIŃSKI - nr na liście 22";"Patrycja ZARZYCKA - nr na liście 23";"Krzysztof Mieczysław CHROBOT - nr na liście 24";"Olga Anna BRZEZIŃSKA - nr na liście 25";"Paweł CHMIELEWSKI - nr na liście 26";"Maria LUDKOWSKA - nr na liście 27";"Piotr Grzegorz ŻUREK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek PROTASIEWICZ - nr na liście 1";"Maciej Adam ZEGAN - nr na liście 2";"Joanna Barbara BRONOWICKA - nr na liście 3";"Grzegorz Tomasz DUDA - nr na liście 4";"Jan SOCHA - nr na liście 5";"Tomasz Stanisław MALEC - nr na liście 6";"Ryszard LECH - nr na liście 7";"Witold SZYDEŁKO - nr na liście 8";"Ewa Grażyna LITWIN - nr na liście 9";"Hieronim Stanisław KURYŚ - nr na liście 10";"Marek WARCHOLIŃSKI - nr na liście 11";"Janina KWIATKOWSKA-KORCZAK - nr na liście 12";"Aleksandra Anna KUCHARSKA - nr na liście 13";"Łukasz Maciej KUŹMICZ - nr na liście 14";"Bartosz Krystian GROCHOLSKI - nr na liście 15";"Łukasz Michał MACAŁA - nr na liście 16";"Joanna Alicja SZULC - nr na liście 17";"Jolanta Stanisława FURDYNA - nr na liście 18";"Karol Henryk ZALEWSKI - nr na liście 19";"Barbara Maria BUBNICKA - nr na liście 20";"Arkadiusz Rafał KOWALSKI - nr na liście 21";"Elżbieta Marta MAJOCHA - nr na liście 22";"Jacek Jan SOŁTYS - nr na liście 23";"Bożena Maria ADAMCZYK-POGORZELEC - nr na liście 24";"Urszula Agnieszka BARTOSZEWICZ - nr na liście 25";"Emilia Maria PAWNUK - nr na liście 26";"Joanna Róża MRÓZ-MOŻDŻONEK - nr na liście 27";"Mirosław Mieczysław ŁOPATKA - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Mirosława Agnieszka STACHOWIAK-RÓŻECKA - nr na liście 1";"Paweł Marek HRENIAK - nr na liście 2";"Jacek ŚWIAT - nr na liście 3";"Przemysław Maksymilian CZARNECKI - nr na liście 4";"Małgorzata Maria CALIŃSKA-MAYER - nr na liście 5";"Andrzej Stanisław JAROCH - nr na liście 6";"Mariusz Orion JĘDRYSEK - nr na liście 7";"Agnieszka Anna SOIN - nr na liście 8";"Piotr Jan DYTKO - nr na liście 9";"Artur ADAMSKI - nr na liście 10";"Zdzisław Ireneusz BREZDEŃ - nr na liście 11";"Wojciech Stanisław BARTNIK - nr na liście 12";"Krzysztof Marek DOMAGAŁA - nr na liście 13";"Roman KOWALCZYK - nr na liście 14";"Robert PIEŃKOWSKI - nr na liście 15";"Urszula Maria STOPA - nr na liście 16";"Wiesław Antoni ZAJĄC - nr na liście 17";"Agnieszka Maria BRZĄKAŁA - nr na liście 18";"Adrian Sławomir WAWRZYNIAK - nr na liście 19";"Karolina WOJEWÓDKA - nr na liście 20";"Michał PIECHEL - nr na liście 21";"Marzanna Teresa STRUMECKA - nr na liście 22";"Zofia Maria LESZCZYŃSKA-NER - nr na liście 23";"Marek HARASNY - nr na liście 24";"Magdalena Maria MAKSYMIAK - nr na liście 25";"Karolina Marta MROZOWSKA - nr na liście 26";"Cezary Piotr KEMPA - nr na liście 27";"Tytus Henryk CZARTORYSKI - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Jan ŚMISZEK - nr na liście 1";"Marta Magdalena STOŻEK - nr na liście 2";"Arkadiusz SIKORA - nr na liście 3";"Katarzyna Elżbieta LUBINIECKA-RÓŻYŁO - nr na liście 4";"Iwo Piotr AUGUSTYŃSKI - nr na liście 5";"Marlena Ewa JOKS - nr na liście 6";"Piotr Sebastian KOZDROWICKI - nr na liście 7";"Anna Katarzyna ŁAGOWSKA - nr na liście 8";"Wincenty Aleksander ELSNER - nr na liście 9";"Maciej PILNY - nr na liście 10";"Anna GAJDZIŃSKA - nr na liście 11";"Stanisław WICHA - nr na liście 12";"Robert MAŚLAK - nr na liście 13";"Katarzyna DĄBROWSKA - nr na liście 14";"Danuta Maria ŚMIAŁEK - nr na liście 15";"Irena Róża TERPIŁOWSKA - nr na liście 16";"Tadeusz Albert MINCER - nr na liście 17";"Agnieszka Katarzyna KORDEK-CHMIELEWSKA - nr na liście 18";"Waldemar Antoni OLIK - nr na liście 19";"Agnieszka Barbara CHŁÓDEK - nr na liście 20";"Krzysztof MARKOWSKI - nr na liście 21";"Andrzej Jerzy HODOWANY - nr na liście 22";"Jan Mateusz NIEMIEC - nr na liście 23";"Maria Teresa BANACH - nr na liście 24";"Małgorzata Danuta WARZYCHA - nr na liście 25";"Mateusz Dariusz PELWECKI - nr na liście 26";"Grzegorz Paweł BOBIŃSKI - nr na liście 27";"Agnieszka Ewa DZIEMIANOWICZ-BĄK - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Ewa Anna ZDROJEWSKA - nr na liście 1";"Karol PRZYWARA - nr na liście 2";"Janusz MARSZAŁEK - nr na liście 3";"Barbara KOSTERSKA - nr na liście 4";"Grzegorz Piotr ĆWIERTNIEWICZ - nr na liście 5";"Krystyna Jadwiga HAŁADAJ - nr na liście 6";"Elżbieta Zofia KACZMARZYK-JANCZAK - nr na liście 7";"Zbigniew POTYRAŁA - nr na liście 8";"Agnieszka DOLAT - nr na liście 9";"Iwona Elżbieta DYSZKIEWICZ - nr na liście 10";"Paweł WYBIERAŁA - nr na liście 11";"Piotr Paweł ISKRA - nr na liście 12";"Dorota SAŁO - nr na liście 13";"Małgorzata Kamila HAŁAS-KORALEWSKA - nr na liście 14";"Edward CZAPIEWSKI - nr na liście 15";"Barbara Elżbieta TOMKIEWICZ - nr na liście 16";"Antoni KOPEĆ - nr na liście 17";"Jan Feliks PIONTEK - nr na liście 18";"Andrzej Jacek TRACZYK - nr na liście 19";"Agnieszka PAWŁOWSKA - nr na liście 20";"Małgorzata Agnieszka HOŁÓWKA - nr na liście 21";"Agnieszka NAPLOCHA - nr na liście 22";"Hubert Kazimierz KURDZIEL - nr na liście 23";"Paweł Tomasz SZYLER - nr na liście 24";"Maria Helena STACHORZECKA - nr na liście 25";"Paulina KAZIKOWSKA - nr na liście 26";"Jarosław Jan KEMPA - nr na liście 27";"Liczba obwodów"
"022002";"gmina miejsko-wiejska";"gm. Prusice";"trzebnicki";"dolnośląskie";6856;7484;2809;4047;2;15;0;0;0;0;0;0;0;4046;0;1;4045;68;47;21;0;3977;846;226;48;314;22;13;17;10;6;3;8;2;7;10;1;5;2;0;3;0;0;2;1;9;0;0;2;3;132;236;75;28;3;17;2;8;13;8;5;7;2;3;7;3;4;3;4;8;4;2;1;2;5;4;4;1;2;11;295;119;14;25;35;8;4;10;22;9;1;5;2;3;1;0;0;6;0;7;2;2;0;4;4;3;4;2;3;2138;556;125;142;219;40;23;48;271;240;22;3;17;26;11;4;9;11;5;58;11;0;2;3;4;4;7;17;260;327;130;23;50;18;7;4;5;7;6;8;4;0;3;4;12;1;0;1;0;3;1;1;3;5;1;0;1;29;135;52;2;4;3;3;27;0;2;10;1;5;0;1;4;1;1;6;0;1;2;4;1;0;0;2;0;3;5
"022003";"gmina miejsko-wiejska";"gm. Trzebnica";"trzebnicki";"dolnośląskie";16954;18642;5413;11541;11;78;2;2;0;0;0;0;2;11542;2;0;11542;148;93;55;0;11394;3017;925;234;297;158;99;69;74;36;21;54;8;31;44;10;8;7;4;6;2;4;14;3;22;2;2;1;1;881;756;304;145;18;31;7;18;19;15;11;15;9;4;24;12;15;4;8;8;16;13;2;6;10;9;3;10;2;18;723;345;39;66;64;13;15;19;12;20;3;5;9;13;8;4;4;11;3;9;2;3;3;6;3;8;7;10;19;4788;1466;498;484;329;157;23;221;378;448;70;9;52;69;43;6;17;55;43;25;13;8;9;11;5;9;16;142;182;1344;620;136;153;71;23;16;9;19;18;26;14;3;30;13;39;3;1;5;1;6;3;7;5;8;6;1;6;102;766;162;11;11;5;4;443;12;6;14;13;5;7;3;4;2;3;3;1;12;3;9;4;1;3;2;3;20;19
"022004";"gmina wiejska";"gm. Wisznia Mała";"trzebnicki";"dolnośląskie";7399;8166;1940;5459;3;35;0;0;0;0;0;0;0;5459;0;4;5455;42;23;19;0;5413;1621;531;227;205;109;90;61;102;19;15;64;4;7;11;4;7;9;1;19;6;0;18;3;22;1;0;2;2;82;356;150;52;4;7;7;8;12;6;12;2;2;14;16;2;14;4;6;3;2;11;3;2;3;0;1;3;1;9;381;174;17;77;9;7;8;8;1;5;2;3;2;9;2;4;0;7;1;8;2;5;1;1;1;2;2;7;16;2223;856;97;214;147;46;40;66;205;97;15;2;44;12;20;16;14;10;187;5;7;7;1;2;2;2;11;30;68;634;286;55;60;52;11;8;7;8;10;7;3;3;13;3;7;1;1;4;2;0;3;1;2;2;2;0;4;79;198;115;5;2;8;1;8;3;3;9;3;1;3;3;3;2;1;7;4;3;3;1;2;0;0;0;1;7;6
"022005";"gmina wiejska";"gm. Zawonia";"trzebnicki";"dolnośląskie";4307;4673;1812;2494;9;14;1;1;0;0;0;0;1;2493;1;0;2493;42;27;15;0;2451;566;189;54;66;29;11;24;10;13;8;8;2;7;4;4;0;3;0;2;0;2;3;1;5;1;1;1;2;116;202;78;34;4;4;6;4;11;5;4;0;2;1;13;1;5;0;3;4;1;5;0;0;2;2;2;7;2;2;207;93;5;20;15;7;6;7;3;8;4;1;3;5;1;1;0;4;1;5;1;1;0;3;3;0;1;2;7;1149;311;65;65;115;120;17;23;112;62;18;1;25;100;13;6;7;19;6;9;5;0;2;5;1;1;2;20;19;226;109;18;26;11;1;2;2;6;4;0;3;2;4;2;5;2;0;3;0;0;4;1;0;5;1;3;0;12;101;43;1;5;2;0;21;1;1;4;3;0;4;2;3;1;0;2;1;0;1;2;0;0;0;0;1;3;3
"022006";"gmina miejsko-wiejska";"gm. Żmigród";"trzebnicki";"dolnośląskie";10541;11556;4435;6106;5;20;0;0;0;0;0;0;0;6106;0;0;6106;92;59;33;0;6014;1381;527;106;294;25;23;31;36;25;14;19;7;36;32;6;2;2;6;17;2;1;4;3;23;3;1;0;3;133;416;142;61;10;14;6;15;13;10;7;6;3;7;17;7;12;3;8;6;9;5;4;4;6;4;7;8;4;18;547;204;29;44;71;15;9;32;7;15;4;2;6;13;12;10;5;13;2;7;2;6;3;11;5;3;2;5;10;2635;820;133;134;267;47;43;167;304;333;22;7;21;25;23;11;17;24;8;75;13;6;2;13;1;9;14;26;70;711;292;58;61;42;15;8;7;15;5;18;9;4;20;16;21;8;6;3;6;5;5;1;3;10;7;0;7;59;324;96;3;5;2;7;8;3;3;14;3;10;4;7;3;3;2;6;2;2;5;121;1;0;1;0;9;4;10
"022201";"gmina miejsko-wiejska";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";11603;12708;4175;7428;8;32;0;0;0;0;0;0;0;7425;0;0;7425;109;64;45;0;7316;2132;760;176;311;518;58;30;50;25;18;27;7;38;20;5;9;1;0;12;5;4;11;0;24;0;2;3;5;13;507;164;118;14;31;6;9;14;24;11;7;4;3;19;3;13;1;7;14;3;6;1;4;6;1;5;6;1;12;393;208;5;23;20;7;16;16;7;8;5;6;6;9;2;13;2;6;1;6;1;3;2;5;3;2;2;3;6;2784;894;163;165;313;64;43;103;325;111;35;13;26;34;26;14;19;8;17;187;13;6;4;11;6;11;17;34;122;1265;296;70;150;44;12;7;517;9;9;9;13;7;19;8;13;4;3;2;1;0;6;1;6;8;5;2;1;43;235;113;4;0;5;2;3;3;5;15;2;7;24;6;2;2;3;8;6;1;4;1;6;1;0;1;3;8;11
"022202";"gmina wiejska";"gm. Wińsko";"wołowski";"dolnośląskie";6100;6752;2632;3468;8;14;0;0;0;0;0;0;0;3465;0;0;3465;63;43;20;0;3402;509;172;28;28;8;7;7;9;5;6;6;4;200;2;7;0;1;0;1;0;1;2;1;9;0;0;1;2;2;181;68;17;13;5;2;3;4;6;4;4;3;0;10;1;15;4;2;2;5;0;1;1;3;0;2;4;0;2;203;79;12;9;20;6;0;6;7;7;2;1;3;7;1;15;2;4;0;12;1;1;0;1;0;1;3;0;3;2186;323;607;42;104;15;12;34;209;67;16;5;11;9;8;1;2;13;1;639;7;1;0;2;4;5;2;19;28;235;89;19;39;13;2;6;4;5;2;6;3;1;4;8;3;2;1;2;2;1;3;0;2;4;1;1;1;11;88;42;2;6;2;6;2;1;2;4;3;0;0;0;1;1;2;2;0;2;2;0;2;2;2;0;0;2;6
"022203";"gmina miejsko-wiejska";"gm. Wołów";"wołowski";"dolnośląskie";17438;18796;7118;10320;10;55;0;0;0;0;0;0;0;10317;0;0;10317;147;82;65;0;10170;2590;994;219;458;79;66;66;51;32;19;86;11;368;24;10;7;6;4;7;2;2;12;3;35;2;1;1;11;14;655;278;99;20;20;9;30;19;13;10;14;4;5;16;7;39;4;5;8;1;4;5;3;8;4;7;10;2;11;823;296;41;57;36;19;8;18;14;11;16;10;12;13;37;147;10;10;3;7;2;3;3;8;4;6;8;4;20;4572;1376;425;250;392;71;47;190;499;357;59;6;20;62;41;24;23;21;21;430;22;5;6;15;10;12;20;56;112;1189;517;120;159;52;17;32;37;17;17;20;9;11;30;14;13;3;1;3;4;4;7;3;5;13;8;2;5;66;341;167;7;5;7;5;6;3;5;44;6;3;6;7;2;6;2;9;3;2;6;2;20;2;2;3;1;10;16
"022301";"gmina wiejska";"gm. Czernica";"wrocławski";"dolnośląskie";10911;12096;2023;8885;5;78;1;1;0;0;0;0;1;8889;1;2;8887;57;35;22;0;8830;3300;912;362;354;272;163;96;166;26;32;72;2;7;26;7;7;15;1;23;11;5;663;1;28;1;0;5;5;38;661;268;141;14;10;14;12;23;19;11;10;2;6;21;6;14;4;9;5;4;5;23;2;4;8;9;3;0;14;558;299;22;48;22;8;10;7;4;21;21;6;3;12;4;2;4;8;4;7;6;6;3;4;2;1;0;9;15;2917;1210;268;179;312;89;55;210;172;112;31;28;58;18;19;6;9;19;9;8;9;5;3;7;6;4;8;27;36;1101;517;121;78;78;14;13;6;18;16;11;7;2;23;13;9;4;3;8;2;5;4;2;2;6;6;0;3;130;293;155;6;8;10;3;2;40;2;10;2;4;3;6;6;3;2;4;6;5;5;1;1;1;2;1;1;4;7
"022302";"gmina wiejska";"gm. Długołęka";"wrocławski";"dolnośląskie";22296;25356;4170;18125;13;147;1;1;0;0;0;0;1;18116;1;1;18115;157;74;83;0;17958;5953;1764;753;731;468;180;889;384;58;65;191;16;20;44;30;9;29;6;42;10;6;77;5;96;6;7;6;13;48;1356;530;243;35;30;16;37;57;36;23;17;12;16;64;12;28;9;40;27;8;16;3;8;15;18;10;10;7;29;1201;618;92;94;59;21;28;14;29;55;9;8;10;21;8;7;3;19;4;11;4;14;6;9;2;7;4;8;37;6431;2389;234;246;248;544;79;336;297;965;38;22;240;82;36;21;25;384;17;11;23;5;7;10;12;18;22;38;82;2370;998;215;210;187;60;27;12;45;23;35;30;2;47;21;15;10;5;14;8;11;6;3;9;16;7;3;7;344;647;342;37;22;20;11;12;8;16;25;11;6;10;15;12;6;6;21;6;9;15;3;9;1;0;1;9;14;17
"022303";"gmina wiejska";"gm. Jordanów Śląski";"wrocławski";"dolnośląskie";2299;2530;779;1519;1;12;0;0;0;0;0;0;0;1519;0;0;1519;13;6;7;0;1506;306;109;37;59;18;14;12;9;9;5;7;0;1;1;3;0;0;0;3;0;6;4;0;7;0;0;1;0;1;100;31;11;2;2;1;3;10;3;8;1;0;0;5;5;2;3;3;0;1;1;1;0;1;1;0;0;0;5;132;61;3;6;8;4;0;10;3;4;10;4;3;5;1;0;3;1;0;0;0;0;1;0;0;0;2;3;0;782;268;78;45;114;9;5;28;126;13;11;3;15;10;4;2;6;5;2;5;4;0;1;3;3;1;3;5;13;135;75;11;9;3;2;3;4;1;3;2;3;0;0;4;1;0;0;0;0;0;3;1;0;2;0;0;1;7;51;20;2;1;1;1;0;2;1;1;0;0;3;2;0;2;0;1;2;0;1;0;0;4;1;0;0;6;2
"022304";"gmina miejsko-wiejska";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";16738;18404;4412;12324;6;101;1;1;0;0;0;0;1;12324;1;2;12322;102;65;37;0;12220;3568;1164;518;642;204;235;153;191;41;47;80;11;13;25;11;21;16;3;23;8;7;48;3;44;9;5;7;8;31;845;374;144;15;10;12;16;38;13;12;14;7;10;23;9;22;7;6;12;12;8;2;6;7;7;22;10;3;24;1336;330;40;82;31;16;14;10;5;22;666;1;11;9;3;7;3;13;0;3;7;18;2;4;2;7;4;3;23;4407;1902;307;445;405;88;75;137;329;114;58;14;94;40;67;30;24;32;20;11;26;13;2;17;11;11;23;47;65;1468;635;163;100;101;15;13;22;34;18;21;16;30;29;16;11;4;3;8;4;7;5;3;3;21;7;3;12;164;596;194;8;4;14;6;4;3;3;11;3;2;5;3;2;5;3;284;0;2;5;3;2;6;2;0;7;15;12
"022305";"gmina wiejska";"gm. Kobierzyce";"wrocławski";"dolnośląskie";14200;15369;3524;10676;2;140;0;0;0;0;0;0;0;10676;0;0;10676;92;54;38;0;10584;4052;1184;542;619;253;202;186;231;79;299;120;8;12;32;10;14;9;11;16;5;62;35;7;56;3;4;9;17;27;753;304;150;15;12;5;16;25;27;26;5;2;6;33;8;18;4;11;8;6;6;6;11;10;6;9;3;4;17;644;288;46;47;13;17;22;28;9;13;26;5;7;14;5;3;5;13;4;6;5;9;4;2;3;4;11;8;27;3205;1430;174;224;395;64;47;101;212;118;45;21;45;37;45;13;22;24;12;13;14;2;1;9;11;6;20;35;65;1515;693;171;105;94;16;23;5;34;18;31;12;10;33;14;11;6;1;3;22;10;7;3;3;10;3;1;6;170;415;214;21;9;17;7;5;6;3;17;7;4;2;13;7;4;0;27;4;3;5;2;2;9;6;7;6;8;13
"022306";"gmina wiejska";"gm. Mietków";"wrocławski";"dolnośląskie";2871;3112;1024;1847;1;7;0;0;0;0;0;0;0;1847;0;0;1847;20;11;9;0;1827;363;164;62;41;9;8;8;17;6;4;11;1;1;3;2;2;3;0;2;3;0;1;2;9;0;0;0;1;3;122;41;23;0;7;4;3;5;0;2;4;2;0;9;1;2;3;3;2;1;1;0;2;1;3;1;0;0;2;208;95;3;13;9;2;10;7;2;7;17;0;2;10;1;2;2;1;1;2;1;3;0;5;2;4;4;0;3;849;328;44;59;81;8;34;58;91;34;11;4;7;15;4;6;8;9;3;2;9;1;1;0;1;2;3;12;14;203;85;14;11;7;3;3;1;3;1;3;1;22;4;6;1;1;0;1;0;1;0;1;1;0;1;0;0;32;82;34;1;3;1;0;1;1;1;2;4;2;1;1;5;1;0;9;0;0;3;3;1;4;0;0;1;3;4
"022307";"gmina miejsko-wiejska";"gm. Sobótka";"wrocławski";"dolnośląskie";9336;10212;3354;5982;5;44;0;0;0;0;0;0;0;5981;0;2;5979;82;49;33;0;5897;1615;526;157;557;43;27;24;100;41;18;34;2;9;12;8;3;3;4;4;1;0;9;0;22;4;0;0;2;5;417;167;56;12;3;7;19;13;8;12;7;4;0;21;6;7;4;4;12;7;1;0;9;11;9;0;4;2;12;415;198;18;34;16;9;12;28;2;6;15;9;5;7;1;3;1;11;0;8;1;3;6;4;1;3;2;1;11;2503;1077;156;149;234;31;55;208;236;92;30;10;10;20;32;13;8;18;5;11;11;5;4;9;3;7;11;21;37;708;338;65;47;58;20;6;5;14;13;12;10;5;16;11;5;3;2;9;2;4;5;1;2;2;0;0;0;53;239;97;8;7;4;4;0;3;1;5;5;1;1;6;1;0;8;12;1;0;4;0;3;55;1;1;1;10;6
"022308";"gmina miejsko-wiejska";"gm. Siechnice";"wrocławski";"dolnośląskie";15163;16829;3086;12077;2;103;0;0;0;0;0;0;0;12076;0;2;12074;90;58;32;0;11984;4080;1224;504;637;247;197;204;214;55;32;146;8;8;34;6;2;19;3;21;6;1;43;1;51;9;1;360;20;27;925;347;195;21;20;20;21;42;26;24;13;6;12;43;3;27;11;5;13;1;3;5;9;8;10;8;11;2;19;752;375;56;74;23;17;12;7;15;19;10;1;13;12;5;2;6;13;3;8;1;4;1;16;7;1;7;12;32;3864;1719;322;284;347;68;65;102;327;86;43;25;46;39;47;14;13;33;14;2;11;8;7;106;13;8;18;34;63;1653;659;196;91;110;35;10;58;20;14;20;18;3;38;15;7;7;3;9;5;7;6;2;4;36;18;1;41;220;710;220;12;5;345;7;4;13;8;9;7;5;7;6;8;3;3;8;2;3;7;5;1;0;2;3;4;13;17
"022309";"gmina wiejska";"gm. Żórawina";"wrocławski";"dolnośląskie";7801;8552;2263;5538;6;28;0;0;0;0;0;0;0;5538;0;0;5538;55;34;21;0;5483;1727;624;213;251;117;93;83;108;35;22;47;6;3;27;7;2;3;1;11;3;1;9;0;35;1;3;5;5;12;424;145;62;5;14;5;8;24;15;9;5;1;4;23;2;6;47;7;7;4;2;1;6;4;0;3;4;3;8;419;179;37;41;17;11;10;7;7;14;27;7;4;3;3;2;2;6;3;7;4;1;0;7;1;2;3;3;11;2000;832;102;129;232;36;24;45;171;44;28;7;19;29;20;4;6;21;7;8;6;3;1;4;161;11;7;15;28;680;271;68;51;48;13;9;9;19;5;15;8;1;15;8;6;5;4;3;6;4;2;1;5;8;4;2;3;87;233;108;6;9;5;1;4;3;8;6;33;5;4;4;5;2;0;12;1;1;0;1;0;0;2;1;1;11;7
"026401";"gmina miejska";"m. Wrocław";"Wrocław";"dolnośląskie";445094;508265;83240;361845;369;7210;69;67;2;0;0;0;65;361804;65;68;361736;2041;1041;1000;0;359695;133336;40325;20749;19213;10776;7604;7393;10934;1342;1399;4474;241;298;835;280;229;773;117;948;290;160;1313;159;1763;261;73;183;386;818;28799;11964;6242;616;592;399;646;1156;680;625;344;128;345;1088;325;518;155;245;316;144;262;118;208;236;226;203;228;87;703;18235;8772;1689;1558;564;429;492;217;224;548;243;108;249;330;136;89;222;283;92;140;82;185;81;103;68;165;115;227;824;104023;52761;5593;8346;7894;3542;2312;6409;3969;2146;1512;221;1634;663;1225;536;419;336;326;192;323;306;138;284;170;202;392;748;1424;65927;29026;6988;4247;4620;1108;662;346;742;710;959;496;97;1179;569;404;265;204;309;174;299;178;148;255;280;201;61;137;11263;9375;5469;550;179;270;107;149;139;136;260;119;85;157;180;151;98;77;177;174;135;142;70;68;53;38;62;120;210;310
