"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł Jan BEJDA - nr na liście 1";"Jolanta ZIĘBA-GZIK - nr na liście 2";"Adam Paweł NOWAK - nr na liście 3";"Elżbieta Renata NAWROCKA - nr na liście 4";"Bogdan Ryszard JAROTA - nr na liście 5";"Tomasz WOŹNIAK - nr na liście 6";"Zbigniew Marek STASIAK - nr na liście 7";"Michał Tomasz PACHOLSKI - nr na liście 8";"Marek Jan KRAWCZYK - nr na liście 9";"Ewa BEDNAREK - nr na liście 10";"Marek JANKOWSKI - nr na liście 11";"Andrzej KARNISZEWSKI - nr na liście 12";"Paweł Krzysztof PLEWIŃSKI - nr na liście 13";"Michał Waldemar TERKA - nr na liście 14";"Maria KACZOROWSKA - nr na liście 15";"Marcin ŁABĘDZKI - nr na liście 16";"Alina BŁACH - nr na liście 17";"Andrzej ŻÓRAW - nr na liście 18";"Ewa Anna KRAWCZYK - nr na liście 19";"Justyna Agnieszka ROMANOW-PRZYBYLAK - nr na liście 20";"Agnieszka MORGA - nr na liście 21";"Danuta CZUPRYNIAK - nr na liście 22";"Adam GRZEGORY - nr na liście 23";"Andrzej Paweł STĘPIEŃ - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Joanna Katarzyna LICHOCKA - nr na liście 1";"Piotr Stanisław POLAK - nr na liście 2";"Tadeusz Jacek WOŹNIAK - nr na liście 3";"Beata Anna MATEUSIAK-PIELUCHA - nr na liście 4";"Krzysztof CIEBIADA - nr na liście 5";"Tomasz Piotr RZYMKOWSKI - nr na liście 6";"Paweł Piotr RYCHLIK - nr na liście 7";"Marek MATUSZEWSKI - nr na liście 8";"Iwona Małgorzata WIECZOREK - nr na liście 9";"Andrzej Robert GÓRCZYŃSKI - nr na liście 10";"Ewa RZYMKOWSKA - nr na liście 11";"Krzysztof Jan NOWAK - nr na liście 12";"Michał Bazyli KRZAK - nr na liście 13";"Olga Anna KOŁOSZCZYK - nr na liście 14";"Katarzyna PAPROTA - nr na liście 15";"Mariusz GAŁKA - nr na liście 16";"Sławomir WALCZAK - nr na liście 17";"Iwona CHADRYŚ - nr na liście 18";"Monika Malwina TWARDOWSKA - nr na liście 19";"Elżbieta Beata RATYŃSKA - nr na liście 20";"Sylwia Marianna WRZAŁA - nr na liście 21";"Wieńczysław Jerzy KAŹMIERCZAK - nr na liście 22";"Paweł Tomasz KALETA - nr na liście 23";"Waldemar Jan WOJCIECHOWSKI - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paulina MATYSIAK - nr na liście 1";"Cezary Roman OLEJNICZAK - nr na liście 2";"Wiktor IDZIKOWSKI - nr na liście 3";"Iwona Monika KAŹMIERSKA-MAŁYSKA - nr na liście 4";"Henryk WALUDA - nr na liście 5";"Anna Iwona SIKORA - nr na liście 6";"Michał Damian PIETRZAK - nr na liście 7";"Zdzisława Teresa LEWICKA - nr na liście 8";"Patryk LORENC - nr na liście 9";"Marcin KARPIŃSKI - nr na liście 10";"Anna Maria BŁASZCZYK - nr na liście 11";"Sebastian Bartosz WALCZAK - nr na liście 12";"Monika KOŚCIAN - nr na liście 13";"Przemysław RAJ - nr na liście 14";"Agnieszka Czesława BUNDZYLAK-DĄBROWSKA - nr na liście 15";"Anna Maria WOLSKA - nr na liście 16";"Piotr ZIĘBA - nr na liście 17";"Piotr Krzysztof CIUBORSKI - nr na liście 18";"Olga JĘDRYSIAK-URBAŃSKA - nr na liście 19";"Marek PŁÓCIENNIK - nr na liście 20";"Adrian SKOCZYLAS - nr na liście 21";"Kinga BORKIEWICZ - nr na liście 22";"Rafał GRABSKI - nr na liście 23";"Marek Józef GRYGLEWSKI - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Izabela Anna WALCZAK - nr na liście 1";"Łukasz Mikołaj OWCZAREK - nr na liście 2";"Andrzej KANIEWSKI - nr na liście 3";"Łukasz Artur OŻADOWICZ - nr na liście 4";"Dariusz DYONIZIAK - nr na liście 5";"Ewelina MATUSIAK - nr na liście 6";"Joanna KĘDZIAK - nr na liście 7";"Justyna SOBCZAK - nr na liście 8";"Wojciech Damian NOWAK - nr na liście 9";"Malwina Anna GOGULSKA - nr na liście 10";"Adam Jan WOLNIEWICZ - nr na liście 11";"Angelika SKOWRONEK - nr na liście 12";"Konrad Piotr KOCIŃSKI - nr na liście 13";"Weronika GACKOWSKA - nr na liście 14";"Sebastian Patryk HEJNIAK - nr na liście 15";"Katarzyna Dorota SZCZEŚNIAK - nr na liście 16";"Rafał Andrzej KARDAS - nr na liście 17";"Magdalena Ewa WASIEWICZ - nr na liście 18";"Mateusz Mariusz ZAJĄC - nr na liście 19";"Natalia Paulina ROSIŃSKA - nr na liście 20";"Aleksandra Anna ZIEMBA - nr na liście 21";"Rafał GIEROWSKI - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Cezary Józef TOMCZYK - nr na liście 1";"Dariusz JOŃSKI - nr na liście 2";"Agnieszka Małgorzata HANAJCZYK - nr na liście 3";"Krzysztof Gabor RĄKOWSKI - nr na liście 4";"Andrzej OWCZAREK - nr na liście 5";"Artur GIERULA - nr na liście 6";"Michał Marian PABICH - nr na liście 7";"Jacek Witold LEWERA - nr na liście 8";"Piotr Jacek SEWERYN - nr na liście 9";"Iwona Elżbieta LEWANDOWSKA - nr na liście 10";"Katarzyna Renata WRÓBEL - nr na liście 11";"Edyta Grażyna STRUMIAN - nr na liście 12";"Zbigniew WÓJCIK - nr na liście 13";"Michał Marcin KOWALCZYK - nr na liście 14";"Anna LIPIŃSKA - nr na liście 15";"Karolina Daria MATUSIAK - nr na liście 16";"Beata Maria ZIELIŃSKA - nr na liście 17";"Tomasz Bernard KĄCKI - nr na liście 18";"Barbara Maria JESIONOWSKA - nr na liście 19";"Marcin Miłosz SIERADZKI - nr na liście 20";"Katarzyna Kinga WOLNA - nr na liście 21";"Nina Barbara OKOŃ-WYDER - nr na liście 22";"Marek Grzegorz JACHIMEK - nr na liście 23";"Małgorzata Iwona GRABARCZYK - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Przemysław Szczepan SKUPIŃSKI - nr na liście 1";"Wojciech Stanisław GOŹDZIEWICZ - nr na liście 2";"Przemysław Bogusław TOBOLCZYK - nr na liście 3";"Jacek PIETRZAK - nr na liście 4";"Emilia MATUSIAK - nr na liście 5";"Monika Magdalena BACZYŃSKA-SOCHA - nr na liście 6";"Jakub Marcin KLIMKIEWICZ - nr na liście 7";"Jakub Mateusz GAWRON - nr na liście 8";"Lucyna Stanisława BARAŃSKA - nr na liście 9";"Mariusz Janusz DOMINIAK - nr na liście 10";"Edyta Zofia KLIMKIEWICZ - nr na liście 11";"Agnieszka Anna CHRUŚCIEL - nr na liście 12";"Natalia Ewa FURMAŃCZYK - nr na liście 13";"Jerzy BORYS - nr na liście 14";"Magdalena KOLĘDA - nr na liście 15";"Katarzyna OWCZAREK - nr na liście 16";"Marcin Tomasz MAJKOWSKI - nr na liście 17";"Michał Andrzej NEUMAN - nr na liście 18";"Joanna Agnieszka SYNCEREK - nr na liście 19";"Mariusz Tomasz SABELA - nr na liście 20";"Monika BARANIAK - nr na liście 21";"Adrian Piotr ROBACZYŃSKI - nr na liście 22";"Marcin Witold GOŹDZIK - nr na liście 23";"Beata Urszula PLACEK-KUJAWSKA - nr na liście 24"
"54a6-ad94-a195-94de-c493-7e50-567c-e4fb";"101105";"11";"9";"wieś";"stały";"Ochotnicza Straż Pożarna w Zelgoszczy, Zelgoszcz 26, 99-220 Wartkowice";"gm. Wartkowice";"poddębicki";"łódzkie";"266";"295";"143";"123";"0";"2";"0";"0";"0";"0";"0";"0";"0";"123";"0";"0";"123";"5";"4";"1";"0";"118";"15";"2";"1";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"75";"11";"41";"3";"0";"0";"2";"0";"0";"1";"0";"3";"1";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"9";"0";"4";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"2";"1";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"14";"7";"3";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7884-1283-a3ca-8b66-5df0-22f2-b0d2-5daf";"101105";"11";"10";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej w Gostkowie, Stary Gostków 41, 99-220 Wartkowice";"gm. Wartkowice";"poddębicki";"łódzkie";"62";"61";"48";"14";"0";"1";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"14";"3";"0";"3";"0";"11";"3";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"88da-1ab8-a307-c2d9-a6b2-9d78-aef1-dddb";"101106";"11";"1";"wieś";"stały";"Zespół Szkół w Zadzimiu, Kazimierzew 38, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"919";"1002";"290";"629";"1";"5";"0";"0";"0";"0";"0";"0";"0";"629";"0";"0";"629";"7";"4";"3";"0";"622";"116";"38";"15";"1";"2";"0";"0";"1";"0";"1";"47";"1";"0";"4";"0";"3";"0";"1";"0";"0";"0";"0";"1";"0";"1";"343";"23";"279";"3";"4";"12";"4";"5";"2";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"43";"15";"12";"8";"0";"0";"0";"2";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"39";"18";"5";"2";"6";"0";"1";"0";"2";"0";"0";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"1";"75";"44";"9";"5";"0";"5";"0";"1";"0";"0";"5";"0";"0";"2";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"6";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"b259-9302-299a-b2ce-2095-f254-e42c-725f";"101106";"11";"2";"wieś";"stały";"Sala OSP w Ralewicach, Ralewice 4, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"542";"602";"190";"352";"1";"4";"0";"0";"0";"0";"0";"0";"0";"352";"0";"0";"352";"3";"3";"0";"0";"349";"44";"17";"3";"0";"1";"0";"4";"0";"0";"0";"17";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"224";"19";"178";"4";"2";"12";"3";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"30";"6";"7";"0";"1";"0";"6";"0";"3";"0";"0";"0";"0";"0";"3";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"18";"4";"6";"2";"0";"0";"1";"0";"0";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"27";"9";"8";"1";"1";"1";"0";"0";"0";"2";"0";"1";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"6";"3";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3e9e-4b5e-8644-50a5-156f-5648-8ab5-c72f";"101106";"11";"3";"wieś";"stały";"Szkoła Podstawowa w Zygrach, Zygry 71, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"620";"688";"239";"381";"0";"10";"0";"0";"0";"0";"0";"0";"0";"381";"0";"0";"381";"9";"9";"0";"0";"372";"69";"10";"17";"0";"1";"0";"0";"1";"1";"1";"34";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"196";"10";"156";"5";"5";"3";"1";"0";"7";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"3";"46";"11";"20";"2";"3";"0";"1";"0";"1";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"21";"8";"4";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"3";"36";"22";"7";"0";"0";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"bfb5-0cd0-80e4-3280-de1e-2889-dd47-6267";"101106";"11";"4";"wieś";"stały";"Budynek Szkoły w Małyniu, Kłoniszew 57, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"595";"651";"244";"351";"0";"3";"0";"0";"0";"0";"0";"0";"0";"351";"0";"0";"351";"12";"6";"6";"0";"339";"65";"23";"6";"2";"0";"0";"1";"6";"0";"1";"23";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"230";"13";"181";"3";"6";"0";"5";"2";"1";"0";"0";"1";"2";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"10";"1";"9";"6";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"4";"1";"1";"1";"0";"1";"0";"2";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"20";"7";"4";"4";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"0b2d-3b42-a1da-c1fc-8d2d-4735-e1dd-31e1";"101106";"11";"5";"wieś";"stały";"Sala OSP w Wierzchach, Wierzchy 31A, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"634";"697";"266";"368";"0";"2";"0";"0";"0";"0";"0";"0";"0";"368";"0";"0";"368";"11";"10";"1";"0";"357";"73";"5";"2";"0";"1";"0";"0";"0";"1";"0";"59";"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"225";"13";"195";"5";"1";"2";"3";"2";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"17";"5";"6";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"15";"7";"1";"2";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"25";"17";"2";"1";"1";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5619-add7-f331-e598-5080-f0f6-0d28-0403";"101106";"11";"6";"wieś";"stały";"Sala OSP w Charchowie Pańskim, Charchów Pański 25, 99-232 Zadzim";"gm. Zadzim";"poddębicki";"łódzkie";"465";"507";"170";"295";"0";"0";"0";"0";"0";"0";"0";"0";"0";"295";"0";"0";"295";"0";"0";"0";"0";"295";"42";"18";"6";"0";"0";"0";"0";"0";"2";"0";"8";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"210";"16";"164";"6";"2";"2";"1";"4";"2";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"17";"8";"3";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"10";"5";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"13";"7";"5";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"5414-c061-cd49-f902-3e5a-2f32-1ffe-2582";"101401";"11";"1";"miasto";"stały";"Przedszkole Nr 5 im. Misia Uszatka, Jana Pawła II 41, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"1319";"1432";"363";"956";"0";"4";"0";"0";"0";"0";"0";"0";"0";"953";"0";"0";"953";"8";"6";"2";"0";"945";"51";"16";"15";"0";"2";"0";"5";"1";"0";"0";"1";"0";"0";"0";"9";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"346";"129";"65";"8";"10";"21";"19";"17";"2";"24";"1";"2";"3";"1";"21";"3";"0";"1";"1";"0";"1";"0";"0";"12";"5";"145";"35";"29";"20";"2";"16";"21";"1";"2";"1";"0";"3";"0";"2";"3";"0";"0";"1";"0";"0";"7";"0";"0";"0";"2";"58";"25";"9";"1";"3";"1";"2";"1";"1";"2";"0";"2";"0";"0";"0";"3";"0";"2";"1";"2";"0";"2";"1";"338";"319";"1";"1";"0";"4";"0";"5";"2";"0";"1";"0";"0";"0";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"2";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"06da-d79e-04e9-aa05-a3e9-d9f2-4a1d-5f95";"101401";"11";"2";"miasto";"stały";"Wyższa Szkoła Humanistyczno-Ekonomiczna, Mickiewicza 6, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"903";"985";"346";"557";"0";"3";"0";"0";"0";"0";"0";"0";"0";"557";"0";"0";"557";"7";"4";"3";"0";"550";"32";"4";"9";"2";"2";"0";"8";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"289";"103";"39";"10";"10";"24";"23";"20";"3";"13";"1";"2";"2";"4";"19";"6";"1";"0";"0";"1";"2";"0";"0";"6";"0";"50";"14";"12";"8";"0";"8";"6";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"10";"9";"2";"1";"0";"1";"0";"1";"1";"0";"0";"3";"0";"2";"0";"1";"0";"1";"0";"0";"0";"1";"142";"126";"3";"0";"0";"2";"0";"3";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"2";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"0d63-f75a-bdff-04fb-09a2-c0b4-9e9b-8cc4";"101401";"11";"3";"miasto";"stały";"I Liceum Ogólnokształcące im. Kazimierza Jagiellończyka, Żwirki i Wigury 3, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"1367";"1488";"448";"919";"0";"11";"0";"0";"0";"0";"0";"0";"0";"919";"0";"0";"919";"9";"5";"4";"0";"910";"53";"12";"10";"0";"1";"0";"19";"0";"0";"0";"1";"0";"0";"1";"3";"1";"1";"0";"0";"1";"0";"0";"1";"0";"2";"332";"115";"62";"9";"7";"19";"25";"13";"6";"25";"1";"3";"1";"2";"23";"5";"0";"1";"0";"4";"0";"0";"2";"7";"2";"101";"24";"17";"18";"3";"15";"9";"0";"4";"0";"0";"0";"4";"0";"4";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"66";"34";"8";"1";"2";"0";"2";"3";"0";"2";"2";"3";"0";"0";"0";"0";"1";"2";"1";"2";"2";"0";"1";"347";"319";"13";"0";"0";"3";"0";"2";"0";"0";"2";"0";"1";"0";"2";"2";"0";"0";"0";"1";"1";"0";"0";"0";"1";"11";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"2"
"9072-cbc4-48e5-0158-d866-70cf-d162-7d47";"101401";"11";"4";"miasto";"stały";"Szkoła Podstawowa Integracyjna Nr 8, Szlachecka 11, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"1065";"1161";"275";"790";"0";"6";"0";"0";"0";"0";"0";"0";"0";"790";"0";"0";"790";"4";"2";"2";"0";"786";"61";"13";"4";"0";"0";"0";"30";"0";"0";"0";"1";"1";"0";"0";"7";"0";"0";"0";"0";"1";"0";"0";"2";"0";"2";"399";"118";"72";"10";"8";"57";"18";"28";"5";"26";"3";"1";"5";"3";"12";"4";"1";"1";"1";"2";"0";"0";"3";"13";"8";"81";"19";"18";"14";"3";"8";"6";"1";"1";"1";"0";"0";"2";"0";"3";"0";"2";"1";"0";"1";"1";"0";"0";"0";"0";"58";"21";"15";"4";"2";"1";"2";"0";"2";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"5";"0";"0";"1";"178";"161";"3";"0";"0";"1";"0";"4";"0";"0";"2";"2";"0";"0";"0";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"9";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"4aa2-3477-816e-319f-a943-03be-1150-fcde";"101401";"11";"5";"miasto";"stały";"Państwowa Szkoła Muzyczna I stopnia, Jana Pawła II 48, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"1690";"1814";"477";"1213";"2";"4";"0";"0";"0";"0";"0";"0";"0";"1213";"0";"0";"1213";"9";"4";"5";"0";"1204";"85";"16";"21";"2";"3";"0";"33";"1";"0";"1";"1";"0";"0";"0";"4";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"511";"176";"99";"12";"6";"32";"41";"23";"5";"31";"5";"5";"5";"4";"16";"15";"4";"4";"0";"0";"0";"1";"2";"19";"6";"168";"38";"38";"26";"3";"16";"21";"0";"3";"0";"0";"1";"1";"0";"11";"0";"0";"1";"0";"0";"5";"2";"0";"1";"1";"48";"12";"10";"3";"2";"0";"5";"1";"1";"0";"0";"2";"0";"2";"0";"2";"0";"0";"0";"2";"0";"2";"4";"379";"351";"4";"2";"0";"5";"0";"8";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"2";"1";"0";"0";"2";"13";"0";"1";"0";"2";"1";"0";"0";"2";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1"
"14c5-5e90-9a73-5ee1-35fd-3a5d-0750-3c9e";"101401";"11";"6";"miasto";"stały";"Przedszkole Nr 3 im. Jana Brzechwy, Władysława Łokietka 27A, 98-200 Sieradz";"m. Sieradz";"sieradzki";"łódzkie";"1686";"1824";"478";"1206";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1196";"0";"0";"1196";"7";"3";"4";"0";"1189";"87";"21";"13";"2";"3";"0";"34";"0";"0";"0";"1";"2";"0";"1";"3";"0";"0";"0";"0";"1";"1";"2";"2";"0";"1";"494";"202";"79";"19";"10";"34";"48";"16";"7";"10";"1";"2";"8";"6";"20";"8";"0";"4";"0";"0";"0";"0";"1";"13";"6";"205";"39";"55";"35";"10";"21";"22";"0";"1";"0";"1";"1";"0";"2";"15";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"57";"24";"10";"1";"3";"0";"4";"0";"3";"3";"1";"0";"1";"0";"0";"0";"0";"1";"1";"2";"2";"0";"1";"333";"309";"5";"4";"1";"2";"1";"3";"0";"1";"1";"1";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"13";"1";"3";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0"
