"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tadeusz Antoni ZWIEFKA - nr na liście 1";"Paweł Bartosz OLSZEWSKI - nr na liście 2";"Iwona Maria KOZŁOWSKA - nr na liście 3";"Ireneusz Michał NITKIEWICZ - nr na liście 4";"Magdalena ŁOŚKO - nr na liście 5";"Michał Józef STASIŃSKI - nr na liście 6";"Tadeusz Grzegorz POGODA - nr na liście 7";"Marian Marek MIKOŁAJCZAK - nr na liście 8";"Olga BRZEZIŃSKA - nr na liście 9";"Mirosław KRÓLEWICZ - nr na liście 10";"Juliusz Jakub MŁODECKI - nr na liście 11";"Robert Rafał BARANOWSKI - nr na liście 12";"Stanisław GLISZCZYŃSKI - nr na liście 13";"Bashar AL-SHAER - nr na liście 14";"Nicole Weronika PIETRYGA - nr na liście 15";"Jarosław Paweł KATULSKI - nr na liście 16";"Monika Julia BIELIŃSKA - nr na liście 17";"Paulina Barbara POPA - nr na liście 18";"Danuta Maria WOŹNIAK - nr na liście 19";"Dariusz Józef WĄDOŁOWSKI - nr na liście 20";"Radosława Maria STASZAK-KOWALSKA - nr na liście 21";"Martyna Magdalena GALIŃSKA - nr na liście 22";"Piotr Henryk MALICH - nr na liście 23";"Wojciech SZCZĘSNY - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Marcin SYPNIEWSKI - nr na liście 1";"Filip Szymon STRZEMKOWSKI - nr na liście 2";"Radosław Mariusz GINTHER - nr na liście 3";"Luiza Alicja KUBACKA - nr na liście 4";"Krystyna Anna JAROCKA - nr na liście 5";"Mateusz STACHOWIAK - nr na liście 6";"Łukasz JAWORNIK - nr na liście 7";"Grzegorz KLUCZYŃSKI - nr na liście 8";"Natalia Martyna POPŁAWSKA - nr na liście 9";"Joanna GEISLER-GRYGROWICZ - nr na liście 10";"Marcin PILARSKI - nr na liście 11";"Maciej Jerzy BORKOWSKI - nr na liście 12";"Marek Paweł STANKIEWICZ - nr na liście 13";"Dominik Marek KALINOWSKI - nr na liście 14";"Krzysztof PASTUSZKA - nr na liście 15";"Marek LEWANDOWSKI - nr na liście 16";"Maja Anna KURLANDT-OŚWIECIŃSKA - nr na liście 17";"Agnieszka Iwona BOCIAN - nr na liście 18";"Magdalena ĆWIKLIŃSKA - nr na liście 19";"Klaudia Natalia KALINOWSKA - nr na liście 20";"Sławomir Tomasz LISS - nr na liście 21";"Małgorzata ŁUSIAK - nr na liście 22";"Dariusz GNYSZEK - nr na liście 23";"Cyprian Kamil SAJNA - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Dariusz KURZAWA - nr na liście 1";"Krzysztof Gustaw SIKORA - nr na liście 2";"Klaudia ŚMIGIELSKA - nr na liście 3";"Zofia Władysława KOZŁOWSKA - nr na liście 4";"Jadwiga Władysława NAWROT - nr na liście 5";"Jan Kazimierz BIERNACKI - nr na liście 6";"Franciszek KOSZOWSKI - nr na liście 7";"Ewa Teresa ANKIEWICZ-JASIŃSKA - nr na liście 8";"Zbigniew Piotr KAPUSTA - nr na liście 9";"Tomasz Edmund MIŁOWSKI - nr na liście 10";"Hanna Jadwiga SOBIECHOWSKA - nr na liście 11";"Aleksandra Beata PAZDERSKA - nr na liście 12";"Krzysztof Janusz RÓŻAŃSKI - nr na liście 13";"Tomasz BAGNEROWSKI - nr na liście 14";"Paweł Maksymilian SANKOWSKI - nr na liście 15";"Aleksandra Maria STANEK - nr na liście 16";"Łukasz Cyprian URBAŃSKI - nr na liście 17";"Wiesława Stanisława PROCHOWNIK - nr na liście 18";"Grzegorz Czesław ROWIŃSKI - nr na liście 19";"Henryk PAWLINA - nr na liście 20";"Jarosław Jan SŁOMA - nr na liście 21";"Kamila Tatiana ŁĄCZNA - nr na liście 22";"Jacek SUPERCZYŃSKI - nr na liście 23";"Ewa Monika MES - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Tomasz Edward LATOS - nr na liście 1";"Łukasz Paweł SCHREIBER - nr na liście 2";"Piotr Marek KRÓL - nr na liście 3";"Bartosz Józef KOWNACKI - nr na liście 4";"Ewa Elżbieta KOZANECKA - nr na liście 5";"Marek Leon WITKOWSKI - nr na liście 6";"Marcin WROŃSKI - nr na liście 7";"Ireneusz STACHOWIAK - nr na liście 8";"Jerzy KOWALIK - nr na liście 9";"Michał KRZEMKOWSKI - nr na liście 10";"Grażyna Edyta SZABELSKA - nr na liście 11";"Anna FALKOWSKA - nr na liście 12";"Tomasz Paweł SZAMOCKI - nr na liście 13";"Jolanta KOŁODZIEJ - nr na liście 14";"Elżbieta GOGOLA - nr na liście 15";"Krzysztof NAPIERALSKI - nr na liście 16";"Stanisława KUFFEL - nr na liście 17";"Kamila Teresa JABŁOŃSKA - nr na liście 18";"Antoni LEWANDOWSKI - nr na liście 19";"Paulina WENDERLICH - nr na liście 20";"Danuta Stanisława PILARSKA - nr na liście 21";"Żaneta Katarzyna ŚRUBKOWSKA - nr na liście 22";"Maria Alina WARDA - nr na liście 23";"Dariusz CIESIELCZYK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Krzysztof Kamil GAWKOWSKI - nr na liście 1";"Jan Józef SZOPIŃSKI - nr na liście 2";"Michał WYSOCKI - nr na liście 3";"Izabela Anna NOWAK - nr na liście 4";"Anna Magdalena LUDWISIAK-KAWECKA - nr na liście 5";"Marek Krzysztof JELENIEWSKI - nr na liście 6";"Danuta Elżbieta KOŃCZAK - nr na liście 7";"Damian Adam SKAŁECKI - nr na liście 8";"Karolina KOZŁOWSKA - nr na liście 9";"Magdalena BIRSKA - nr na liście 10";"Elżbieta Maria BUDZIŃSKA - nr na liście 11";"Sławomir Ryszard GINTER - nr na liście 12";"Aleksandra Justyna SMOLAGA - nr na liście 13";"Wiesław Tadeusz MENARD - nr na liście 14";"Katarzyna Anna OSUCH - nr na liście 15";"Teresa WARSICKA - nr na liście 16";"Mateusz FRĘŚ - nr na liście 17";"Joanna Zuzanna PIASKOWSKA - nr na liście 18";"Piotr JAROSZ - nr na liście 19";"Artur GRUPA - nr na liście 20";"Sebastian SKAJA - nr na liście 21";"Michał Mateusz PISAREK - nr na liście 22";"Tomasz KRZESIŃSKI - nr na liście 23";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz Radosław PAJĄK - nr na liście 1";"Beata Maria PŁACZKIEWICZ - nr na liście 2";"Sara PIWOWAR - nr na liście 3";"Małgorzata Kinga KOZŁOWSKA - nr na liście 4";"Sławomir WOŹNIAK - nr na liście 5";"Jan Maciej WYSOCKI - nr na liście 6";"Marzena LIS - nr na liście 7";"Daniel Piotr KAPUSTA - nr na liście 8";"Dominik KOWALSKI - nr na liście 9";"Damian Tomasz KUŚNIERZ - nr na liście 10";"Andżelika Ewelina GAWINKOWSKA - nr na liście 11";"Bartosz Adrian RYCHLIK - nr na liście 12";"Adam Marek MAZUR - nr na liście 13";"Daria JAWORSKA - nr na liście 14";"Krzysztof Marian BARAŃSKI - nr na liście 15";"Piotr POGORZELSKI - nr na liście 16";"Paulina OLSZAK - nr na liście 17";"Sławomir Wojciech KLIBER - nr na liście 18";"Liczba obwodów"
"041406";"gmina miejsko-wiejska";"gm. Nowe";"świecki";"kujawsko-pomorskie";7166;7849;3341;3825;3;11;0;0;0;0;0;0;0;3825;0;0;3825;76;57;19;0;3749;1059;348;137;41;10;25;13;367;6;33;12;0;4;3;6;2;1;5;1;9;6;5;1;2;22;374;86;13;5;13;8;9;4;4;3;6;4;6;2;3;183;7;2;8;2;1;2;1;1;1;370;53;18;20;16;9;8;41;4;154;3;3;7;3;0;4;4;6;1;3;1;3;6;0;3;1498;526;229;122;105;121;23;21;24;38;7;35;23;40;33;6;26;16;19;22;13;10;11;15;13;389;145;27;25;41;4;6;4;5;15;6;3;5;4;80;3;3;0;3;0;1;0;4;5;59;10;3;8;3;0;2;9;5;1;3;1;0;2;5;0;0;6;1;10
"041407";"gmina wiejska";"gm. Osie";"świecki";"kujawsko-pomorskie";3887;4331;1670;2217;0;27;0;0;0;0;0;0;0;2217;0;0;2217;54;39;15;0;2163;605;187;63;22;4;10;2;274;1;3;0;0;1;3;5;1;12;0;0;0;6;3;1;0;7;172;37;4;5;5;3;2;2;1;1;2;8;5;1;2;1;2;0;87;2;0;0;0;0;2;250;58;24;9;26;3;5;47;3;9;0;6;3;9;1;4;1;9;1;1;1;3;3;1;23;876;242;287;42;31;101;12;9;19;15;11;13;12;21;4;3;7;7;5;9;4;8;2;5;7;236;113;25;11;17;6;5;5;4;10;2;1;5;2;18;0;0;0;2;2;2;3;1;2;24;7;3;2;3;0;0;2;2;0;0;1;0;1;0;0;2;0;1;5
"041408";"gmina wiejska";"gm. Pruszcz";"świecki";"kujawsko-pomorskie";6807;7363;2654;4153;12;17;0;0;0;0;0;0;0;4152;0;0;4152;86;66;20;0;4066;1067;172;140;22;61;6;10;114;1;10;1;1;4;15;46;3;5;0;1;6;439;3;0;0;7;301;169;12;14;11;4;7;4;13;7;3;7;5;8;4;0;5;2;6;1;6;3;1;1;8;716;87;5;9;3;4;2;423;3;6;4;0;3;7;2;8;4;97;1;1;1;2;1;1;42;1646;646;308;346;38;67;32;15;14;6;23;15;11;22;12;10;9;5;10;11;15;10;3;4;14;311;138;52;13;23;9;12;5;7;15;1;2;4;2;2;2;4;2;5;5;2;0;3;3;25;3;1;1;5;0;2;2;4;2;0;0;0;0;0;0;0;2;3;10
"041409";"gmina miejsko-wiejska";"gm. Świecie";"świecki";"kujawsko-pomorskie";23553;25193;8923;14631;12;65;3;3;0;0;0;0;3;14631;3;0;14631;233;166;67;0;14398;6305;586;297;103;27;45;27;5045;8;26;8;6;6;4;14;4;8;4;5;23;14;3;4;2;36;843;373;32;15;45;22;32;14;12;15;2;22;14;16;5;12;16;4;142;4;17;13;3;1;12;829;157;26;48;29;9;22;348;13;19;10;14;8;17;7;4;10;27;2;6;4;7;2;3;37;4799;1268;1098;288;270;350;47;36;192;84;42;43;30;770;37;17;23;62;19;23;39;23;10;12;16;1484;684;166;106;98;25;34;19;23;94;25;21;20;21;38;19;7;10;9;23;7;7;7;21;138;23;10;9;13;14;6;10;8;5;3;1;2;8;11;2;2;5;6;23
"041410";"gmina wiejska";"gm. Świekatowo";"świecki";"kujawsko-pomorskie";2561;2851;1045;1516;1;9;0;0;0;0;0;0;0;1516;0;0;1516;48;29;19;0;1468;289;98;43;21;4;1;5;62;4;5;2;3;2;3;4;0;4;2;1;1;15;0;2;0;7;114;61;3;1;8;1;5;1;1;0;2;7;3;3;2;1;8;2;1;0;1;1;0;0;2;297;13;14;6;1;0;2;41;2;5;3;2;2;0;1;0;1;3;1;1;0;1;0;0;198;618;270;121;38;23;65;3;5;3;2;1;3;7;21;2;2;4;8;4;11;7;3;1;8;6;133;48;41;10;11;0;3;1;2;4;3;1;2;0;0;2;0;0;2;1;0;1;1;0;17;2;0;0;1;1;0;3;1;2;0;1;2;1;2;0;0;0;1;6
"041411";"gmina wiejska";"gm. Warlubie";"świecki";"kujawsko-pomorskie";4456;4943;2214;2242;4;13;1;1;0;0;0;0;1;2243;1;0;2243;60;40;20;0;2183;396;118;60;24;5;12;2;112;5;14;1;1;3;1;0;0;2;6;1;8;2;2;0;0;17;161;58;4;10;9;2;10;1;3;5;1;3;4;4;1;23;10;0;4;4;1;0;1;0;3;249;72;15;19;7;1;13;46;4;31;3;6;1;5;1;2;3;6;1;2;0;2;2;2;5;1065;325;214;102;58;133;20;13;8;12;10;11;27;27;10;7;7;31;5;8;10;4;9;4;10;283;88;13;22;10;3;3;0;3;10;8;5;0;4;101;2;1;0;3;0;2;1;2;2;29;11;0;2;1;2;1;1;5;0;0;1;0;1;1;0;1;2;0;6
"041601";"gmina wiejska";"gm. Cekcyn";"tucholski";"kujawsko-pomorskie";4757;5303;1793;2964;4;24;0;0;0;0;0;0;0;2964;0;0;2964;56;43;13;0;2908;721;469;48;17;2;2;2;17;0;8;2;0;3;4;5;1;116;1;2;0;1;0;17;1;3;217;78;5;4;9;8;5;6;9;6;2;16;5;8;3;1;14;16;10;3;3;3;1;0;2;298;81;19;18;14;8;10;11;3;9;3;12;1;2;3;1;2;1;0;3;1;62;3;1;30;1387;402;376;91;51;113;26;9;11;187;7;9;9;12;6;1;6;9;5;28;10;6;2;5;6;251;108;18;17;21;6;6;3;11;11;2;4;6;2;1;3;3;2;1;21;1;0;1;3;34;5;0;2;5;2;3;7;1;0;1;2;0;0;2;1;0;1;2;6
"041602";"gmina wiejska";"gm. Gostycyn";"tucholski";"kujawsko-pomorskie";3652;4059;1545;2107;2;12;0;0;0;0;0;0;0;2106;0;0;2106;43;31;12;0;2063;476;232;42;9;5;4;4;2;1;1;1;0;0;12;4;2;133;3;0;0;0;1;12;4;4;172;82;2;2;14;3;14;4;1;3;1;4;2;3;1;3;3;12;3;4;0;7;1;1;2;198;53;8;18;10;1;6;1;5;4;2;4;1;1;0;0;5;0;0;1;1;58;0;1;18;1025;282;366;32;51;29;16;5;17;160;2;8;7;12;3;0;1;3;4;9;7;4;2;2;3;171;58;32;8;8;4;17;2;7;5;2;3;6;2;1;0;1;1;5;5;1;1;1;1;21;4;2;3;1;0;0;1;1;0;1;0;1;1;5;0;1;0;0;6
"041603";"gmina wiejska";"gm. Kęsowo";"tucholski";"kujawsko-pomorskie";3160;3485;1335;1825;0;12;0;0;0;0;0;0;0;1825;0;0;1825;55;40;15;0;1770;307;171;27;12;0;1;1;1;0;0;1;1;3;2;3;0;70;1;0;0;0;0;7;1;5;144;53;5;5;6;1;5;2;5;4;2;7;2;8;0;1;5;22;3;2;0;3;1;0;2;149;40;13;6;11;2;5;0;2;5;5;2;0;0;1;0;3;0;0;0;1;38;1;0;14;1000;214;399;56;38;15;24;6;8;158;3;3;6;3;6;9;2;4;2;17;6;8;2;4;7;151;82;9;3;11;4;8;3;4;7;1;1;1;3;1;1;2;0;1;1;0;3;1;4;19;6;0;1;5;0;0;1;1;0;0;1;1;1;0;0;0;1;1;6
"041604";"gmina wiejska";"gm. Lubiewo";"tucholski";"kujawsko-pomorskie";4191;4670;1574;2617;3;15;0;0;0;0;0;0;0;2617;0;0;2617;58;42;16;0;2559;479;253;46;9;6;5;2;8;1;2;1;1;1;1;8;0;86;0;1;1;6;0;30;3;8;231;109;2;5;12;4;7;2;3;5;0;15;6;1;1;2;21;16;4;1;3;3;4;0;5;292;61;19;14;8;4;7;7;2;5;1;4;1;3;2;4;1;8;0;0;1;51;0;0;89;1379;335;303;42;50;128;54;6;14;108;3;9;2;4;2;0;3;3;2;287;5;7;3;4;5;151;52;28;7;11;5;4;1;19;7;1;2;0;4;1;1;0;0;0;1;1;0;2;4;27;6;1;0;5;0;2;1;3;2;0;1;0;1;1;0;2;1;1;7
"041605";"gmina wiejska";"gm. Śliwice";"tucholski";"kujawsko-pomorskie";3896;4361;1427;2469;3;41;0;0;0;0;0;0;0;2469;0;0;2469;62;47;15;0;2407;418;233;43;13;2;2;2;8;1;5;2;0;0;1;2;1;90;1;0;0;0;1;1;0;10;175;91;4;6;6;10;5;2;7;1;0;15;3;0;2;1;7;3;4;1;0;5;1;0;1;248;111;14;19;17;5;7;6;4;5;1;3;0;2;4;1;3;7;0;0;1;21;1;4;12;1326;392;298;118;63;192;103;11;9;83;4;7;4;5;6;5;0;1;2;12;3;1;1;4;2;214;69;12;14;20;1;13;1;3;15;3;1;2;2;45;2;0;1;2;5;1;0;0;2;26;5;5;0;2;0;1;2;3;2;0;0;0;2;1;1;1;1;0;6
"041606";"gmina miejsko-wiejska";"gm. Tuchola";"tucholski";"kujawsko-pomorskie";14147;15466;5199;8948;12;73;2;2;0;0;0;0;2;8950;2;0;8950;122;92;30;0;8828;2553;1549;221;38;14;4;9;22;4;14;4;1;15;8;20;2;505;2;2;3;3;2;93;3;15;654;287;16;14;28;17;19;9;8;9;4;24;11;4;7;3;13;137;15;3;8;6;2;2;8;773;172;29;29;22;8;24;2;9;17;3;11;6;0;3;3;6;2;1;1;3;378;5;2;37;3858;1073;860;168;172;194;61;20;53;1010;17;28;21;18;11;10;12;13;9;42;16;20;4;5;21;934;410;106;31;64;14;82;7;37;32;9;7;16;2;1;4;6;2;9;66;1;15;5;8;56;9;3;3;9;1;1;2;5;3;3;1;2;0;7;0;0;2;5;20
"041901";"gmina miejsko-wiejska";"gm. Barcin";"żniński";"kujawsko-pomorskie";10247;11204;4021;6226;9;24;5;5;0;0;0;0;5;6231;5;0;6231;133;99;34;0;6098;1818;488;345;62;64;196;18;15;12;108;9;8;5;2;7;4;9;6;5;17;0;4;7;1;426;460;223;23;6;12;13;30;16;15;19;4;15;12;6;5;4;17;3;12;4;4;4;2;3;8;692;329;24;26;129;9;20;15;7;14;1;12;2;19;6;5;10;2;1;3;1;10;3;33;11;2115;628;292;105;166;99;17;72;146;9;31;25;381;6;14;14;9;8;13;16;18;4;5;22;15;888;353;209;47;54;19;25;23;5;26;14;15;5;5;5;32;1;2;6;9;6;9;3;15;125;19;8;17;10;7;6;7;4;3;1;1;2;5;3;3;1;21;7;15
"041902";"gmina wiejska";"gm. Gąsawa";"żniński";"kujawsko-pomorskie";3750;4214;1370;2380;4;18;0;0;0;0;0;0;0;2380;0;0;2380;62;35;27;0;2318;777;35;20;12;1;4;3;2;1;4;2;1;3;0;3;1;4;0;0;0;0;3;0;1;677;55;31;3;2;0;1;3;2;0;3;0;1;0;1;2;0;2;0;0;0;0;1;0;0;3;357;53;2;4;29;4;1;0;0;1;1;0;2;1;1;3;0;0;0;0;0;0;1;251;3;990;300;99;61;54;251;8;11;27;1;2;27;10;0;4;21;1;1;5;2;5;1;0;90;9;122;55;18;4;5;2;9;4;2;9;2;3;0;2;0;3;0;0;0;1;0;1;0;2;17;1;0;4;2;0;2;1;2;1;0;0;0;0;0;0;1;2;1;6
"041903";"gmina miejsko-wiejska";"gm. Janowiec Wielkopolski";"żniński";"kujawsko-pomorskie";6480;7012;2721;3759;5;19;0;0;0;0;0;0;0;3758;0;0;3758;100;71;29;0;3658;962;215;73;37;5;10;5;11;3;16;3;3;1;3;4;0;5;2;0;11;1;2;1;1;550;166;90;8;4;9;7;12;1;2;1;0;3;2;7;2;4;3;0;3;3;2;1;0;0;2;452;155;7;7;150;6;9;6;3;13;4;1;2;3;5;1;0;2;1;4;1;2;1;66;3;1632;430;311;86;172;213;20;16;99;15;8;14;10;9;12;66;31;9;12;8;9;16;2;55;9;389;181;42;29;27;8;8;5;0;17;2;6;1;5;2;15;3;0;2;2;14;2;3;15;57;12;2;4;4;3;5;4;3;1;0;0;1;2;4;1;1;2;8;14
"041904";"gmina miejsko-wiejska";"gm. Łabiszyn";"żniński";"kujawsko-pomorskie";7010;7783;2805;4205;1;13;0;0;0;0;0;0;0;4204;0;0;4204;83;58;25;0;4121;1084;298;383;47;49;69;24;8;4;22;5;4;4;9;3;2;2;0;0;4;1;6;6;1;133;302;161;13;9;12;3;9;3;13;5;2;7;5;4;5;5;4;0;7;4;3;0;2;23;3;379;159;21;24;53;7;8;11;5;12;5;8;4;8;6;0;4;3;1;3;2;1;4;13;17;1818;716;207;115;157;212;16;16;42;14;14;22;164;4;8;7;10;11;9;8;23;8;2;26;7;462;197;61;43;26;9;30;7;8;18;9;11;1;5;3;9;2;2;4;4;2;0;4;7;76;16;5;7;6;8;1;7;6;3;8;0;1;1;3;0;2;0;2;12
"041905";"gmina wiejska";"gm. Rogowo";"żniński";"kujawsko-pomorskie";4806;5346;1860;2946;3;11;0;0;0;0;0;0;0;2946;0;0;2946;67;48;19;0;2879;755;96;55;20;4;5;0;5;1;10;1;2;2;1;1;0;1;0;3;2;0;0;1;1;544;144;72;9;6;7;3;6;1;3;6;2;4;3;2;0;4;2;2;3;1;2;0;0;3;3;486;222;7;12;75;8;8;2;2;3;1;1;2;3;1;1;1;1;2;0;0;0;0;128;6;1255;436;189;106;91;145;9;13;63;9;3;16;9;7;5;28;8;4;5;8;1;7;2;85;6;211;108;19;14;15;5;7;4;2;7;2;1;3;0;1;1;2;2;2;4;3;0;2;7;28;10;1;4;2;2;0;2;2;0;0;0;1;0;1;0;0;0;3;7
"041906";"gmina miejsko-wiejska";"gm. Żnin";"żniński";"kujawsko-pomorskie";17477;18932;6765;10712;10;36;0;0;0;0;0;0;0;10707;0;0;10707;213;159;54;0;10494;3213;439;305;76;26;24;13;7;5;31;8;2;5;1;11;2;5;8;2;5;1;1;4;5;2227;565;317;27;10;22;18;25;6;11;11;1;21;9;11;10;7;13;2;11;10;5;3;3;2;10;1134;226;42;18;618;5;6;3;7;4;1;3;3;8;5;8;3;4;1;2;2;2;1;144;18;4575;1625;651;203;305;403;24;36;92;25;18;44;28;13;26;607;24;12;10;8;73;26;2;287;33;903;474;123;73;44;7;31;9;11;36;5;6;9;10;2;10;2;4;6;11;2;2;5;21;104;19;2;5;17;7;16;7;1;5;0;1;1;3;3;2;1;6;8;23
"046101";"gmina miejska";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";240010;261549;65370;174644;157;1334;57;55;4;0;0;0;51;174650;51;10;174640;1138;654;484;0;173502;60273;19095;22961;3521;4665;1250;3110;523;216;977;168;108;156;275;481;154;97;196;201;137;69;481;183;217;1032;12945;8411;338;640;519;245;278;201;280;319;94;189;196;171;71;66;128;50;150;91;114;61;69;25;239;9575;3375;1356;1192;406;217;301;159;209;219;97;116;148;128;75;335;105;94;94;68;45;74;107;98;557;55408;23561;11556;4275;5357;4093;209;167;329;138;582;2080;284;113;138;93;140;156;137;99;1297;110;59;187;248;33371;14094;7597;1429;1935;401;3813;248;310;943;360;232;263;241;35;214;108;75;285;117;84;95;265;227;1930;414;184;177;169;92;65;133;84;59;43;28;24;48;114;26;21;129;120;204
