"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna MUCHA - nr na liście 1";"Michał Mateusz KRAWCZYK - nr na liście 2";"Marta Anna WCISŁO - nr na liście 3";"Paweł Krzysztof NAKONIECZNY - nr na liście 4";"Bożena Grażyna LISOWSKA - nr na liście 5";"Krzysztof BABISZ - nr na liście 6";"Krzysztof KOMORSKI - nr na liście 7";"Krzysztof BOJARSKI - nr na liście 8";"Lucjan ORGASIŃSKI - nr na liście 9";"Bożenna WASILEWSKA - nr na liście 10";"Waldemar Franciszek BIAŁOWĄS - nr na liście 11";"Józef Stanisław JUCHNIKOWSKI - nr na liście 12";"Sylwia Stanisława GUZ - nr na liście 13";"Paweł Tomasz KUREK - nr na liście 14";"Magdalena Anna SZABAŁA - nr na liście 15";"Maciej Stefan TRYBOŃ - nr na liście 16";"Małgorzata Teresa DUNECKA - nr na liście 17";"Adam Andrzej KALBARCZYK - nr na liście 18";"Tomasz Lech BUCZEK - nr na liście 19";"Joanna Sława HOŁDA - nr na liście 20";"Katarzyna FATYGA - nr na liście 21";"Krzysztof Andrzej GŁADYSZ - nr na liście 22";"Magdalena Mariola WOJCIECHOWSKA-JĘDRZEJCZYK - nr na liście 23";"Michał Marcin MIŁOSZ - nr na liście 24";"Mariusz Grzegorz AUSZ - nr na liście 25";"Anna Barbara PADO - nr na liście 26";"Piotr SZCZUCKI - nr na liście 27";"Marek RAK - nr na liście 28";"Katarzyna Dorota WIĘCEK - nr na liście 29";"Zbigniew Wiktor JURKOWSKI - nr na liście 30";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jakub KULESZA - nr na liście 1";"Rafał MEKLER - nr na liście 2";"Jacek Mikołaj TOMASIAK - nr na liście 3";"Małgorzata Aneta TYLUS - nr na liście 4";"Mateusz Stanisław GRYZ - nr na liście 5";"Zbigniew Jakub WACH - nr na liście 6";"Anna Maria ZAJĄCZKOWSKA - nr na liście 7";"Michał WYPYCH - nr na liście 8";"Arkadiusz GAJDA - nr na liście 9";"Rafał Janusz KULICKI - nr na liście 10";"Piotr Marcin ZDUŃCZYK - nr na liście 11";"Piotr MAREK - nr na liście 12";"Ryszard Witold MILEWSKI - nr na liście 13";"Andrzej Tomasz WIĘCŁAWSKI - nr na liście 14";"Alicja WIECZOREK-KABAT - nr na liście 15";"Paweł Robert KUSIAK - nr na liście 16";"Anna REJA - nr na liście 17";"Anna Zofia SKWAREK - nr na liście 18";"Ewa Maria KRAWCZYK - nr na liście 19";"Marek Jakub SKARŻYŃSKI - nr na liście 20";"Monika Teresa AUGUSTYNOWICZ - nr na liście 21";"Dorota Maria MAZEK - nr na liście 22";"Damian ŁAGOWSKI - nr na liście 23";"Olga DROZD - nr na liście 24";"Anna KABASA - nr na liście 25";"Anna Joanna FLIS - nr na liście 26";"Szczepan KUPISZ - nr na liście 27";"Piotr Adam PANASIUK - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jan Zbigniew ŁOPATA - nr na liście 1";"Marek KOS - nr na liście 2";"Henryk Józef SMOLARZ - nr na liście 3";"Grzegorz Krzysztof KAPUSTA - nr na liście 4";"Dariusz Maksymilian KRZĘCIO - nr na liście 5";"Piotr Sławomir RZETELSKI - nr na liście 6";"Zenon Jerzy RODZIK - nr na liście 7";"Grzegorz Stanisław SZYSZKO - nr na liście 8";"Marek KOPEĆ - nr na liście 9";"Dariusz Stanisław KOŁODZIEJCZYK - nr na liście 10";"Marceli Mateusz NIEZGODA - nr na liście 11";"Karolina KUCHARCZYK - nr na liście 12";"Edyta Agnieszka DUDZIŃSKA - nr na liście 13";"Jerzy Włodzimierz BEDNARSKI - nr na liście 14";"Anna GRZYWACZEWSKA - nr na liście 15";"Anna SZMIDT - nr na liście 16";"Eliza Agata FRANCZAK - nr na liście 17";"Krzysztof Kamil CHOCHOWSKI - nr na liście 18";"Daniel STANIBUŁA - nr na liście 19";"Marlena PIĄTEK - nr na liście 20";"Magdalena MISIASZEK - nr na liście 21";"Renata Jolanta KASPRZAK - nr na liście 22";"Urszula Monika DRĄŻYK-ŚWITAJ - nr na liście 23";"Małgorzata BUJAK - nr na liście 24";"Magdalena Maria WDOWIAK - nr na liście 25";"Jacek Andrzej WILK - nr na liście 26";"Henryk Jan RUDNIK - nr na liście 27";"Barbara KOT - nr na liście 28";"Aneta ODROBIŃSKA - nr na liście 29";"Daniel SŁOWIK - nr na liście 30";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Sylwester Karol TUŁAJEW - nr na liście 1";"Przemysław CZARNEK - nr na liście 2";"Gabriela MASŁOWSKA - nr na liście 3";"Artur SOBOŃ - nr na liście 4";"Lech Stanisław SPRAWKA - nr na liście 5";"Krzysztof SZULOWSKI - nr na liście 6";"Krzysztof GŁUCHOWSKI - nr na liście 7";"Sławomir SKWAREK - nr na liście 8";"Adam Krzysztof KAŁASKA - nr na liście 9";"Jerzy Feliks BIELECKI - nr na liście 10";"Teresa BOGACKA - nr na liście 11";"Magdalena FILIPEK-SOBCZAK - nr na liście 12";"Leszek KOWALCZYK - nr na liście 13";"Kazimierz Bogusław CHOMA - nr na liście 14";"Marek Grzegorz WOJCIECHOWSKI - nr na liście 15";"Tomasz Zbigniew PITUCHA - nr na liście 16";"Arkadiusz JUREK - nr na liście 17";"Piotr Andrzej PATKOWSKI - nr na liście 18";"Jolanta SZAŁAS - nr na liście 19";"Andrzej Marek PRUSZKOWSKI - nr na liście 20";"Ewa ZYBAŁA - nr na liście 21";"Krzysztof Piotr PODKAŃSKI - nr na liście 22";"Renata Maria SZCZYPA - nr na liście 23";"Dorota BARANOWSKA - nr na liście 24";"Ewa SZAŁACHWIEJ - nr na liście 25";"Dorota SKRZAT - nr na liście 26";"Magdalena Sylwia UDRYCKA - nr na liście 27";"Radosław Marian ŚPIEWAK - nr na liście 28";"Ilona Ewelina DUDA - nr na liście 29";"Jan Jakub KANTHAK - nr na liście 30";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Jacek Andrzej CZERNIAK - nr na liście 1";"Magdalena Anna DŁUGOSZ - nr na liście 2";"Tomasz KITLIŃSKI - nr na liście 3";"Marek MAZUREK - nr na liście 4";"Katarzyna Edyta ZABRATAŃSKA - nr na liście 5";"Marek Waldemar KOŁODZIEJCZYK - nr na liście 6";"Robert Michał LACHOWSKI - nr na liście 7";"Agnieszka Monika LENART - nr na liście 8";"Paulina SKIBA - nr na liście 9";"Agnieszka Halina MARCINKOWSKA-KOZAK - nr na liście 10";"Władysław MASZKOWSKI - nr na liście 11";"Jolanta REBEJKO - nr na liście 12";"Beata WICHA - nr na liście 13";"Andrzej Wawrzyniec BANAŚ - nr na liście 14";"Adrian STĘPNIAK - nr na liście 15";"Jarosław Paweł IWAN - nr na liście 16";"Patryk STOLARSKI - nr na liście 17";"Karolina SŁOMKA - nr na liście 18";"Barbara KOWALSKA - nr na liście 19";"Gabriel Jan KACZYŃSKI - nr na liście 20";"Anna Maria ŁABAREWICZ - nr na liście 21";"Grażyna Irena ROJEK - nr na liście 22";"Dariusz Władysław FIGURA - nr na liście 23";"Walenty KUŁAGO - nr na liście 24";"Monika Barbara MIKITA-SKIBA - nr na liście 25";"Grzegorz Jerzy NOWICKI - nr na liście 26";"Joanna Edyta KASZA - nr na liście 27";"Emilia Dominika SKUBIS - nr na liście 28";"Szymon FURMANIAK - nr na liście 29";"Jacek Marek GALLANT - nr na liście 30";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek Marian WOCH - nr na liście 1";"Barbara BERECKA - nr na liście 2";"Jarosław Szczepan MARKIEWICZ - nr na liście 3";"Andrzej Robert KUSZYK - nr na liście 4";"Arkadiusz POGONOWSKI - nr na liście 5";"Jolanta Marta ZARYCHTA - nr na liście 6";"Adrian Hai DANG XUAN - nr na liście 7";"Agnieszka Monika MAZUR - nr na liście 8";"Arkadiusz Jacek MISIAK - nr na liście 9";"Dariusz KRZYSZTOFIK - nr na liście 10";"Anna ROLA - nr na liście 11";"Marlena Wanda STRADOMSKA - nr na liście 12";"Paweł TCHOREK - nr na liście 13";"Małgorzata Anna SZWAJEWSKA - nr na liście 14";"Karol Paweł DADEJ - nr na liście 15";"Jolanta Barbara TARŁOWSKA - nr na liście 16";"Marcin Jakub PIETROSIŃSKI - nr na liście 17";"Tomasz Marcin SŁAPCZYŃSKI - nr na liście 18";"Piotr DOMAŃSKI - nr na liście 19";"Magdalena MYŚLIWIEC - nr na liście 20";"Mateusz Waldemar KAMOLA - nr na liście 21";"Katarzyna KOKOT - nr na liście 22";"Piotr Mariusz ZIELIŃSKI - nr na liście 23";"Artur Lech BANACH - nr na liście 24";"Tomasz Wojciech KĘPOWICZ - nr na liście 25";"Renata GRZEGORCZYK - nr na liście 26";"Ines Agnieszka KIERZKOWSKA-ŻUK - nr na liście 27";"Marek Robert MANDELA - nr na liście 28";"Wojciech SZWERC - nr na liście 29";"Dominika CINNER - nr na liście 30";"Liczba obwodów"
"060813";"gmina wiejska";"gm. Uścimów";"lubartowski";"lubelskie";2327;2536;943;1384;8;8;0;0;0;0;0;0;0;1384;0;0;1384;22;11;11;0;1362;139;90;4;11;2;1;0;3;9;0;0;3;1;4;1;1;0;2;0;1;1;1;0;0;1;0;0;0;0;1;2;72;36;4;2;1;1;3;4;1;3;1;1;3;1;1;0;0;2;0;0;0;1;0;1;1;0;1;0;4;165;27;14;21;4;0;3;1;56;2;2;1;0;3;0;1;2;6;0;1;2;1;2;0;2;0;0;0;1;0;13;917;127;424;25;61;9;8;10;6;1;5;8;5;3;1;4;4;3;1;1;0;185;3;3;0;1;1;0;0;5;13;51;18;10;1;3;2;1;0;1;4;1;1;0;2;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;18;1;1;0;1;0;0;3;0;1;0;4;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;2;4
"060901";"gmina miejsko-wiejska";"gm. Bełżyce";"lubelski";"lubelskie";9645;10504;3686;5959;3;10;0;0;0;0;0;0;0;5959;0;0;5959;64;40;24;0;5895;609;369;23;73;6;13;29;4;2;48;2;3;0;9;3;2;0;1;2;1;0;5;1;4;1;1;1;1;2;1;2;402;240;18;11;12;7;8;12;5;9;7;4;16;4;3;5;2;6;3;4;3;0;0;3;3;1;8;3;5;746;445;26;102;17;6;22;13;3;4;8;19;7;3;6;1;5;1;1;3;3;8;3;3;3;4;7;3;4;2;14;3704;760;1465;125;232;278;17;9;18;5;28;61;120;9;20;193;24;8;9;12;54;11;18;5;26;1;10;8;13;23;142;363;147;73;7;11;5;1;2;5;11;2;1;2;4;4;5;0;5;3;1;3;0;1;58;1;1;1;2;1;1;5;71;11;14;3;1;0;1;1;4;0;0;7;1;0;1;1;2;3;0;4;1;0;8;2;2;0;1;2;0;0;1;12
"060902";"gmina wiejska";"gm. Borzechów";"lubelski";"lubelskie";2831;3111;935;1896;4;2;0;0;0;0;0;0;0;1896;0;0;1896;18;10;8;0;1878;192;47;5;6;0;0;17;1;0;100;1;0;0;0;6;1;1;0;0;0;0;0;0;2;0;0;0;1;1;0;3;80;53;1;0;3;2;3;5;1;1;2;0;1;1;0;0;0;0;0;1;2;0;0;1;2;0;0;0;1;249;100;15;38;0;0;4;0;1;0;0;60;0;1;1;5;0;0;0;0;0;19;1;1;1;0;0;0;0;0;2;1304;229;545;36;97;122;14;5;3;5;4;26;52;22;52;24;3;5;4;1;1;5;4;0;0;0;0;0;4;8;33;44;20;6;1;2;0;0;0;1;2;0;0;0;1;1;2;0;0;2;0;0;0;0;5;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;3;6
"060903";"gmina miejsko-wiejska";"gm. Bychawa";"lubelski";"lubelskie";8674;9383;3486;5189;8;10;0;0;0;0;0;0;0;5189;0;0;5189;72;42;30;0;5117;435;284;26;36;6;11;6;7;2;6;4;7;1;2;3;1;2;1;5;1;2;2;1;3;3;0;1;2;0;1;9;370;186;40;15;24;1;9;13;7;5;3;9;9;1;2;3;8;6;5;2;0;2;0;0;8;3;6;1;2;632;371;27;110;12;4;29;7;4;5;11;9;5;15;3;4;5;0;0;3;5;1;0;0;0;0;0;0;1;1;0;3328;806;1201;194;200;128;41;11;17;4;52;60;159;12;14;94;25;11;1;10;23;10;20;0;5;7;12;4;5;14;188;289;127;64;9;16;7;7;7;6;7;1;2;4;2;3;1;3;1;5;2;1;0;2;1;1;0;1;0;0;1;8;63;15;8;1;4;1;0;2;1;5;0;4;2;2;1;2;1;0;0;1;1;0;0;1;1;1;3;0;0;0;6;16
"060904";"gmina wiejska";"gm. Garbów";"lubelski";"lubelskie";6515;7243;2206;4309;6;55;0;0;0;0;0;0;0;4308;0;0;4308;52;39;13;0;4256;479;267;23;113;9;12;1;5;1;8;3;4;0;8;3;4;2;0;4;0;0;1;2;0;0;1;3;1;1;0;3;326;201;10;14;4;1;4;10;8;14;2;3;9;2;2;0;1;0;2;0;5;2;0;0;5;3;2;16;6;490;191;20;171;16;6;8;3;11;1;5;6;5;8;2;2;3;0;1;0;3;8;0;1;2;2;4;4;3;0;4;2659;525;1244;73;139;81;38;19;40;4;5;35;120;30;2;101;34;8;2;8;15;10;8;5;4;8;14;2;3;19;63;246;92;55;14;16;5;0;8;3;5;3;0;5;5;0;2;4;2;6;1;0;2;1;4;0;1;0;2;1;1;8;56;18;3;3;1;0;3;2;4;1;0;3;0;1;0;1;1;0;0;1;1;0;5;0;1;0;3;0;0;0;4;10
"060905";"gmina wiejska";"gm. Głusk";"lubelski";"lubelskie";7772;8626;2009;5763;5;28;0;0;0;0;0;0;0;5760;0;3;5757;37;21;16;0;5720;1238;630;128;226;13;46;8;40;7;9;4;16;0;2;2;14;2;4;10;3;9;26;0;6;0;0;1;1;4;1;26;449;300;18;14;11;3;8;19;5;5;10;7;6;1;3;2;6;2;1;4;2;2;1;1;2;2;7;0;7;602;162;34;36;13;1;34;3;4;8;13;10;13;6;5;222;5;4;0;0;0;2;5;1;5;1;3;2;5;1;4;2919;572;1046;130;297;102;12;6;5;4;10;70;119;8;5;28;87;2;13;16;14;16;135;0;5;14;4;5;2;9;183;421;192;99;28;10;6;0;12;13;12;3;1;4;6;0;4;0;0;5;1;0;1;2;1;0;0;1;2;3;2;13;91;12;8;1;2;1;1;6;3;2;11;2;2;1;1;3;0;1;0;4;2;0;5;7;3;0;2;1;1;1;8;6
"060906";"gmina wiejska";"gm. Jabłonna";"lubelski";"lubelskie";5714;6370;2340;3374;4;7;0;0;0;0;0;0;0;3373;0;1;3372;32;25;7;0;3340;391;211;28;72;2;14;4;11;3;3;2;6;0;2;1;3;1;2;4;1;2;1;0;3;0;0;2;0;1;2;10;273;159;18;12;8;0;1;8;8;7;5;3;6;3;0;2;4;3;0;2;1;2;3;5;1;1;5;1;5;365;144;15;75;6;0;29;1;9;4;11;2;4;7;5;26;7;2;0;1;3;2;1;2;3;0;2;0;2;0;2;2064;425;692;79;141;40;10;5;10;5;15;189;126;13;3;96;33;6;6;5;3;5;33;2;5;11;2;2;1;14;87;201;83;41;14;8;7;3;5;7;6;1;1;2;1;0;3;0;1;1;2;2;0;0;3;0;1;0;1;1;0;7;46;4;8;0;0;0;0;3;2;5;2;0;0;1;0;0;1;2;0;2;4;0;2;1;3;0;1;1;0;0;4;6
"060907";"gmina wiejska";"gm. Jastków";"lubelski";"lubelskie";9918;10920;2706;7211;9;44;0;0;0;0;0;0;0;7213;0;0;7213;63;37;26;0;7150;1429;794;149;257;8;33;11;27;4;5;7;7;1;8;3;7;7;4;17;2;9;8;6;5;1;3;5;2;3;2;34;497;308;25;17;13;5;7;13;8;18;15;4;9;2;2;6;8;3;4;3;1;0;1;0;6;0;6;6;7;587;256;30;146;14;4;17;3;2;2;6;7;11;8;8;2;1;1;0;6;6;5;1;1;1;5;12;0;25;1;6;4108;741;1977;107;151;152;21;10;18;10;7;59;280;13;5;232;66;3;1;13;24;7;13;3;5;9;7;4;5;18;147;434;137;124;24;12;14;9;14;16;15;6;2;3;8;1;4;1;2;2;5;0;0;0;5;1;1;2;5;1;3;17;95;19;6;1;0;0;1;8;2;2;0;15;0;2;4;2;3;0;0;2;1;1;1;3;3;1;6;0;0;3;9;8
"060908";"gmina wiejska";"gm. Konopnica";"lubelski";"lubelskie";9934;10758;2633;7301;7;43;2;2;0;0;0;0;2;7298;2;0;7298;43;22;21;0;7255;1587;904;128;246;5;59;16;56;12;12;2;7;0;7;3;9;1;2;47;0;4;7;2;13;2;0;5;3;2;0;33;566;387;21;14;10;5;8;19;5;5;7;3;11;3;2;4;5;9;4;2;5;2;0;2;7;2;7;4;13;1286;1085;36;35;15;9;11;3;3;7;4;13;10;3;4;4;6;2;0;1;4;4;1;2;5;1;2;1;5;0;10;3196;692;1136;91;196;303;8;4;4;4;11;54;130;24;7;143;54;4;5;13;25;10;21;3;3;3;7;2;7;18;214;538;204;135;26;34;10;11;11;15;16;5;3;5;5;3;1;1;2;4;5;1;3;2;6;3;1;2;1;1;1;21;82;18;9;4;1;0;1;9;9;0;6;4;0;0;0;1;0;5;0;1;1;1;0;3;1;0;2;0;1;0;5;6
"060909";"gmina wiejska";"gm. Krzczonów";"lubelski";"lubelskie";3468;3781;1442;2026;6;10;0;0;0;0;0;0;0;2026;0;0;2026;27;20;7;0;1999;143;87;10;16;0;2;3;4;0;3;3;0;0;1;0;1;0;0;0;2;0;0;1;1;0;0;0;0;0;2;7;104;65;9;5;2;0;0;5;0;0;0;2;5;1;2;1;1;1;0;0;0;0;0;0;1;0;2;0;2;297;165;12;61;6;0;13;0;4;0;8;1;2;1;0;7;2;2;0;0;1;2;1;0;2;2;0;2;0;0;3;1338;394;437;55;82;17;4;1;2;5;10;26;116;5;2;103;9;4;2;3;3;2;14;0;0;14;1;1;0;5;21;95;47;6;2;4;3;2;7;4;4;2;0;2;0;0;2;0;1;2;1;0;1;0;1;0;0;0;1;1;0;2;22;2;3;0;0;1;1;2;5;0;0;2;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;6
"060910";"gmina wiejska";"gm. Niedrzwica Duża";"lubelski";"lubelskie";8234;9138;2666;5568;5;22;0;0;0;0;0;0;0;5568;0;0;5568;53;40;13;0;5515;717;364;52;105;7;26;26;16;2;61;2;5;0;6;3;5;1;0;3;1;5;1;1;4;1;2;1;0;2;2;13;417;261;18;16;12;3;11;18;12;7;5;3;5;3;2;0;4;6;3;2;1;2;0;2;1;4;4;1;11;646;396;28;66;10;9;22;4;10;5;3;25;6;5;7;3;6;7;0;0;2;3;1;2;4;1;1;3;7;0;10;3348;659;1254;107;197;442;13;4;12;4;20;94;102;18;20;71;32;6;2;19;14;17;18;4;6;2;13;2;9;19;168;300;114;55;21;15;7;6;7;8;15;2;2;2;4;3;1;1;2;3;4;0;1;3;11;0;1;2;1;2;2;5;87;10;8;2;1;1;1;6;2;3;1;7;3;3;2;1;2;1;0;2;3;1;0;2;1;12;1;1;3;1;6;9
"060911";"gmina wiejska";"gm. Niemce";"lubelski";"lubelskie";13881;15245;4020;9861;25;67;0;0;0;0;0;0;0;9860;0;0;9860;89;53;36;0;9771;1568;903;147;202;12;54;11;61;16;10;0;15;0;15;3;13;3;4;25;3;8;6;2;4;1;0;5;1;3;4;37;728;451;31;46;15;8;16;20;11;13;9;13;14;2;5;5;6;10;5;3;2;2;3;1;10;1;5;5;16;1706;120;19;1398;12;12;18;3;13;6;10;6;10;2;7;6;7;2;0;1;6;4;3;2;4;5;5;0;3;5;17;5026;1172;2070;164;411;175;25;22;20;8;19;103;129;31;10;72;92;12;7;14;21;43;22;6;8;33;15;25;7;22;268;634;242;131;35;20;5;11;11;19;16;5;59;8;7;4;4;3;3;13;2;3;5;1;4;2;3;2;0;1;1;14;109;29;6;6;2;3;1;13;10;1;1;9;3;0;1;2;0;3;1;2;3;0;1;0;2;0;1;0;1;3;5;11
"060912";"gmina wiejska";"gm. Strzyżewice";"lubelski";"lubelskie";5708;6176;2205;3503;8;9;0;0;0;0;0;0;0;3503;0;0;3503;35;19;16;0;3468;403;238;23;52;0;14;11;10;4;9;1;6;1;2;2;1;1;1;3;3;2;3;2;1;0;0;1;0;3;0;9;273;170;11;11;16;1;6;5;1;8;3;4;5;1;1;5;1;3;0;0;2;3;0;3;2;3;3;2;3;460;313;13;63;8;4;11;0;7;1;4;6;5;3;2;6;1;2;1;0;0;0;0;1;2;3;2;0;1;0;1;2092;449;873;69;136;53;11;8;11;6;10;63;99;5;12;48;39;6;1;6;5;8;30;4;8;3;6;2;2;23;96;193;76;42;9;6;13;4;7;7;4;0;0;0;1;2;2;0;0;2;3;2;1;0;0;0;2;0;1;0;3;6;47;6;14;0;0;0;1;6;1;0;1;2;0;2;0;2;1;0;0;1;1;0;1;1;1;3;1;1;0;0;1;7
"060913";"gmina wiejska";"gm. Wojciechów";"lubelski";"lubelskie";4413;4738;1738;2675;3;13;0;0;0;0;0;0;0;2675;0;0;2675;39;23;16;0;2636;266;151;27;32;5;5;8;5;4;4;1;2;0;3;0;2;1;2;0;1;1;0;0;2;0;0;0;3;0;0;7;147;98;10;3;4;2;1;4;1;1;1;0;6;0;0;2;1;1;1;1;2;0;0;0;3;0;1;0;4;321;219;7;35;5;0;8;2;1;1;5;4;2;0;4;1;2;1;1;0;6;1;0;0;1;1;9;0;1;0;4;1736;270;503;38;82;57;4;5;7;5;5;23;36;10;1;553;25;3;0;4;3;2;3;0;5;0;5;41;1;8;37;139;65;25;7;7;1;3;3;1;1;1;1;2;4;0;0;0;0;1;0;1;1;1;9;0;0;0;1;1;0;3;27;7;2;1;0;0;0;1;1;1;0;4;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;2;1;6
"060914";"gmina wiejska";"gm. Wólka";"lubelski";"lubelskie";8330;9328;2374;5956;1;52;0;0;0;0;0;0;0;5956;0;1;5955;40;21;19;0;5915;1171;581;70;274;12;50;10;28;24;5;7;21;1;6;1;8;2;6;10;0;4;4;8;0;3;4;4;0;3;2;23;521;327;35;12;19;4;10;16;9;10;5;1;14;4;3;4;9;9;5;2;1;2;0;2;1;1;4;2;10;478;121;33;113;20;17;23;4;8;8;22;5;14;4;6;5;5;5;0;2;7;5;7;3;1;11;4;4;10;0;11;3205;625;973;113;401;93;16;15;8;12;6;114;115;19;10;125;79;4;2;13;17;7;9;2;57;5;9;204;6;16;130;450;165;106;16;10;14;10;14;8;14;21;2;5;2;6;2;0;4;4;5;3;2;2;7;1;1;2;7;1;4;12;90;20;9;3;0;3;2;5;3;1;2;6;0;0;6;2;3;1;1;1;3;1;5;1;0;0;1;0;1;2;8;9
"060915";"gmina wiejska";"gm. Wysokie";"lubelski";"lubelskie";3420;3813;1365;2055;6;12;0;0;0;0;0;0;0;2055;0;0;2055;27;12;15;0;2028;112;57;7;15;0;1;0;1;2;17;0;0;0;1;2;0;0;1;2;0;0;1;0;1;0;0;0;0;0;1;3;74;38;6;2;5;1;4;1;2;1;0;1;3;0;0;1;0;0;0;0;0;0;0;3;2;1;0;1;2;293;230;11;26;2;2;7;1;1;0;1;2;2;0;1;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1465;409;672;38;76;32;6;0;5;3;1;14;25;8;1;59;9;1;3;5;3;3;48;1;9;1;4;1;1;5;22;76;33;17;0;1;1;2;3;7;3;0;1;1;0;0;0;0;0;1;0;2;0;0;0;0;2;1;0;0;1;0;8;2;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
"060916";"gmina wiejska";"gm. Zakrzew";"lubelski";"lubelskie";2235;2433;995;1240;3;6;0;0;0;0;0;0;0;1240;0;0;1240;18;7;11;0;1222;45;27;1;7;0;0;2;0;1;1;1;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;48;29;1;1;5;0;2;1;2;0;0;1;1;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;150;110;6;11;0;0;10;0;1;0;0;1;1;1;0;0;2;1;0;1;0;1;0;0;0;1;0;0;0;1;2;941;212;285;85;29;21;6;3;4;1;87;10;21;8;9;66;7;1;1;6;2;2;38;1;1;4;2;0;0;7;22;33;13;5;0;2;0;0;1;1;2;0;0;0;3;0;1;0;1;0;0;2;0;1;0;0;0;0;0;0;0;1;5;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
"061001";"gmina wiejska";"gm. Cyców";"łęczyński";"lubelskie";5524;6083;2300;3224;5;15;0;0;0;0;0;0;0;3224;0;0;3224;41;31;10;0;3183;442;142;12;31;5;3;1;6;229;0;2;0;0;3;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;2;207;115;4;11;4;3;2;8;3;4;1;1;5;3;6;2;1;1;3;1;0;1;3;1;5;2;4;0;13;269;91;10;33;10;3;3;2;13;8;1;4;3;0;1;5;2;0;0;1;4;1;4;0;13;3;1;0;5;2;46;2084;273;600;97;676;50;14;12;9;8;14;66;20;11;25;25;15;23;4;18;8;6;8;1;8;11;4;6;6;27;39;145;71;15;3;6;3;4;2;2;8;3;0;1;4;2;3;0;0;4;3;3;0;0;0;0;0;0;0;1;1;6;36;2;0;0;1;0;1;4;7;1;1;2;0;0;0;2;0;0;1;1;2;1;4;0;0;1;1;1;2;0;1;12
