"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Witold Maciej ZEMBACZYŃSKI - nr na liście 1";"Tomasz Tadeusz KOSTUŚ - nr na liście 2";"Elżbieta Maria BIEŃ - nr na liście 3";"Ryszard Jan WILCZYŃSKI - nr na liście 4";"Monika Małgorzata JUREK - nr na liście 5";"Rajmund Tadeusz MILLER - nr na liście 6";"Robert WĘGRZYN - nr na liście 7";"Zbigniew Józef ZIÓŁKO - nr na liście 8";"Artur NOWAK - nr na liście 9";"Tadeusz Franciszek GOC - nr na liście 10";"Janusz Roman TRZEPIZUR - nr na liście 11";"Joanna Krystyna NIEDŹWIEDŹ - nr na liście 12";"Monika OŻÓG - nr na liście 13";"Małgorzata Ewa BESZ-JANICKA - nr na liście 14";"Adrian Marcin SULIKOWSKI - nr na liście 15";"Leokadia Albina KUBALAŃCA - nr na liście 16";"Henryk Paweł MAŁEK - nr na liście 17";"Grażyna GRABOWSKA-ŚWIĘS - nr na liście 18";"Dragomir Antoni RUDY - nr na liście 19";"Ewa Helena MUC-KLIMEK - nr na liście 20";"Adam Piotr RACZYŃSKI - nr na liście 21";"Rafał Krzysztof KAMPA - nr na liście 22";"Dariusz Piotr GAJEWSKI - nr na liście 23";"Barbara Ewa KAMIŃSKA - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Jacek WILK - nr na liście 1";"Łukasz Rafał FOMICZ - nr na liście 2";"Daniel SZKARUPSKI - nr na liście 3";"Longin BARTNIK - nr na liście 4";"Jakub Hubert BEDRUNKA - nr na liście 5";"Ewa Małgorzata SIENKIEWICZ - nr na liście 6";"Bartosz Adam PUK - nr na liście 7";"Anna Maria JASTRZĘBSKA - nr na liście 8";"Kamila Urszula SEKIETA - nr na liście 9";"Anna DZIONY - nr na liście 10";"Teresa PRZEŁOŻNA - nr na liście 11";"Genowefa WOJNAR - nr na liście 12";"Marcin PĘKALSKI - nr na liście 13";"Jarosław GÓRNY - nr na liście 14";"Jolanta Halina KWIECIŃSKA - nr na liście 15";"Zbigniew ZARĘBA - nr na liście 16";"Tomasz JARECKI - nr na liście 17";"Zbigniew Henryk DZIĘGIELEWSKI - nr na liście 18";"Bartosz Dawid ROMANOWICZ - nr na liście 19";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł Piotr KUKIZ - nr na liście 1";"Stanisław RAKOCZY - nr na liście 2";"Paweł GRABOWSKI - nr na liście 3";"Antoni Jacek KONOPKA - nr na liście 4";"Piotr POŚPIECH - nr na liście 5";"Marcin Krzysztof OSZAŃCA - nr na liście 6";"Agnieszka Izabela ZAGOLA - nr na liście 7";"Wojciech Jan JAGIEŁŁO - nr na liście 8";"Kazimierz GŁOWACKI - nr na liście 9";"Tomasz Paweł WICIAK - nr na liście 10";"Barbara ZAJĄC - nr na liście 11";"Jan KRZESIŃSKI - nr na liście 12";"Katarzyna Agnieszka MALIK-MENDELSKA - nr na liście 13";"Jolanta MARKIEWICZ - nr na liście 14";"Leszek KAŁWAK - nr na liście 15";"Danuta Teresa KUPNY - nr na liście 16";"Alicja ZAWIŚLAK - nr na liście 17";"Ryszard Jan GAJDA - nr na liście 18";"Bożena Zofia LEWIŃSKA - nr na liście 19";"Miłosz Stanisław KROK - nr na liście 20";"Agnieszka Danuta WIECZOREK-GRINER - nr na liście 21";"Maria Ewa ŚMIGIELSKA - nr na liście 22";"Mirosław HANKUS - nr na liście 23";"Grzegorz Adam SAWICKI - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Violetta Teresa POROWSKA - nr na liście 1";"Katarzyna Beata CZOCHARA - nr na liście 2";"Janusz Marcin KOWALSKI - nr na liście 3";"Kamil BORTNICZUK - nr na liście 4";"Antoni Eugeniusz DUDA - nr na liście 5";"Sławomir KŁOSOWSKI - nr na liście 6";"Jerzy Kazimierz NASZKIEWICZ - nr na liście 7";"Andrzej CHRZANOWSKI - nr na liście 8";"Teresa BARAŃSKA - nr na liście 9";"Damian Jakub BUŁA - nr na liście 10";"Wojciech Stanisław KOMARZYŃSKI - nr na liście 11";"Zbigniew KITAJGRODZKI - nr na liście 12";"Marko Piotr MARKOWSKI - nr na liście 13";"Tomasz Szczepan OGNISTY - nr na liście 14";"Dariusz Stanisław KOLBEK - nr na liście 15";"Zbigniew Józef BRATOSIEWICZ - nr na liście 16";"Anna CHABRASZEWSKA - nr na liście 17";"Izabela Barbara MAJERSKA - nr na liście 18";"Anna Katarzyna STASIOROWSKA - nr na liście 19";"Adam DEPTUŁA - nr na liście 20";"Martyna Maria KOLEMBA-GASCHKA - nr na liście 21";"Anna GRZEBIŃSKA - nr na liście 22";"Maria Magdalena ŻUKOWSKA-JACYKOWSKA - nr na liście 23";"Marcin Michał OCIEPA - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcelina Monika ZAWISZA - nr na liście 1";"Piotr Jan WOŹNIAK - nr na liście 2";"Jarosław Stanisław PILC - nr na liście 3";"Anna Maria JURCZYK-MIŻEJEWSKA - nr na liście 4";"Małgorzata Jolanta OLIŃSKA-BIEG - nr na liście 5";"Maciej KACZOR - nr na liście 6";"Andrzej Oswald DROST - nr na liście 7";"Grażyna JUSZCZYK - nr na liście 8";"Stanisław NOWAK - nr na liście 9";"Anna Danuta BARYŁOWICZ - nr na liście 10";"Adam Lesław ŚWITLIK - nr na liście 11";"Iwona GAŁĄZKA - nr na liście 12";"Paweł Józef MUCHA - nr na liście 13";"Agata GĄSOWSKA-KRAMARZ - nr na liście 14";"Andrzej Marian ZĘBALA - nr na liście 15";"Katarzyna Ewa PAPROTA - nr na liście 16";"Grzegorz Paweł BEDNAREK - nr na liście 17";"Anna Magdalena KYCIA - nr na liście 18";"Michał Karol SORGOWICKI - nr na liście 19";"Alina Małgorzata MIENTUS - nr na liście 20";"Piotr Wojciech OSIADŁY - nr na liście 21";"Natalia Maria PODMOSTKA - nr na liście 22";"Jerzy PRZYSTAJKO - nr na liście 23";"KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA - ZPOW-601-15/19";"Ryszard Jerzy GALLA - nr na liście 1";"Zuzanna Teresa DONATH-KASIURA - nr na liście 2";"Józef Jerzy SWACZYNA - nr na liście 3";"Bernard Józef GAIDA - nr na liście 4";"Edyta Maria GOLA - nr na liście 5";"Zygfryd Franciszek STEUER - nr na liście 6";"Norbert Józef RASCH - nr na liście 7";"Joanna Teresa HASSA - nr na liście 8";"Kryspin Tomasz CIEPLIK - nr na liście 9";"Mirosław Piotr LASAR - nr na liście 10";"Anna Maria KASPRZYK - nr na liście 11";"Aleksander SACHANBIŃSKI - nr na liście 12";"Bogna Melania LEWKOWICZ - nr na liście 13";"Joachim Alfred ŚWIERC - nr na liście 14";"Maria Emilia KOSCHNY - nr na liście 15";"Rafał Artur MAGOSZ - nr na liście 16";"Krystyna Sylwia RYCHLIK - nr na liście 17";"Sebastian Andrzej GERSTENBERG - nr na liście 18";"Julita Maria WIDERA - nr na liście 19";"Bernard Adam GROEGER - nr na liście 20";"Norbert Hubert HOBER - nr na liście 21";"Stefan Jan SZŁAPA - nr na liście 22";"Brygida Barbara LABISZ - nr na liście 23";"Jan PANKALA - nr na liście 24";"Liczba obwodów"
"160706";"gmina miejsko-wiejska";"gm. Otmuchów";"nyski";"opolskie";10074;10987;4094;5980;11;38;0;0;0;0;0;0;0;5979;0;0;5979;104;72;32;0;5875;660;195;40;24;13;20;292;7;3;6;0;3;7;4;3;4;3;2;0;1;1;15;2;7;8;283;173;8;3;5;30;4;3;2;3;2;3;2;9;3;0;17;6;2;8;444;280;15;4;82;23;2;3;2;1;2;8;1;0;0;0;0;1;0;4;1;2;2;4;7;3007;547;717;414;715;122;119;21;15;18;20;4;9;14;42;4;11;5;17;1;6;6;3;101;76;1461;76;1325;6;0;4;5;2;1;5;1;0;5;0;3;5;0;4;1;2;3;3;2;8;20;5;0;1;0;1;0;1;1;0;0;1;2;0;0;1;1;0;1;1;2;0;0;0;2;15
"160707";"gmina miejsko-wiejska";"gm. Paczków";"nyski";"opolskie";9305;9997;4222;5083;7;34;0;0;0;0;0;0;0;5083;0;0;5083;60;30;30;0;5023;872;369;68;36;27;54;238;2;4;8;1;1;9;7;0;3;2;1;1;5;2;9;4;6;15;237;144;7;1;8;24;7;7;2;6;3;2;1;5;1;0;6;4;2;7;505;353;15;11;68;9;1;4;5;2;0;8;0;6;3;0;0;1;0;6;2;1;2;2;6;2633;629;479;641;248;102;96;13;32;20;22;11;16;12;8;2;1;9;12;4;4;3;9;64;196;755;137;522;11;6;2;8;5;12;3;1;4;11;4;1;6;2;2;2;1;6;1;6;2;21;5;1;0;1;0;0;0;0;1;0;1;1;3;0;1;1;0;2;1;0;0;0;1;2;14
"160708";"gmina wiejska";"gm. Pakosławice";"nyski";"opolskie";2730;2954;1147;1583;3;6;0;0;0;0;0;0;0;1583;0;0;1583;26;17;9;0;1557;327;27;20;0;5;5;81;1;1;0;0;0;0;1;0;1;0;0;0;0;0;181;0;3;1;48;30;1;0;2;6;1;1;0;1;1;0;0;1;2;0;1;0;0;1;147;72;9;2;52;0;3;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;882;175;199;121;248;21;23;4;4;3;4;2;1;3;5;1;2;1;0;2;3;0;2;43;15;151;38;92;3;0;1;0;0;1;3;1;3;0;3;1;0;0;1;2;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6
"160709";"gmina wiejska";"gm. Skoroszyce";"nyski";"opolskie";4569;4940;2020;2549;7;10;0;0;0;0;0;0;0;2549;0;0;2549;40;20;20;0;2509;457;100;18;10;2;10;76;1;3;5;0;9;3;1;0;0;0;1;3;1;0;42;2;167;3;105;65;1;3;2;5;5;3;6;3;0;2;2;4;2;1;0;0;0;1;350;152;19;3;136;2;1;2;0;0;0;6;0;1;1;1;3;1;0;8;10;0;1;0;3;1391;332;289;196;204;44;43;11;10;11;27;5;1;4;81;0;1;4;2;2;1;1;8;64;50;200;68;84;7;3;0;2;3;1;5;1;0;4;3;1;3;2;1;0;0;1;5;1;5;6;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"160801";"gmina miejsko-wiejska";"gm. Dobrodzień";"oleski";"opolskie";7240;7897;3958;3281;2;26;0;0;0;0;0;0;0;3279;0;0;3279;79;54;25;0;3200;668;325;112;54;18;13;14;12;14;17;3;9;9;2;11;2;5;2;1;1;1;2;10;1;30;210;144;4;6;5;6;6;5;3;3;1;0;3;0;8;1;4;1;0;10;281;168;43;10;3;7;0;2;1;0;2;9;1;2;8;3;1;1;9;1;0;0;2;1;7;1157;296;75;101;91;61;54;6;8;13;40;4;1;8;7;4;4;1;0;3;5;1;130;3;241;219;94;31;7;5;3;6;4;3;9;0;2;2;3;1;5;2;31;0;1;2;2;3;3;665;140;3;11;466;5;0;11;0;2;1;3;5;0;0;1;1;2;0;1;3;9;1;0;0;7
"160802";"gmina miejsko-wiejska";"gm. Gorzów Śląski";"oleski";"opolskie";5369;5898;2766;2603;1;44;0;0;0;0;0;0;0;2603;0;0;2603;43;29;14;0;2560;425;182;77;15;33;13;3;2;7;43;1;6;7;2;6;2;1;3;2;3;0;2;2;1;12;118;82;2;1;1;5;2;0;5;1;4;2;0;1;2;2;2;1;0;5;281;159;59;5;3;13;1;2;1;0;1;6;6;3;1;9;0;4;4;0;0;0;0;0;4;1121;312;201;79;37;65;22;3;13;15;85;4;116;6;4;4;1;3;2;2;4;1;12;2;128;227;117;37;10;8;2;17;0;7;9;1;1;5;1;0;3;0;4;0;0;1;1;2;1;388;243;7;7;39;4;1;5;2;4;2;1;4;1;1;1;0;0;1;3;3;56;0;0;3;7
"160803";"gmina miejsko-wiejska";"gm. Olesno";"oleski";"opolskie";13218;14244;6348;6870;10;38;0;0;0;0;0;0;0;6869;0;0;6869;104;67;37;0;6765;1720;751;421;104;96;34;16;24;17;31;3;45;31;21;12;5;5;26;1;5;1;6;20;7;38;444;309;10;8;10;8;12;13;9;3;6;2;4;8;4;8;14;4;1;11;691;366;152;24;6;27;1;11;15;2;0;20;1;2;7;23;3;4;5;4;1;3;4;2;8;2146;725;227;216;51;143;77;13;19;27;125;7;29;11;9;6;9;7;7;4;13;5;21;4;391;754;456;106;20;29;9;30;2;14;8;4;4;19;8;3;12;1;11;4;8;1;1;2;2;1010;490;23;16;53;14;2;25;4;4;3;7;11;2;9;3;1;4;7;4;0;322;1;1;4;18
"160804";"gmina miejsko-wiejska";"gm. Praszka";"oleski";"opolskie";10004;10934;3309;6695;9;37;0;0;0;0;0;0;0;6695;0;0;6695;63;34;29;0;6632;1195;515;120;83;212;42;18;14;16;37;1;13;27;10;1;6;0;4;4;5;0;8;9;14;36;356;221;11;8;8;8;15;14;8;2;3;4;1;19;5;1;9;6;4;9;885;338;229;19;6;38;5;10;12;5;3;12;2;0;6;179;0;1;5;1;1;1;2;1;9;3187;547;465;360;57;102;48;19;22;26;75;11;1250;15;4;4;13;4;10;3;4;6;7;11;124;982;418;105;24;24;11;244;6;8;17;8;1;18;15;5;20;9;17;5;1;4;3;8;11;27;5;1;0;0;3;0;1;1;1;0;0;3;0;0;1;0;2;1;0;1;5;1;0;1;10
"160805";"gmina wiejska";"gm. Radłów";"oleski";"opolskie";3150;3447;1804;1346;0;8;0;0;0;0;0;0;0;1346;0;0;1346;29;21;8;0;1317;144;51;39;7;8;2;2;2;3;9;0;3;4;2;0;1;0;0;1;1;0;0;4;2;3;49;30;1;2;0;2;0;2;0;0;0;0;1;3;0;2;4;0;0;2;106;74;13;3;0;0;1;0;0;0;1;0;1;0;0;3;0;0;3;1;0;2;0;0;4;500;129;64;36;26;38;7;2;4;6;42;2;2;2;9;6;0;1;4;1;3;2;7;2;105;82;37;16;3;1;0;3;3;1;1;1;0;4;3;1;3;0;1;0;0;2;0;2;0;436;239;21;11;35;12;5;8;5;3;0;3;3;0;5;1;1;0;0;4;2;78;0;0;0;3
"160806";"gmina wiejska";"gm. Rudniki";"oleski";"opolskie";6078;6611;2320;3758;2;18;0;0;0;0;0;0;0;3758;0;0;3758;52;35;17;0;3706;515;230;99;27;57;14;7;3;13;9;3;5;5;7;3;1;2;1;1;1;1;4;6;3;13;187;103;6;8;4;6;9;3;6;3;3;1;4;5;1;2;5;7;0;11;489;241;120;8;9;14;1;2;6;1;1;22;2;0;4;37;1;4;0;1;2;1;2;0;10;2071;659;250;139;51;138;62;13;31;53;93;9;275;13;9;8;12;11;11;8;12;6;13;3;192;427;182;72;20;6;8;40;6;12;15;1;1;11;3;3;22;2;7;2;0;1;2;4;7;17;8;1;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;0;0;1;2;0;0;0;5
"160807";"gmina wiejska";"gm. Zębowice";"oleski";"opolskie";2692;2923;1669;1023;2;5;0;0;0;0;0;0;0;1022;0;0;1022;22;14;8;0;1000;214;104;49;9;10;2;4;4;1;3;1;2;3;3;0;0;1;1;1;0;2;1;4;0;9;56;38;0;0;0;4;2;3;2;1;1;1;0;2;0;1;0;0;0;1;83;46;16;2;1;8;0;2;0;0;0;1;0;0;0;1;0;0;2;1;0;2;1;0;0;346;120;29;42;6;30;23;3;2;5;7;2;0;0;1;1;0;2;2;1;0;1;27;0;42;65;34;17;1;1;1;2;0;1;0;1;1;3;0;0;1;0;1;0;0;0;0;0;1;236;171;3;6;32;3;0;9;0;2;0;5;0;1;1;0;1;0;0;0;0;0;1;1;0;4
"160901";"gmina wiejska";"gm. Chrząstowice";"opolski";"opolskie";5039;5534;2278;2761;3;9;0;0;0;0;0;0;0;2761;0;0;2761;59;32;27;0;2702;765;381;201;28;30;7;13;8;3;5;0;17;2;8;12;0;1;2;0;2;9;1;7;2;26;146;95;5;5;4;5;4;4;3;1;3;1;0;5;0;2;1;5;0;3;234;151;14;7;4;1;1;5;1;1;0;2;2;2;0;0;0;0;3;2;0;0;2;0;36;610;270;35;114;12;25;18;3;11;4;6;0;1;1;0;1;3;2;2;1;0;0;3;1;97;292;143;68;23;8;0;5;2;6;5;3;0;3;2;4;1;3;3;1;4;3;1;3;1;655;381;39;26;12;9;1;118;7;1;2;4;16;0;2;0;1;1;1;11;0;0;15;6;2;5
"160902";"gmina wiejska";"gm. Dąbrowa";"opolski";"opolskie";6000;6531;2413;3587;7;19;0;0;0;0;0;0;0;3587;0;0;3587;70;51;19;0;3517;912;372;249;63;70;22;6;2;7;3;4;34;1;12;7;1;1;3;2;2;3;4;10;4;30;172;99;12;7;8;4;7;2;5;3;3;2;1;4;3;3;1;2;0;6;449;277;29;21;5;7;55;5;4;1;1;5;0;1;2;0;0;2;1;0;2;1;22;0;8;1162;371;119;166;21;48;49;9;10;8;16;4;1;1;2;3;3;1;7;1;1;2;3;8;308;350;155;99;19;7;8;5;3;5;5;5;0;6;6;3;4;5;6;3;0;1;1;1;3;472;371;16;6;10;0;2;38;3;1;1;0;12;0;1;0;0;1;1;5;0;0;1;2;1;10
"160903";"gmina wiejska";"gm. Dobrzeń Wielki";"opolski";"opolskie";6850;7522;2994;3856;1;21;0;0;0;0;0;0;0;3854;0;0;3854;62;40;22;0;3792;1476;316;190;42;169;13;9;3;2;2;1;30;8;9;6;0;1;1;1;0;2;5;630;3;33;224;147;5;3;8;7;5;4;1;5;4;2;0;11;3;1;6;5;0;7;338;244;27;11;2;3;2;9;5;1;0;9;4;1;2;0;0;0;3;0;0;1;2;0;12;728;255;62;71;15;37;92;3;9;6;8;4;2;6;6;3;1;1;4;2;2;1;7;1;130;311;159;46;19;13;5;2;1;7;7;2;3;13;6;0;3;4;2;1;2;4;2;5;5;715;400;12;10;7;2;1;31;3;0;0;6;24;0;12;181;1;17;0;1;0;0;3;4;0;6
"160904";"gmina wiejska";"gm. Komprachcice";"opolski";"opolskie";6619;7214;3058;3561;0;21;0;0;0;0;0;0;0;3560;0;0;3560;83;67;16;0;3477;881;397;257;58;27;14;8;2;6;4;1;43;3;8;4;1;5;1;3;1;7;2;7;2;20;167;102;7;6;4;4;4;2;4;2;2;3;1;6;2;2;2;3;2;9;290;198;18;15;1;6;5;9;2;0;1;6;4;1;1;2;0;0;8;1;0;0;2;0;10;844;331;31;116;9;37;35;3;8;8;9;1;0;8;4;0;2;0;4;1;2;0;2;2;231;330;160;74;32;7;5;5;1;5;3;2;0;3;7;0;2;1;2;2;1;5;2;5;6;965;847;12;6;10;0;0;59;0;0;0;1;14;1;2;5;0;2;0;1;0;0;3;0;2;6
"160905";"gmina wiejska";"gm. Łubniany";"opolski";"opolskie";7082;7778;3234;3848;3;23;0;0;0;0;0;0;0;3848;0;0;3848;70;55;15;0;3778;1149;525;284;67;69;7;12;6;9;8;1;32;7;10;16;11;0;4;3;3;1;2;38;0;34;176;118;6;2;4;6;7;3;0;1;3;1;0;12;0;0;3;4;0;6;433;262;32;19;3;65;3;7;2;2;4;7;1;1;1;2;2;0;2;1;0;0;4;1;12;846;299;60;145;13;55;33;7;7;4;7;3;1;1;4;0;3;2;4;1;5;2;0;1;189;352;170;95;19;6;10;1;3;4;1;2;0;7;6;2;5;1;5;2;2;2;1;3;5;822;432;20;18;9;8;5;72;4;2;5;11;29;1;184;9;1;1;1;3;1;1;2;1;2;6
"160906";"gmina wiejska";"gm. Murów";"opolski";"opolskie";4005;4354;2230;1775;1;6;0;0;0;0;0;0;0;1775;0;0;1775;36;31;5;0;1739;547;143;64;15;26;5;6;2;2;2;2;2;3;1;1;0;0;0;1;0;2;0;41;0;229;81;50;3;1;3;1;7;4;2;1;0;2;0;0;2;2;0;1;0;2;151;107;14;2;0;9;1;0;1;0;2;12;1;0;0;0;0;1;0;0;0;1;0;0;0;459;162;64;85;5;20;16;0;5;8;16;1;0;1;3;0;4;1;1;1;2;0;1;3;60;141;60;32;7;5;3;2;1;4;3;0;0;6;3;0;3;1;2;1;0;2;0;2;4;360;240;3;4;2;5;2;20;2;12;0;29;2;0;7;0;0;21;3;2;1;0;3;0;2;7
"160907";"gmina miejsko-wiejska";"gm. Niemodlin";"opolski";"opolskie";9480;10262;4140;5339;1;18;0;0;0;0;0;0;0;5339;0;0;5339;58;38;20;0;5281;1121;407;377;65;43;27;75;5;9;9;1;10;11;10;7;4;2;2;2;3;2;2;1;27;20;328;211;11;2;12;4;8;5;12;2;7;4;2;14;7;6;12;4;1;4;960;661;27;29;6;4;27;6;10;3;3;4;153;3;2;1;0;3;2;0;10;0;0;1;5;2311;825;244;412;95;92;79;11;14;18;23;9;5;2;3;1;6;5;2;4;17;3;6;70;365;514;216;166;13;11;8;14;1;13;4;7;3;9;5;2;8;6;10;2;3;1;1;4;7;47;20;2;5;2;1;0;0;3;1;1;0;5;0;0;1;1;0;2;1;0;1;0;0;1;15
"160908";"gmina miejsko-wiejska";"gm. Ozimek";"opolski";"opolskie";14290;15612;7013;7276;15;43;0;0;0;0;0;0;0;7277;0;0;7277;142;98;44;0;7135;2039;907;556;98;104;38;108;9;8;10;5;42;21;22;17;6;7;1;7;6;9;4;12;6;36;380;246;22;11;9;10;14;7;12;2;4;4;0;14;1;3;6;8;3;4;704;350;49;19;11;14;80;8;10;1;14;9;4;1;1;3;1;2;101;2;2;5;5;0;12;2226;776;124;484;37;124;159;6;19;24;38;6;4;8;4;4;12;11;7;2;73;7;8;7;282;765;313;225;26;16;10;10;4;27;10;7;3;14;11;9;11;8;13;8;4;17;2;3;14;1021;532;27;34;41;17;5;50;5;2;7;1;19;2;22;2;1;1;1;227;4;3;16;1;1;16
"160909";"gmina wiejska";"gm. Popielów";"opolski";"opolskie";5909;6440;2987;2922;1;9;0;0;0;0;0;0;0;2922;0;0;2922;52;36;16;0;2870;694;267;120;31;76;32;5;4;0;2;2;5;8;8;4;0;3;2;2;3;1;2;98;1;18;144;83;16;6;3;2;8;3;0;0;6;1;0;5;3;0;1;2;2;3;322;219;25;23;3;1;0;2;6;0;0;22;3;0;2;1;0;2;2;1;0;2;1;1;6;927;326;84;121;28;48;90;3;3;12;20;50;2;7;3;3;7;3;1;2;3;0;0;1;110;218;96;36;8;7;9;5;2;6;3;4;1;6;4;1;7;5;3;2;1;3;0;5;4;565;314;10;2;9;0;2;25;2;1;0;1;7;1;7;11;1;163;2;3;0;0;4;0;0;8
"160910";"gmina miejsko-wiejska";"gm. Prószków";"opolski";"opolskie";6567;7203;3055;3511;1;12;0;0;0;0;0;0;0;3511;0;0;3511;113;96;17;0;3398;792;379;194;50;45;13;15;5;6;5;2;27;3;3;8;1;1;1;2;1;3;2;5;0;21;186;123;5;8;4;3;4;0;2;3;10;3;0;4;3;1;7;5;1;0;258;189;23;10;4;3;0;3;2;2;1;4;1;1;1;2;0;2;2;3;0;1;2;0;2;938;349;94;119;17;54;48;5;2;5;14;2;2;3;3;2;2;1;3;0;10;2;2;2;197;247;114;68;14;2;4;4;3;2;7;1;5;4;1;2;6;2;1;1;0;3;0;1;2;977;425;36;15;7;1;2;443;3;1;15;2;7;2;2;1;1;2;1;4;1;3;0;3;0;9
"160911";"gmina wiejska";"gm. Tarnów Opolski";"opolski";"opolskie";6981;7572;3276;3705;5;10;0;0;0;0;0;0;0;3705;0;0;3705;66;43;23;0;3639;870;426;172;40;35;17;16;11;14;17;6;11;6;9;10;1;0;1;9;2;21;1;16;10;19;204;138;2;7;4;1;9;5;6;3;8;0;3;7;1;0;6;2;0;2;322;220;12;15;5;8;3;11;7;1;1;10;1;1;1;1;1;3;3;1;1;1;1;1;13;1024;347;115;148;26;49;62;9;10;9;15;5;3;6;6;0;1;5;2;0;3;1;5;2;195;367;144;138;9;6;7;0;2;9;4;2;2;13;1;1;6;2;4;4;0;6;0;5;2;852;591;55;47;13;9;1;51;7;3;2;1;18;5;4;0;2;3;3;11;0;0;10;12;4;9
"160912";"gmina miejsko-wiejska";"gm. Tułowice";"opolski";"opolskie";3757;4164;1421;2336;2;10;0;0;0;0;0;0;0;2336;0;0;2336;32;27;5;0;2304;533;203;189;31;23;4;29;2;2;9;1;7;0;6;3;6;0;1;1;1;0;3;3;1;8;191;120;6;5;1;3;7;2;4;5;6;0;3;6;6;4;0;3;2;8;355;194;13;18;3;2;93;2;1;0;1;4;15;1;1;1;1;0;0;0;1;0;0;0;4;986;427;80;144;34;33;44;6;10;4;17;4;1;3;3;1;1;8;0;3;9;2;2;8;142;201;87;49;11;4;4;1;1;10;8;0;0;7;5;1;1;2;4;0;0;3;1;1;1;38;29;0;0;0;0;1;3;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0;0;0;6
"160913";"gmina wiejska";"gm. Turawa";"opolski";"opolskie";7255;7967;3452;3803;4;46;0;0;0;0;0;0;0;3803;0;0;3803;56;47;9;0;3747;1082;495;266;45;64;9;16;8;12;7;1;28;16;13;12;4;5;2;3;4;4;1;34;2;31;148;102;1;2;6;1;3;1;4;0;3;0;0;5;5;1;6;2;0;6;411;243;76;12;9;7;12;15;4;2;1;10;3;0;2;0;0;1;3;2;1;0;1;1;6;892;278;82;162;12;35;57;8;6;10;12;2;4;3;3;0;2;3;4;3;5;2;4;7;188;439;204;128;17;10;10;5;1;12;4;7;1;7;3;3;3;6;4;2;1;3;0;6;2;775;503;17;13;9;10;0;27;6;3;3;28;101;1;32;0;1;2;1;7;1;1;3;4;2;11
"161001";"gmina miejsko-wiejska";"gm. Biała";"prudnicki";"opolskie";7938;8567;4438;3500;3;5;0;0;0;0;0;0;0;3500;0;0;3500;113;95;18;0;3387;555;256;102;18;30;20;30;4;2;4;2;5;3;5;5;0;1;32;1;13;0;8;0;1;13;180;110;5;4;6;4;7;4;5;2;13;0;2;2;1;2;6;6;0;1;277;167;26;13;11;2;2;11;4;1;3;6;1;2;2;1;0;13;6;0;0;2;1;1;2;1168;174;572;111;53;41;28;5;5;57;15;2;1;4;15;8;4;2;3;2;1;0;1;0;64;193;71;51;10;7;1;7;4;5;2;2;1;6;1;2;4;1;4;2;2;1;0;7;2;1014;438;66;15;13;9;2;22;4;1;288;0;9;13;2;2;118;1;8;0;1;0;0;0;2;18
