"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"FENDRYCH Ewa Edyta - KW BEZPARTYJNI SAMORZĄDOWCY";"BAGIŃSKI Mikołaj Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"BIENIECKI Maciej Bogumił - KW BEZPARTYJNI SAMORZĄDOWCY";"KULA Damian Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"NABRDALIK Marzena Józefa - KW BEZPARTYJNI SAMORZĄDOWCY";"GRABOWSKA Aleksandra Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"SZWANKOWSKI Sylwester Waldemar - KW BEZPARTYJNI SAMORZĄDOWCY";"SKOWRON Maksym Mirosław - KW BEZPARTYJNI SAMORZĄDOWCY";"KŁÓSEK Aleksandra Sonia - KW BEZPARTYJNI SAMORZĄDOWCY";"FRYC Mirosława Zofia - KW BEZPARTYJNI SAMORZĄDOWCY";"WŁODARCZYK Magda Ala - KW BEZPARTYJNI SAMORZĄDOWCY";"TUREK Aneta Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"BILNIK Katarzyna Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"BIAŁKOWSKI Marcin Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"SIEMASZKO Michał Szymon - KW BEZPARTYJNI SAMORZĄDOWCY";"ZIMA Damian Edward - KW BEZPARTYJNI SAMORZĄDOWCY";"WNUK Kamil Wiesław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MOTYKA Miłosz Maksymilian - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŻELICHOWSKI Czesław Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JANOSIK Justyna Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PODSIADŁO Piotr Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MROZOWSKI Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PILAREK-JAGODZIŃSKA Agnieszka Krystyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BARCLAY Emil Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZENTKOWSKA Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KAŁUŻA Anna Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDNICKI Grzegorz Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MASŁOWSKA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BROŻEK Martyna Aniela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BORDA Krzysztof Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUSEK Agnieszka Krzysztofa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PEZDA Marek Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MARCIŃSKI Krzysztof Piotr - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PANEK Jacek Bogusław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZARZASTY Włodzimierz - KW NOWA LEWICA";"ADAMCZYK Rafał Jan - KW NOWA LEWICA";"BOROWIEC Bożena Ewa - KW NOWA LEWICA";"GRELEWICZ Wiktoria - KW NOWA LEWICA";"WŁOCH Monika Barbara - KW NOWA LEWICA";"KWIECIEŃ Sylwia Edyta - KW NOWA LEWICA";"NITWINKO Wojciech Marcin - KW NOWA LEWICA";"DZIUBKA Marta - KW NOWA LEWICA";"BARSKA Gabriela Monika - KW NOWA LEWICA";"DEBABOWA Wiktoria - KW NOWA LEWICA";"CHUDZIKIEWICZ Wacław Michał - KW NOWA LEWICA";"HABERA Marcin Władysław - KW NOWA LEWICA";"ŻOŁĘDZKA Anna Jolanta - KW NOWA LEWICA";"WALCZYK-MADEJ Dorota Agnieszka - KW NOWA LEWICA";"WRONA Mateusz Roman - KW NOWA LEWICA";"KIECKA Mateusz Grzegorz - KW NOWA LEWICA";"CZUBILIŃSKA Anna Ewa - KW NOWA LEWICA";"LITEWKA Łukasz Karol - KW NOWA LEWICA";"MALIK Ewa Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ANDZEL Waldemar Franciszek - KW PRAWO I SPRAWIEDLIWOŚĆ";"WARWAS Robert Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"STARZYCKI Dariusz Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"NOWICKA Danuta Czesława - KW PRAWO I SPRAWIEDLIWOŚĆ";"BACZYŃSKA Jadwiga - KW PRAWO I SPRAWIEDLIWOŚĆ";"DORS Gabriel - KW PRAWO I SPRAWIEDLIWOŚĆ";"WELON Grażyna Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIĄTEK Zbigniew Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"GACEK Renata Helena - KW PRAWO I SPRAWIEDLIWOŚĆ";"TRAWCZYŃSKA Ewa Irena - KW PRAWO I SPRAWIEDLIWOŚĆ";"OCIEPKA Piotr Radosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"LASKOWSKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZIOŁ Barbara Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"RESZKE Jerzy Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHŁOPEK Elżbieta - KW PRAWO I SPRAWIEDLIWOŚĆ";"SOKOŁOWSKI Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PANEK Zbigniew Bolesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"JANOSKA Jerzy Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOLCZYK Marcin Czesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JAKÓBIK Artur Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAŁKA Krzysztof Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"POGAN Maciej Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAJKA Arkadiusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZA Małgorzata Krystyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIÓŁKOWSKA Patrycja Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOKOSZKA Andrzej Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KACIK Sylwia Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TREPKA Przemysław Grzegorz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STOLORZ Olga Zofia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIKORA Waldemar - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JAGIELSKA Ewelina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLEJNIK Adrian Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BAŃKA Paulina Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZUR Paweł Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SAŁUGA Wojciech Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DOLNIAK Barbara - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BOCHENEK Mateusz Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"STACHOWICZ Katarzyna Karolina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAZUR Mirosław Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DUDZIŃSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZOTA Ewa Marzena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BANAŚ Zdzisław Czesław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JELONEK Iwona Aneta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WĘGRZYNOWICZ Marek Romuald - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WĄSOWICZ Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIŁKA Grzegorz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZAKRZEWSKA-ZAMORA Anna Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KULIK Grażyna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SMÓŁKA Bartosz Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LIEGMANN Elżbieta Joanna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAJ Edyta Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KLESZCZEWSKI Jarosław Marek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FLASZA Janusz Edward - KW POLSKA JEST JEDNA";"KAŃTOCH Piotr Zygmunt - KW POLSKA JEST JEDNA";"KRZYNÓWEK Anna Elżbieta - KW POLSKA JEST JEDNA";"GRĘŹLIKOWSKA Marzena Katarzyna - KW POLSKA JEST JEDNA";"KOZIOŁ Ksymena Joanna - KW POLSKA JEST JEDNA";"SZOPA Paweł Ludwik - KW POLSKA JEST JEDNA";"SZUMA Dobiesław Kazimierz - KW POLSKA JEST JEDNA";"MICHALIK Bernarda Henryka - KW POLSKA JEST JEDNA";"WÓJCIK Monika Anna - KW POLSKA JEST JEDNA";"JACHYM Ewa Teresa - KW POLSKA JEST JEDNA";"KNAPCZYK Paweł Borys - KW POLSKA JEST JEDNA";"BARAN Piotr Andrzej - KW POLSKA JEST JEDNA";"JANUSZEK Józef Edward - KW POLSKA JEST JEDNA";"PIETRAGA Jan - KW POLSKA JEST JEDNA"
6;"Remiza Ochotniczej Straży Pożarnej, Łany Wielkie 49A, 42-439 Żarnowiec";241610;"gm. Żarnowiec";"zawierciański";"śląskie";1;1;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;2;59;3;0;0;1;0;0;0;3;1;0;0;0;0;0;8;4;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;4;32;48;7;4;3;3;11;0;0;0;1;1;5;31;0;2;1;4;10;3;0;0;0;2;2;2;1;0;0;0;0;0;0;0;2;4;5;0;2;4;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
7;"Budynek po byłej Szkole Podstawowej, Koryczany 106, 42-439 Żarnowiec";241610;"gm. Żarnowiec";"zawierciański";"śląskie";1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;1;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;27;56;5;1;5;2;17;0;0;2;0;0;11;2;0;0;4;0;22;2;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;6;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;0;0;0;0;0;0;0;0;0;0;0
8;"Remiza Ochotniczej Straży Pożarnej w Łanach Małych, Łany Małe 27, 42-439 Żarnowiec";241610;"gm. Żarnowiec";"zawierciański";"śląskie";1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;22;28;2;2;0;3;6;0;0;1;0;0;1;5;0;0;1;2;8;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
9;"Remiza Ochotniczej Straży Pożarnej, Jeziorowice 28, 42-439 Żarnowiec";241610;"gm. Żarnowiec";"zawierciański";"śląskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;14;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;1;0;0;0;1;1;1;1;0;0;8;30;28;7;2;7;0;8;1;0;4;0;0;3;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10;"Remiza Ochotniczej Straży Pożarnej w Łanach Średnich, Łany Średnie 55, 42-439 Żarnowiec";241610;"gm. Żarnowiec";"zawierciański";"śląskie";1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;3;2;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;24;19;1;1;5;2;8;1;0;6;1;0;3;11;0;0;2;2;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;2;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0
1;"V LO z Oddziałami Dwujęzycznymi, ul. Czapińskiego 8, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;5;0;0;2;0;2;0;0;0;0;0;1;0;1;0;0;73;17;1;8;11;3;7;0;7;4;1;2;4;0;0;0;0;2;62;12;71;5;1;0;1;6;0;4;1;0;0;0;0;0;0;109;61;13;134;2;3;9;0;0;2;2;3;0;1;2;2;0;0;4;29;4;6;1;1;0;2;3;8;1;1;0;0;0;0;0;4;68;196;18;64;3;2;5;3;4;31;1;1;5;2;1;0;2;1;12;2;1;0;0;1;0;0;0;1;0;0;0;0
2;"Szkoła Podstawowa nr 3, ul. Mireckiego 1, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;11;3;0;2;6;1;1;0;0;0;0;1;0;0;0;1;0;1;29;6;27;2;0;0;0;0;2;1;0;0;0;1;0;0;0;51;12;15;76;1;0;2;0;0;0;1;0;0;1;1;2;1;2;1;12;1;3;1;0;1;1;1;2;0;0;0;0;0;0;0;1;14;43;7;11;0;3;4;1;0;12;0;1;0;0;2;2;2;0;4;0;0;0;0;0;1;0;1;1;1;0;0;0
3;"Szkoła Podstawowa nr 30, ul. Jaworowa 6, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;3;2;0;1;0;0;1;0;3;0;1;0;0;0;0;2;41;27;1;9;18;3;1;2;1;3;1;1;1;0;2;2;0;1;64;19;39;0;0;3;2;1;1;2;0;0;0;1;0;0;0;105;55;19;216;3;6;4;0;3;2;3;1;3;4;2;5;3;1;1;30;3;5;0;0;1;2;2;5;1;1;0;2;1;2;1;2;57;146;6;66;2;2;5;2;2;37;0;4;2;1;1;0;9;0;11;0;1;2;2;0;0;0;1;1;3;0;1;1
4;"Szkoła Podstawowa nr 30, ul. Jaworowa 6, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;6;1;1;0;0;0;3;0;0;0;0;0;0;0;0;1;47;11;2;5;12;1;0;0;6;6;0;4;2;1;0;0;0;1;70;15;46;5;0;2;2;1;1;6;0;1;0;0;0;1;0;107;65;29;211;2;8;7;2;5;1;0;0;1;3;1;2;2;0;4;30;3;5;2;0;3;1;1;6;1;0;0;0;2;1;1;5;46;176;14;46;2;4;1;0;3;67;0;2;1;0;0;2;0;0;5;0;0;1;1;0;4;0;1;0;1;1;0;1
5;"AOM Nr 1 SM ""Lokator"", ul. Jaworowa 2, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;3;3;0;1;0;1;1;0;0;1;1;0;0;0;0;0;49;8;2;7;11;0;6;1;4;5;2;4;3;0;2;0;1;4;89;9;63;5;2;2;0;6;2;4;0;0;0;2;0;0;1;185;59;26;247;0;3;7;0;1;5;1;0;0;1;1;4;2;1;1;33;8;0;2;2;1;4;1;4;0;0;0;1;0;1;2;2;64;237;25;61;6;8;4;0;2;44;1;2;1;0;2;1;4;2;8;0;2;0;0;0;2;0;1;1;0;0;1;2
6;"Klub ""Krąg"", ul. Ludowa 19A, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;5;2;0;1;0;1;0;0;0;1;5;1;1;0;0;1;37;17;4;12;13;1;0;0;4;0;1;2;0;0;1;0;0;1;90;9;58;6;3;1;1;3;2;6;0;0;3;0;0;0;1;149;91;24;262;4;2;5;0;1;5;0;1;0;0;4;3;1;3;1;40;1;4;0;4;0;3;2;6;0;1;1;0;0;0;1;3;50;159;14;50;0;8;6;2;4;46;0;1;0;3;0;0;4;2;7;3;1;2;1;0;4;0;1;0;3;2;1;3
7;"Szkoła Podstawowa nr 3, ul. Mireckiego 1, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;3;1;0;0;0;2;0;2;0;0;1;0;3;1;0;0;43;8;3;5;18;5;2;0;3;3;0;0;0;1;0;0;0;0;46;11;39;5;1;3;2;2;0;4;1;0;1;2;2;0;1;151;68;31;162;8;4;10;0;1;2;0;0;1;0;0;0;2;0;0;24;3;3;1;0;0;1;0;3;0;0;3;1;0;1;3;2;40;136;13;47;5;3;2;3;2;15;0;2;1;4;1;0;0;0;7;2;0;0;0;0;0;0;1;1;1;0;0;0
8;"Zespół Szkół Sportowych, ul. Chopina 34, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;2;0;0;1;1;2;0;0;0;0;0;0;1;1;0;2;36;2;3;3;11;3;4;1;7;0;2;4;1;0;1;0;0;0;51;11;30;4;0;0;0;7;3;3;0;1;0;0;0;1;0;91;59;27;126;1;2;4;2;0;1;0;0;0;0;0;0;0;1;3;24;3;3;0;2;0;1;2;1;0;0;0;0;1;1;0;1;31;127;11;34;1;2;4;0;2;4;0;3;1;1;1;0;0;2;1;0;0;0;0;1;0;0;3;0;0;0;2;0
9;"Zespół Szkół Sportowych, ul. Chopina 34, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;5;2;3;0;0;1;1;0;0;0;1;0;0;1;1;1;38;10;3;7;11;5;5;0;9;6;0;1;3;0;2;0;0;5;58;13;58;5;0;2;2;4;0;2;0;0;0;0;0;0;2;146;77;37;244;6;3;5;2;2;6;1;1;3;2;1;1;4;3;5;40;3;6;2;2;5;2;3;3;0;0;1;0;0;2;1;3;49;168;21;48;3;11;4;1;0;29;0;1;1;1;0;0;1;2;4;3;0;0;1;0;2;0;1;0;0;1;1;4
10;"Zespół Szkół Sportowych, ul. Chopina 34, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;4;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;45;11;3;4;15;0;3;0;7;6;0;3;2;1;3;1;0;2;69;11;61;3;0;3;0;4;0;6;0;0;0;0;0;2;1;174;88;36;171;6;6;4;3;2;7;1;0;2;3;3;5;1;3;4;32;7;7;4;2;4;0;0;4;0;0;1;2;0;2;2;4;45;163;6;42;2;3;4;3;4;17;0;4;5;0;4;2;4;0;3;1;4;0;0;0;2;2;1;1;0;1;0;2
11;"Młodzieżowy Ośrodek Pracy Twórczej, ul. 3 Maja 30, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;2;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;26;1;2;6;6;0;1;0;3;1;0;0;0;0;0;0;0;1;51;13;38;2;0;0;0;1;0;3;0;1;0;0;1;0;0;121;44;18;113;1;2;2;1;0;5;2;1;0;1;0;0;1;1;5;25;2;1;1;1;1;2;1;3;2;0;4;1;0;2;0;2;22;141;14;42;1;1;4;0;2;7;0;0;1;2;1;0;4;2;3;0;2;0;1;0;0;0;2;1;0;0;1;0
12;"II LO, ul. Górnicza 17, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;3;0;1;2;1;2;0;1;0;1;0;0;0;0;4;0;38;3;2;6;12;1;2;0;7;1;2;2;3;0;0;0;1;1;73;5;38;4;2;0;2;4;3;9;0;0;1;0;0;1;0;128;58;31;128;4;5;13;0;0;3;0;0;0;0;1;3;3;0;0;16;6;6;2;1;3;0;3;4;0;0;1;0;1;0;1;2;32;114;13;48;0;3;3;0;3;16;2;3;1;4;2;0;1;2;5;2;0;0;1;1;0;1;0;0;0;0;0;1
13;"Szkoła Podstawowa nr 10, ul. Górników Redenu 4, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;2;1;2;0;0;0;0;0;1;0;1;0;0;0;1;0;22;1;1;3;3;0;0;0;4;1;0;1;0;0;1;0;0;0;43;15;42;4;0;1;0;2;0;9;0;0;0;1;0;0;0;84;31;25;88;2;1;4;1;2;0;0;0;0;0;1;0;0;0;2;11;2;4;0;0;1;4;0;1;0;1;1;0;2;0;0;3;32;113;12;27;2;3;0;0;0;4;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2
14;"Szkoła Podstawowa nr 10, ul. Górników Redenu 4, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;3;3;0;2;1;1;0;1;2;0;1;0;1;0;1;1;44;13;2;6;8;4;3;1;4;1;0;3;0;0;0;1;1;3;75;3;82;3;1;1;1;3;0;8;0;0;0;0;1;0;0;168;63;28;124;2;5;13;2;0;4;0;1;1;2;1;0;0;0;5;26;3;2;2;3;2;1;3;5;1;2;0;1;2;1;1;2;43;167;13;57;1;6;5;7;6;9;0;1;1;1;2;1;5;2;11;2;1;2;0;0;4;1;0;0;0;1;0;1
15;"Szkoła Podstawowa nr 7, ul. Królowej Jadwigi 11, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;0;1;0;1;2;1;0;0;0;0;0;1;0;0;0;1;52;9;5;8;19;1;6;0;9;2;0;3;0;1;2;2;0;4;77;11;82;4;1;3;2;12;1;17;0;0;0;0;0;0;0;150;72;41;160;6;3;10;1;1;6;2;0;2;0;1;1;0;2;1;33;3;3;2;0;1;2;0;3;1;1;0;0;1;1;1;5;60;162;20;69;3;5;8;3;0;6;0;0;2;1;3;2;7;2;9;1;0;0;0;1;4;0;0;0;2;1;0;0
16;"Szkoła Podstawowa nr 20 z Oddziałami Integracyjnymi, ul. Karola Adamieckiego 12, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;6;1;1;1;1;2;0;0;0;0;1;1;1;0;0;0;28;4;2;6;6;2;4;1;7;5;0;1;0;2;5;2;0;2;54;15;49;2;1;0;2;6;0;10;0;0;0;0;0;0;0;110;63;16;129;2;2;6;0;1;3;1;2;2;0;0;3;0;0;1;21;6;6;0;1;0;0;3;1;0;2;1;2;1;0;0;1;47;111;19;38;2;3;5;0;3;6;2;2;1;1;0;0;3;1;2;1;0;0;0;0;1;0;0;0;0;0;1;0
17;"Szkoła Podstawowa nr 20 z Oddziałami Integracyjnymi, ul. Karola Adamieckiego 12, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;5;1;0;0;0;1;0;2;0;1;1;0;0;2;0;1;22;2;1;5;8;0;1;1;1;1;2;1;0;0;0;2;0;1;48;28;36;3;1;1;1;0;0;12;0;0;0;0;0;0;0;78;36;20;112;1;5;4;0;1;3;0;1;0;1;0;0;0;0;5;5;2;5;1;1;1;0;1;9;1;0;0;0;0;1;0;0;44;102;9;35;1;0;6;1;2;14;0;1;0;1;2;0;0;1;2;0;2;0;1;0;1;1;0;0;0;0;0;1
18;"Klub ""Helikon"", ul. Wojska Polskiego 45, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;8;1;0;3;1;3;0;0;1;0;3;0;1;0;1;0;41;8;1;10;16;0;5;0;7;3;0;3;2;0;0;3;1;4;64;18;63;2;1;1;1;3;0;10;0;0;1;0;0;0;0;127;100;38;169;3;1;8;3;1;1;4;1;0;3;2;3;0;2;3;20;1;2;3;1;1;2;2;5;1;2;1;3;0;2;0;2;60;164;13;58;6;4;6;0;5;9;2;2;0;0;0;3;3;5;2;0;0;0;1;1;0;1;1;0;0;0;0;1
19;"I LO, ul. Kopernika 40, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;6;1;1;1;2;1;0;0;0;0;0;1;1;0;0;1;57;11;0;10;12;0;3;3;7;3;0;4;2;0;0;1;1;2;93;18;106;11;0;1;0;8;2;8;0;0;2;1;0;0;0;181;64;37;179;0;0;12;3;1;5;1;0;5;1;2;2;3;2;0;27;6;5;2;2;2;5;2;4;2;1;0;0;0;0;1;4;63;198;29;69;8;7;7;5;5;21;0;3;0;3;2;0;3;5;4;0;2;2;0;1;0;0;1;0;0;0;1;1
20;"Szkoła Podstawowa nr 8, ul. Krasińskiego 34, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;34;6;1;7;3;3;1;0;0;1;1;1;0;1;1;0;0;1;26;12;38;0;0;0;0;1;0;0;0;0;0;0;0;0;0;102;32;24;68;2;1;3;1;2;0;0;0;0;0;0;5;0;1;1;11;0;1;0;0;0;5;2;3;0;1;0;1;0;0;0;2;26;114;16;34;0;1;1;0;0;1;0;2;0;1;0;0;0;1;3;0;1;1;0;1;2;0;0;0;0;0;0;1
21;"Przedszkole nr 6, ul. Robotnicza 33, 41-300 Dąbrowa Górnicza";246501;"m. Dąbrowa Górnicza";"Dąbrowa Górnicza";"śląskie";1;1;4;2;0;3;0;2;0;0;0;0;0;0;0;0;1;1;70;10;2;8;14;3;6;1;13;2;0;3;2;2;1;0;0;2;45;16;46;4;0;0;0;2;1;15;1;0;1;0;0;0;0;141;54;45;111;13;3;4;3;2;4;2;2;1;2;2;4;0;1;2;29;4;3;2;2;1;3;3;3;1;0;0;0;0;0;1;2;60;145;20;79;3;8;2;2;2;8;0;0;0;1;1;0;1;3;4;0;2;0;0;0;1;0;1;0;0;0;0;3
