"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WIŚNIOWSKA Agata Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MAŁECKI Zbigniew Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"BOŽIČEVIĆ-STĘPIEŃ Andrea - KW BEZPARTYJNI SAMORZĄDOWCY";"MIZIOŁEK Natalia Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"ZIMIRSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WRONA Anna Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"DUDZIAK Alicja Józefa - KW BEZPARTYJNI SAMORZĄDOWCY";"KOBIAŁKA-PROSZEK Iwona Dorota - KW BEZPARTYJNI SAMORZĄDOWCY";"WILCZYŃSKI Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"TOCKI Dariusz Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"PALCZEWSKA Katarzyna Helena - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWICKI Łukasz Kacper - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUCHOWSKI Franciszek Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WNĘTRZAK Jakub Leszek - KW BEZPARTYJNI SAMORZĄDOWCY";"GARUS Szymon Jakub - KW BEZPARTYJNI SAMORZĄDOWCY";"JANIK Katarzyna Iwona - KW BEZPARTYJNI SAMORZĄDOWCY";"ŚLIZ Paweł Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OSTROWSKI Maciej Tadeusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZYMECZKO Monika Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TURCHAN Konrad Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJOWY Marek Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRANDYS Genowefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PSTRUSIŃSKI Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"THEN Rafał Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GÓRA Bożena Krystyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KLIMA Maciej Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BYLICA Zbigniew Waldemar - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WĄDRZYK Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KURNIK Sławomir Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUSAK Dorota Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GERLACH-SEWIOŁO Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BABIEC Jarosław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOBIELUSZ Paweł Bernard - KW NOWA LEWICA";"BROŻEK Dominika Maria - KW NOWA LEWICA";"JEZIERSKI Paweł Stanisław - KW NOWA LEWICA";"RAUCH Jan Zbigniew - KW NOWA LEWICA";"DASZKIEWICZ Edyta Małgorzata - KW NOWA LEWICA";"MASTEK Elżbieta Maria - KW NOWA LEWICA";"BĘBENEK Sławomir Andrzej - KW NOWA LEWICA";"CHACHURSKA Agata Barbara - KW NOWA LEWICA";"POŁĄCARZ Bogdan Stanisław - KW NOWA LEWICA";"SARLEJ Wit Mateusz - KW NOWA LEWICA";"BULIŃSKI Maciej Stefan - KW NOWA LEWICA";"KAJDAS Dorota Ewa - KW NOWA LEWICA";"WARZECHA Tomasz Arkadiusz - KW NOWA LEWICA";"GŁUC Marta Krystyna - KW NOWA LEWICA";"SMAGAŁA Justyna Agata - KW NOWA LEWICA";"CUBER Bogdan Grzegorz - KW NOWA LEWICA";"BOCHENEK Rafał Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRYSTIAN Mariusz Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GIBAS Iwona Józefa - KW PRAWO I SPRAWIEDLIWOŚĆ";"KMITA Łukasz Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZYŃSKI Filip Roman - KW PRAWO I SPRAWIEDLIWOŚĆ";"POLAK Marek Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKI Władysław Michał - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOZIK Krzysztof Janusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAWA Danuta - KW PRAWO I SPRAWIEDLIWOŚĆ";"NADZIEJA-SZPILA Beata Janina - KW PRAWO I SPRAWIEDLIWOŚĆ";"HAJOS Sławomir Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"SIKORA Małgorzata Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPRZYCKA Stanisława Marzena - KW PRAWO I SPRAWIEDLIWOŚĆ";"KASPEREK Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁACZ Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"JURZAK Jarosław Ludwik - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILCZYŃSKI Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWCZYK Emil Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAKOWSKI Łukasz Bartosz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHMIEL Dariusz Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MALINA Tomasz Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZAJKA Wojciech Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MREŃCA Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRAWIEC Dawid Norbert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWNACKA Irena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAPIEŻ Angelika Gabriela - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBAŃSKI Jakub - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ADAMSKA Beata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SAK Justyna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZCZEPANIEC Ewelina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SIŁUSZYK Sylwia Małgorzata - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PIECHOTA Piotr Bogdan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NIEDZIELA Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SOWA Marek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAWORSKA-NOWAK Joanna Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GĘBALA Bartłomiej Łukasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOMAL Józef Wojciech - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZPAK Jagoda Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MIECZYŃSKI Dominik Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LUBERDA Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JEWUŁA Marzena Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DYDUCH Janusz Kazimierz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"STAWICKI Andrzej Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BLIŹNIAK Katarzyna Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POGAN Krystian Kamil - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"VAN DE LOGT Renata Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KANIA Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MLAK Sebastian Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"OWSIANKA Mariusz Andrzej - KW POLSKA JEST JEDNA";"PAW Przemysław Wojciech - KW POLSKA JEST JEDNA";"KIERCZAK Wiktor - KW POLSKA JEST JEDNA";"MAŚLAK Andrzej - KW POLSKA JEST JEDNA";"WÓJCIK Marek Wojciech - KW POLSKA JEST JEDNA";"FILIPIAK Anna - KW POLSKA JEST JEDNA";"BIZOŃ Piotr - KW POLSKA JEST JEDNA";"KŁAPETA Magdalena - KW POLSKA JEST JEDNA";"WYBITUŁA Krzysztof Leszek - KW POLSKA JEST JEDNA";"ZAŁUSKA Aneta Beata - KW POLSKA JEST JEDNA";"RZESZUTEK Arkadiusz Paweł - KW POLSKA JEST JEDNA";"BIGOS Patrycja - KW POLSKA JEST JEDNA";"NAWARA Danuta Katarzyna - KW POLSKA JEST JEDNA";"JURZEC Monika Helena - KW POLSKA JEST JEDNA"
3;"Samorządowy Zespół Szkolno-Przedszkolny Nr 2 w Chełmku, ul. Brzozowa 7 - 9, 32-660 Chełmek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;2;0;2;1;0;0;1;0;0;1;0;0;0;0;0;2;17;3;5;1;2;0;1;0;3;1;0;0;1;6;0;0;8;7;4;1;0;0;0;0;0;1;0;2;3;0;0;0;73;1;18;19;7;9;0;30;6;2;2;2;1;1;7;2;17;3;3;0;2;2;1;2;0;0;1;5;1;0;0;0;20;100;0;6;0;2;1;1;0;0;0;0;0;0;2;0;4;0;2;0;0;0;0;0;0;0;0;0;1;1
4;"Centrum Sportowe, Hala Widowiskowo-Sportowa w Chełmku, ul. Krakowska 18 A, 32-660 Chełmek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;34;6;17;0;3;0;6;0;2;5;0;4;0;2;0;1;6;5;0;0;1;0;0;0;0;0;1;0;8;0;0;0;75;5;11;11;12;3;1;30;5;3;1;1;0;2;1;9;17;5;1;2;0;0;0;0;1;1;1;2;0;1;0;2;49;108;1;7;1;2;2;0;0;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0
5;"Remiza Ochotniczej Straży Pożarnej w Chełmku, ul. Staicha 3, 32-660 Chełmek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;6;0;1;0;1;0;2;1;1;0;0;0;0;1;0;1;48;6;34;1;5;2;3;1;1;4;2;4;0;5;0;3;40;13;6;0;3;2;0;4;1;0;1;1;20;1;1;0;107;13;31;36;3;3;3;103;3;2;0;3;0;0;3;6;45;8;4;1;1;1;0;0;1;3;2;3;5;1;1;1;65;227;3;12;0;8;0;0;1;0;1;1;0;0;0;1;13;2;2;1;0;2;1;0;0;1;0;0;0;0
6;"Samorządowy Zespół Szkół nr 1 w Chełmku, ul. Bolesława Chrobrego 9, 32-660 Chełmek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;8;3;5;1;1;0;8;0;1;1;0;1;0;0;0;1;53;7;37;0;4;1;0;1;1;3;0;1;1;2;0;1;35;13;4;1;4;1;3;3;1;2;1;1;19;0;0;2;176;27;30;35;17;6;1;79;2;4;2;5;3;4;2;12;50;12;4;2;4;3;0;4;3;4;0;4;0;0;0;1;45;217;6;12;1;11;0;1;0;0;0;0;0;0;2;0;8;0;0;1;1;2;0;0;1;2;0;0;0;0
7;"Samorządowy Zespół Szkół w Gorzowie, Gorzów ul. Szkolna 3, 32-660 Chełmek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;8;1;2;3;0;2;1;0;1;0;1;0;1;0;0;1;61;5;48;1;2;4;6;0;5;10;0;1;0;0;0;1;29;12;17;0;6;0;3;4;1;0;2;2;7;2;1;0;201;26;32;92;17;5;1;35;13;4;3;9;1;5;4;9;77;7;1;2;4;1;1;1;2;5;0;4;0;0;0;4;50;263;2;19;1;2;0;0;0;1;0;0;0;0;0;0;4;0;1;0;1;2;1;0;0;0;0;1;1;0
8;"Samorządowy Zespół Szkół w Bobrku, ul. Nadwiślańska 9, 32-661 Bobrek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;3;0;4;0;2;0;1;0;1;7;0;0;0;0;0;0;35;5;12;0;2;1;1;0;3;5;0;2;2;3;1;1;22;10;3;0;6;2;1;2;1;1;1;2;6;0;4;0;200;24;31;150;7;4;1;72;6;0;0;4;0;4;4;6;27;5;2;1;6;2;2;0;2;4;3;1;0;0;0;5;19;341;0;6;1;0;0;0;1;0;1;2;0;0;0;0;7;3;2;3;2;3;0;1;0;0;0;0;0;0
9;"Dom Pomocy Społecznej w Bobrku, ul. Księżnej Ogińskiej 2, 32-661 Bobrek";121303;"gm. Chełmek";"oświęcimski";"małopolskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Powiatowy Zespół nr 10 Szkół Mechaniczno-Elektrycznych im. Mikołaja Kopernika w Kętach, ul. Żwirki i Wigury 27a, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;5;5;1;2;0;0;1;0;0;0;2;0;0;0;0;4;59;19;19;2;5;2;1;1;11;2;3;1;3;10;2;4;45;14;2;1;4;4;1;3;0;0;2;3;0;1;2;1;130;16;11;25;18;22;0;27;4;5;6;5;3;3;3;99;34;17;4;3;0;1;4;1;4;2;0;0;2;2;0;2;370;21;0;0;1;5;1;0;0;1;0;1;0;1;1;3;13;14;3;0;10;1;1;0;0;0;0;0;0;0
2;"Szkoła Podstawowa nr 2, im. Bohaterów Monte Cassino w Kętach, ul. Stanisława Wyspiańskiego 1, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;10;2;0;2;0;0;2;0;0;0;0;1;0;1;0;2;88;13;15;2;4;3;1;0;3;4;1;9;4;15;4;3;44;11;3;1;3;1;2;2;0;0;0;4;1;2;3;0;103;14;17;34;31;26;0;20;9;1;1;17;2;1;4;91;42;14;4;4;1;1;2;0;0;4;2;1;0;1;0;1;340;9;5;2;1;4;1;0;0;2;0;1;0;1;3;7;9;16;1;0;5;0;2;0;0;0;0;0;1;0
3;"Dom Kultury w Kętach, ul. Żwirki i Wigury 2a, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;2;34;11;9;0;1;3;0;1;1;2;2;0;0;6;0;1;35;2;0;1;1;1;1;2;0;0;0;0;2;0;3;0;77;11;5;5;12;17;0;11;3;0;2;1;0;0;2;57;21;3;3;4;3;0;2;0;2;0;0;0;0;0;0;1;246;15;1;2;0;0;0;0;1;0;0;1;0;0;1;2;4;11;1;0;9;1;2;1;0;0;1;0;0;0
4;"Szkoła Podstawowa nr 2, im. Bohaterów Monte Cassino w Kętach, ul. Stanisława Wyspiańskiego 1, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;5;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;37;12;7;0;4;3;0;2;1;1;0;2;3;7;2;2;18;15;3;1;3;0;0;4;0;1;2;1;0;0;1;0;106;8;7;14;20;18;1;10;3;2;0;4;1;1;8;72;31;1;1;1;1;1;2;1;0;4;0;1;0;0;0;1;247;16;1;2;0;1;2;0;0;0;0;0;0;0;0;3;13;8;0;0;2;1;1;0;1;0;0;1;0;1
5;"I Liceum Ogólnokształcące im. Stanisława Wyspiańskiego w Kętach, ul. Stanisława Wyspiańskiego 2, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;3;1;0;0;1;1;0;0;2;0;1;0;2;0;0;0;46;18;12;0;1;4;0;1;3;2;0;3;0;12;2;2;22;15;4;0;2;2;3;4;1;2;0;3;0;0;1;1;99;4;14;15;5;12;2;10;5;1;1;3;1;3;3;57;27;12;3;3;2;1;7;0;1;2;0;1;2;2;0;0;234;13;1;2;0;0;3;0;0;0;0;0;2;0;3;4;2;2;0;1;2;2;0;2;0;1;0;0;0;1
6;"Powiatowy Zespół nr 9 Szkół im. Marii Dąbrowskiej w Kętach, ul. Tadeusza Kościuszki 29, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;1;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;41;15;23;1;4;1;3;1;5;8;2;2;7;14;2;1;20;8;2;0;5;1;0;4;0;0;0;1;1;1;1;0;102;18;20;11;17;13;2;5;6;2;2;3;3;6;3;79;39;7;5;3;4;2;2;4;1;1;1;1;1;0;0;0;296;19;1;3;3;4;0;1;1;0;0;0;1;2;1;1;11;7;3;0;9;0;0;0;0;1;1;0;0;0
7;"Przedsiębiorstwo Komunalne ""Komax"" w Kętach, ul. Adama Mickiewicza 8, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;4;1;1;0;0;0;1;0;0;0;2;0;0;0;0;2;49;12;18;0;5;2;3;1;6;3;0;0;2;12;2;3;14;7;0;0;5;2;2;2;1;0;0;1;0;0;0;0;110;32;13;30;25;20;1;6;3;2;0;5;1;6;5;79;36;4;3;2;0;3;4;1;1;0;2;1;0;0;0;0;204;13;1;3;1;1;0;0;0;1;0;1;1;3;2;4;8;5;2;0;10;4;0;0;0;0;0;0;1;0
8;"Szkoła Podstawowa nr 1, im. św. Jana Kantego w Kętach, ul. Jana III Sobieskiego 6, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;2;1;0;0;0;1;2;0;0;0;0;0;0;1;0;3;61;28;22;1;2;3;0;1;2;1;0;3;1;16;2;1;23;6;3;1;2;3;0;1;0;0;1;0;0;0;0;0;115;21;27;28;17;11;3;6;1;2;1;6;0;0;3;82;26;9;5;2;0;1;1;1;0;1;0;0;1;1;1;4;353;21;2;2;1;4;1;2;0;0;0;0;1;1;0;2;8;10;3;0;12;0;0;0;0;0;0;0;0;0
9;"Szkoła Podstawowa nr 1, im. św. Jana Kantego w Kętach, ul. Jana III Sobieskiego 6, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;5;1;2;1;0;0;3;1;1;1;0;0;0;0;0;1;44;24;19;1;2;2;0;1;2;2;2;6;1;11;2;1;28;12;1;0;0;3;1;1;0;0;0;0;0;0;1;0;84;19;9;33;15;19;3;1;1;2;2;3;0;0;4;75;36;8;2;1;1;1;6;1;1;3;1;3;0;0;0;1;367;16;2;0;1;1;1;0;0;1;0;0;1;0;1;3;3;2;0;0;14;2;0;0;1;1;0;1;0;1
10;"Powiatowy Zespół nr 9 Szkół im. Marii Dąbrowskiej w Kętach, ul. Tadeusza Kościuszki 29, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;6;0;1;1;1;0;1;1;0;1;2;1;0;0;0;0;43;8;17;1;1;1;3;2;3;1;1;1;0;6;0;0;20;9;3;1;0;0;0;0;0;0;0;1;0;0;0;0;81;19;9;13;6;20;2;3;2;2;0;1;1;0;3;33;17;4;1;3;3;1;7;0;0;2;1;0;0;0;0;1;195;12;1;0;0;1;0;0;0;0;0;0;0;0;0;1;8;4;0;0;5;2;1;0;0;0;1;0;0;1
11;"Zespół Szkolno-Przedszkolny nr 3 w Kętach, ul. Szkolna 3, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;12;3;1;2;0;1;1;0;1;0;2;2;1;0;1;5;83;40;17;4;4;2;0;2;7;2;3;3;6;18;4;3;30;18;2;1;5;3;2;5;0;1;0;4;2;1;3;0;175;40;10;30;12;22;1;5;5;4;2;4;0;1;2;279;48;7;3;5;4;1;7;1;4;2;1;2;2;0;0;1;449;8;0;2;0;5;0;1;0;0;0;1;0;1;1;9;24;12;0;2;5;4;1;1;0;0;0;3;0;1
12;"Wiejski Dom Kultury w Bielanach, Bielany pl. Plac Świętego Macieja 1, 32-651 Nowa Wieś";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;7;1;2;0;1;1;2;1;0;0;2;1;0;0;0;1;47;25;20;2;6;2;2;3;3;4;2;0;3;14;0;1;30;4;6;1;3;1;1;0;1;0;1;4;0;2;1;0;205;41;60;32;16;8;1;11;8;5;0;7;3;7;4;61;46;8;9;4;3;0;14;1;5;5;3;0;2;0;1;3;226;47;4;3;0;0;2;0;0;0;0;2;0;0;1;8;5;3;1;0;2;2;1;0;0;0;0;0;0;0
13;"Zespół Szkolno-Przedszkolny w Bulowicach, ul. Bielska 59, 32-652 Bulowice";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;10;4;1;1;0;0;0;1;0;1;0;0;0;0;0;0;49;8;22;0;13;4;0;3;3;3;2;4;1;12;2;0;8;4;1;2;5;2;0;1;0;0;0;0;0;0;2;1;114;30;26;70;43;24;0;11;6;4;5;6;2;4;5;124;42;6;4;2;1;0;4;0;0;1;0;1;1;0;1;2;160;30;3;2;1;1;3;2;0;0;0;0;0;0;0;4;7;14;0;1;7;0;1;0;0;0;0;0;0;0
14;"Zespół Szkolno-Przedszkolny w Bulowicach, ul. Bielska 59, 32-652 Bulowice";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;4;0;0;2;0;1;1;1;2;0;0;0;0;0;1;0;60;9;17;1;6;1;2;4;6;1;3;3;3;5;4;3;15;3;1;1;2;4;0;1;0;1;0;3;0;0;1;1;125;31;17;45;97;42;2;7;7;5;3;5;0;2;6;81;57;11;3;2;1;2;10;1;2;3;5;2;0;1;0;0;115;29;3;4;1;1;4;2;1;1;0;4;1;1;2;11;7;3;0;1;1;1;4;1;0;0;0;2;0;1
15;"Zespół Szkolno-Przedszkolny w Bulowicach, ul. Bielska 59, 32-652 Bulowice";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;8;3;1;2;0;0;0;0;1;0;0;0;0;0;0;2;80;14;22;2;5;3;0;8;5;2;1;2;2;13;2;1;12;7;2;0;2;2;2;0;0;0;0;0;2;0;1;1;96;16;30;42;29;43;0;7;5;7;1;2;0;3;2;88;73;13;5;1;4;0;6;1;1;2;1;6;0;3;0;3;168;31;1;2;2;3;0;0;0;1;0;4;0;0;0;3;6;0;3;0;9;3;0;0;1;1;0;4;0;1
16;"Zespół Szkolno-Przedszkolny w Łękach, Łęki ul. Akacjowa 28, 32-651 Nowa Wieś";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;10;3;1;1;2;0;1;1;5;0;1;0;0;0;1;0;43;12;15;1;4;2;2;1;5;2;1;2;1;18;1;1;31;8;4;0;2;1;1;3;1;2;3;1;0;1;1;2;184;13;55;25;8;8;1;3;3;0;1;2;0;2;4;41;33;1;2;2;0;1;0;0;2;2;2;1;0;0;0;1;132;25;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;1;0;0;1;1;1;0;0;0;1;0;0
17;"Dom Ludowy w Malcu, Malec ul. K. Jędrzejowskiego 16, 32-651 Nowa Wieś";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;6;1;5;0;1;1;2;0;1;0;0;2;0;0;0;0;35;20;15;3;5;2;1;2;1;9;1;0;0;46;0;2;19;6;3;2;4;4;1;4;2;0;1;1;0;0;0;1;126;27;37;46;16;13;1;3;7;3;0;3;2;10;3;71;20;5;1;3;0;1;0;0;2;3;1;1;0;1;0;2;162;10;3;1;0;0;1;0;1;0;0;2;0;0;1;3;8;24;1;0;0;0;1;0;0;1;0;0;1;0
18;"Szkoła Podstawowa im. gen. Wł. Sikorskiego w Nowej Wsi, ul. Stanisława Konarskiego 4, 32-651 Nowa Wieś";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;8;1;3;3;0;0;0;1;1;0;0;0;0;2;0;3;44;17;11;2;4;0;1;3;3;0;1;4;4;71;3;0;22;10;3;1;4;0;4;2;1;1;0;4;1;1;1;2;148;22;33;39;25;5;3;9;8;4;0;3;1;0;5;72;49;9;3;4;3;2;2;1;1;1;2;1;2;0;0;1;276;15;1;0;0;1;0;1;0;0;0;1;0;1;0;1;3;6;0;2;5;0;1;0;0;0;0;1;0;0
19;"""Dworek"" w Nowej Wsi, ul. Dworska 7, 32-651 Nowa Wieś";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;7;2;1;0;1;0;4;0;0;0;0;1;0;0;0;1;59;9;11;3;3;1;1;3;5;2;2;1;0;60;0;4;22;7;5;0;4;2;1;5;1;0;0;2;2;0;1;0;144;26;25;28;22;16;2;8;7;1;0;3;1;5;3;84;46;6;3;3;2;0;4;2;2;1;0;2;0;3;0;3;241;12;4;1;2;2;1;0;1;1;1;0;0;0;1;0;8;7;0;1;0;1;2;1;0;0;1;0;0;0
20;"Zespół Szkolno-Przedszkolny w Witkowicach, Witkowice ul. Beskidzka 98, 32-650 Kęty";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;6;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;71;12;22;1;2;1;0;1;15;2;2;3;5;18;0;5;20;19;2;0;1;2;2;7;2;0;0;1;2;0;2;0;175;27;81;151;39;30;4;3;7;5;0;4;1;13;8;186;55;10;4;8;3;1;6;4;4;4;4;0;3;3;1;4;204;26;2;3;1;4;4;0;2;0;0;2;0;1;1;4;9;13;0;1;0;3;1;1;0;1;0;0;0;0
21;"Dom Pomocy Społecznej Braci Albertynów w Bulowicach, ul. Błog. Faustyny 4, 32-652 Bulowice";121304;"gm. Kęty";"oświęcimski";"małopolskie";1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Klub ""Centrum"" w Osieku, ul. Główna 125, 32-608 Osiek";121305;"gm. Osiek";"oświęcimski";"małopolskie";1;1;16;5;1;2;4;0;2;3;1;2;1;2;0;0;2;4;94;15;40;5;8;7;2;3;7;8;3;4;0;46;1;1;35;18;10;1;5;1;4;5;4;0;1;1;1;3;2;1;326;38;56;78;32;19;1;12;10;5;1;7;2;9;5;28;65;20;6;9;8;4;3;8;2;3;1;2;3;1;1;2;171;132;3;0;2;4;4;0;2;1;2;5;0;1;0;3;6;8;0;1;3;1;1;0;0;1;1;0;1;0
