"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"TOMCZAK Sebastian - KW BEZPARTYJNI SAMORZĄDOWCY";"KWAŚNIEWSKA Iwona Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"PISZCZEK Tomasz Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"BILEWICZ Aneta Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"ZUBKO Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"ZAJĄC Maciej Grzegorz - KW BEZPARTYJNI SAMORZĄDOWCY";"SMOLAREK Karolina Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"BEDNAREK Ewelina Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAKOWSKI Jakub Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"WEŁNA Aleksandra Jadwiga - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKÓW Krzysztof Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"MALEPSZAK Daria Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"PADNIEWSKI Andrzej Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"KUJAWA Krystyna - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRAPLIWA Ewelina Kamila - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻUKOWSKI Michał Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"LUBCZYK Radosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SŁOMKA Maciej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TESMER Tomasz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOZŁOWSKI Dariusz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUDZIS-GRUCHAŁA Helena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MZYK Paweł Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ROSIŃSKI Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRAJCZYŃSKI Mariusz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BUDZYŃSKI Tomasz Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAJMUŁA Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIŚNIEWSKI Roman - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GARBIAK Robert - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRODOWSKA-ROLIK Agnieszka Alicja - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAKUCHOWSKA Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GRUDZIŃSKA Magdalena Wiesława - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUCZYŃSKA Jadwiga Agata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PROKOP-PACZKOWSKA Małgorzata Barbara - KW NOWA LEWICA";"WZIĄTEK Stanisław Czesław - KW NOWA LEWICA";"BARDA Irys - KW NOWA LEWICA";"KAMIENIARZ Wiktor - KW NOWA LEWICA";"MASTALERZ-MADEJ Agnieszka Katarzyna - KW NOWA LEWICA";"LEWANDOWSKI Andrzej - KW NOWA LEWICA";"OLSZEWSKI Łukasz Patryk - KW NOWA LEWICA";"ŁUCZYŃSKA Aleksandra Amalia - KW NOWA LEWICA";"CZARNOWSKI Michał - KW NOWA LEWICA";"PIĄTEK Irena - KW NOWA LEWICA";"KWIATKOWSKI Piotr Marcin - KW NOWA LEWICA";"PAPROCKA Katarzyna Petronela - KW NOWA LEWICA";"SZWEDEK Sylwia Maria - KW NOWA LEWICA";"MARKOWSKI Maciej Michał - KW NOWA LEWICA";"STOBIECKA Justyna - KW NOWA LEWICA";"GRZYWACZ Robert - KW NOWA LEWICA";"HOC Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZEFERNAKER Paweł Maciej - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOLIŃSKA Małgorzata Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"SUBOCZ Marek Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"SKÓRKA Oliwia Judyta - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKI Jan Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOZDALSKA-SŁOWIK Urszula Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"OWSIAK Jan Andrzej - KW PRAWO I SPRAWIEDLIWOŚĆ";"OGORZAŁEK Bogusław Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"OLEJNICZAK Michał Feliks - KW PRAWO I SPRAWIEDLIWOŚĆ";"KULEC-KACZMARSKA Izabela Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYDZ Stanisław Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"KACZMAREK-CICHOSZ Roksana Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"CURYL-KATHOLM Agnieszka Agata - KW PRAWO I SPRAWIEDLIWOŚĆ";"GŁOWACKA Barbara - KW PRAWO I SPRAWIEDLIWOŚĆ";"ROMECKI Stefan Józef - KW PRAWO I SPRAWIEDLIWOŚĆ";"ADAMCZYK Jan Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JARZYŃSKA Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Sławomir Wiesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RADEK Agata Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KARPIŃSKI Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIELIŃSKI Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOBIESIERSKI Jan Kamil - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KURSA Róża Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Łukasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GADZINA Antoni Lesław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CECKA Jolanta Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MASIAN Ryszard - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHAMERA Dagmara Jolanta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RATAJCZAK Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOZAK Edyta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOT Dariusz Tadeusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ARŁUKOWICZ Bartosz Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SŁOWIK Przemysław Szczepan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRYGORCEWICZ Barbara Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOK Marek Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZIENTARSKI Piotr Benedykt - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RAK Renata Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUSKI Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MISZKE Magdalena Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHAŁAT Dorota Róża - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BAŃKOWSKA Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Łukasz Mateusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SIWEK Karolina Krystyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKI Jacek Jerzy - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEKUŁA Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCINKOWSKI Jacek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TAŁAJ Sebastian Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SALICKI Paweł Mieczysław - KW POLSKA JEST JEDNA";"SZWED Ireneusz Józef - KW POLSKA JEST JEDNA";"BIEŁOSZYCKI Sebastian - KW POLSKA JEST JEDNA";"DRĄŻEK Barbara - KW POLSKA JEST JEDNA";"BIAŁONOWICZ Karol Mirosław - KW POLSKA JEST JEDNA";"JABŁOŃSKI Krzysztof Grzegorz - KW POLSKA JEST JEDNA";"KORBEL Małgorzata - KW POLSKA JEST JEDNA";"BARAŃSKA Wiesława Józefa - KW POLSKA JEST JEDNA"
7;"Świetlica wiejska, Zegrze Pomorskie 32C, 76-024 Świeszyno";320908;"gm. Świeszyno";"koszaliński";"zachodniopomorskie";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;1;0;2;0;1;0;0;0;1;2;1;0;4;3;0;1;1;0;0;0;0;0;0;1;0;1;0;0;19;36;2;2;4;2;0;3;0;2;0;2;0;0;1;1;8;0;2;2;1;3;1;0;1;0;0;0;0;1;1;2;27;1;2;0;7;3;0;1;2;0;0;0;0;0;33;4;2;1;0;0;0;0;0;0
8;"Świetlica wiejska, Giezkowo 5A, 76-024 Giezkowo";320908;"gm. Świeszyno";"koszaliński";"zachodniopomorskie";1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;4;0;1;0;0;0;1;0;0;0;2;0;0;1;1;0;2;3;0;0;0;0;0;2;0;2;0;0;2;0;0;0;9;11;1;1;5;0;0;0;0;0;0;0;0;0;1;4;2;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;13;2;1;1;4;0;1;0;0;0;0;0;0;0;16;4;2;1;0;0;0;0;0;0
9;"Świetlica wiejska, Mierzym 18, 76-024 Świeszyno";320908;"gm. Świeszyno";"koszaliński";"zachodniopomorskie";1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;5;2;0;2;1;1;0;3;1;1;0;0;0;1;7;3;0;1;3;0;2;1;0;0;0;1;0;1;0;0;20;39;1;1;8;0;0;0;0;0;2;0;0;0;0;2;6;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;22;0;8;2;2;3;0;0;5;1;0;0;0;1;74;3;0;0;0;0;0;0;0;0
1;"Terminal Turystyczny, ul. Kotwiczna 14, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;5;2;2;1;0;2;1;1;1;0;0;2;0;0;3;1;60;17;4;4;3;4;5;2;1;1;3;0;2;4;4;8;37;11;0;4;5;8;2;1;1;1;0;0;4;0;4;2;93;97;30;27;21;22;5;2;0;8;4;3;1;1;16;2;13;3;5;0;1;5;0;1;3;1;0;0;2;0;2;5;284;3;7;4;0;8;1;76;4;4;2;1;1;3;0;4;4;1;1;1;0;2;0;1
2;"Kino ""Bajka"", ul. Morska 56, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;8;1;0;1;0;1;2;1;1;1;0;0;0;2;0;0;27;10;3;1;2;0;6;1;2;1;3;3;1;1;0;5;26;3;1;0;3;13;1;1;0;2;1;0;8;0;1;0;64;100;20;18;11;29;4;3;1;1;0;2;0;0;8;0;20;1;2;5;3;2;0;0;1;2;0;0;0;0;0;2;263;4;4;5;3;2;1;65;3;4;0;0;0;1;0;4;4;1;0;0;0;2;0;0
3;"Szkoła Podstawowa Nr 3 im. Króla Eryka Pomorskiego, ul. Franciszkańska 2, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;11;1;0;3;0;1;0;0;0;0;0;0;0;2;0;1;30;9;5;7;2;2;1;1;1;2;2;0;0;3;0;2;12;4;4;0;3;6;1;0;0;0;2;1;8;0;1;1;56;89;23;15;6;22;2;2;1;1;0;1;2;0;3;0;18;0;1;2;2;4;0;1;1;0;0;0;0;1;3;2;218;2;6;3;1;0;0;65;5;5;0;0;1;0;0;1;3;0;0;1;2;1;1;3
4;"Darłowski Ośrodek Kultury im. Leopolda Tyrmanda, ul. Marii Curie-Skłodowskiej 44, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;8;1;1;0;0;1;1;1;0;1;0;1;0;3;0;1;27;6;1;0;0;2;4;2;2;4;2;0;0;4;2;5;21;9;4;3;5;7;1;1;1;3;0;4;8;1;2;0;60;86;24;9;2;18;2;1;0;0;0;1;1;0;5;1;21;0;4;4;1;1;0;0;0;4;0;0;1;1;0;6;305;5;4;5;4;0;0;103;4;0;0;3;1;0;0;2;3;2;1;1;0;1;1;1
5;"Miejski Ośrodek Pomocy Społecznej, ul. Ojca Damiana Tynieckiego 20, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;10;4;1;0;1;1;1;0;0;2;0;0;0;2;0;1;75;14;4;5;3;5;4;2;0;3;1;0;2;6;2;6;38;12;3;2;9;8;2;0;0;0;0;1;11;0;2;3;42;104;13;10;5;14;2;2;1;4;0;3;2;0;7;3;24;4;3;2;1;2;0;2;0;1;1;0;1;0;2;5;290;0;10;0;7;2;2;87;9;2;0;1;0;2;0;5;7;1;0;0;0;1;1;1
6;"Hala Sportowa Zespołu Szkół Morskich, ul. Fryderyka Chopina 4, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;8;3;0;2;0;0;2;1;1;0;0;0;0;0;0;1;43;11;1;7;5;1;4;1;2;4;2;1;1;3;2;9;32;7;1;1;3;9;0;3;1;4;1;0;12;1;0;2;62;92;32;6;4;28;1;2;1;2;0;0;1;0;3;2;29;1;3;0;2;3;0;3;1;0;0;0;1;0;1;3;304;3;6;0;6;2;0;147;6;5;1;4;0;2;3;2;6;1;0;1;0;2;0;1
7;"Poczekalnia Kultury w Darłowie, ul. Bogusława X 28, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;8;1;2;1;0;1;1;1;0;0;0;1;0;1;0;1;28;5;7;0;3;1;5;2;2;3;0;2;0;0;2;2;20;15;2;4;2;7;1;4;0;4;0;0;12;0;0;0;44;102;28;9;9;26;5;5;1;0;0;2;1;0;4;3;18;1;1;4;2;5;0;1;1;1;1;0;1;1;2;4;288;2;5;2;1;0;0;82;1;0;0;1;0;1;0;3;6;2;1;0;0;1;1;1
8;"Miejski Zarząd Budynków Komunalnych, ul. 1-go Maja 3, 76-150 Darłowo";321301;"m. Darłowo";"sławieński";"zachodniopomorskie";1;1;6;3;0;1;1;3;2;1;0;1;0;0;0;2;0;2;52;16;2;1;2;0;2;1;2;2;1;1;1;2;1;5;23;15;0;2;6;6;1;2;1;2;1;1;36;1;2;1;62;87;36;10;7;30;2;1;1;0;0;1;2;0;4;1;17;1;0;3;0;3;0;1;1;0;0;0;1;0;1;1;262;5;2;1;2;1;1;72;4;2;1;0;0;0;1;2;3;0;1;0;0;3;0;4
1;"Szkoła Podstawowa Nr 3, ul. Stefanii Sempołowskiej 3, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;5;2;0;2;2;0;3;3;0;1;0;1;0;2;0;3;50;13;1;4;4;3;6;0;4;6;2;1;10;3;7;9;41;14;4;2;6;7;2;5;0;2;2;2;1;1;2;1;112;201;13;16;14;4;2;5;2;6;2;2;7;1;11;1;21;4;3;2;4;14;1;0;0;0;0;0;0;2;3;3;234;10;10;4;18;2;5;198;6;5;2;1;1;6;0;1;6;1;0;0;1;3;1;1
2;"Urząd Miejski, ul. Marii Curie-Skłodowskiej 9, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;11;3;0;1;0;0;0;1;2;1;1;0;0;2;0;1;26;13;0;3;4;7;2;2;1;3;1;1;9;0;3;5;34;17;1;1;6;5;3;1;1;1;0;2;4;0;2;3;64;172;15;10;13;11;1;1;0;4;1;4;0;0;9;7;24;3;0;6;6;30;0;2;2;0;0;0;0;0;1;4;229;8;17;5;13;2;1;192;5;4;1;1;2;4;0;3;7;1;0;2;0;0;2;2
3;"Ośrodek Sportu i Rekreacji w Sławnie, pl. Plac Sportowy 1, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;3;1;0;0;0;0;1;1;0;1;0;0;0;2;0;1;35;12;1;4;4;1;7;0;3;6;1;1;5;6;7;5;42;20;2;4;1;2;3;2;0;4;1;4;8;0;0;1;77;204;14;26;6;6;3;6;0;4;0;2;1;0;4;0;19;2;0;3;2;19;1;2;3;1;1;1;0;2;1;7;185;2;11;7;8;0;0;197;6;0;0;2;4;3;1;2;7;0;2;1;0;1;3;3
4;"Specjalny Ośrodek Szkolno-Wychowawczy dla Dzieci i Młodzieży Niepełnosprawnej im. M. Grzegorzewskiej, ul. Mikołaja Kopernika 9, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;5;8;1;4;0;1;2;2;1;1;0;0;0;1;1;4;33;16;2;0;4;0;5;3;4;1;1;3;2;3;1;8;36;17;1;0;4;8;1;0;3;3;1;2;9;2;1;2;116;253;15;8;9;16;1;2;1;8;0;0;0;0;6;2;18;1;3;2;8;46;1;1;0;0;0;0;0;1;2;0;195;7;11;0;9;2;2;163;2;4;0;1;0;2;1;0;3;2;1;0;0;1;2;0
5;"Świetlica Miejska ""Przystanek kultura"", ul. Juliusza Kossaka 29, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;4;5;0;0;1;2;3;4;0;2;1;1;0;2;3;2;63;20;2;6;11;3;9;2;8;9;2;1;5;4;10;20;44;14;4;1;6;6;4;5;0;4;1;7;3;1;1;1;137;214;17;9;27;9;1;4;1;2;1;4;3;1;10;4;45;5;7;2;2;53;1;1;0;1;2;0;0;0;2;5;250;8;5;2;11;5;4;240;4;2;0;0;1;5;2;1;9;1;0;2;1;2;3;0
6;"Szpital Powiatowy w Sławnie, ul. I Pułku Ułanów 9, 76-100 Sławno";321302;"m. Sławno";"sławieński";"zachodniopomorskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Świetlica Wiejska, Barzowice 10, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;2;0;1;0;1;0;1;0;0;0;2;0;0;5;1;0;2;1;0;4;0;1;1;2;1;1;0;0;2;2;0;0;0;3;3;0;2;0;1;1;0;1;0;1;0;14;22;5;2;1;7;1;0;0;1;0;0;2;1;1;1;9;1;1;0;2;1;1;0;0;0;0;0;3;0;0;0;50;0;3;2;0;4;0;10;2;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0
2;"Szkoła Podstawowa im. Ludzi Morza, Kopnica 24, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;12;0;1;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;12;20;1;3;1;9;0;0;1;0;0;0;0;0;4;0;1;0;1;0;0;3;0;0;0;1;0;0;0;0;0;1;21;1;1;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;"Świetlica Wiejska, Cisowo 9, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;2;1;3;2;0;0;0;0;0;1;0;0;0;0;0;1;14;7;0;1;4;1;1;0;0;3;2;0;2;1;1;3;8;3;0;1;2;3;0;0;0;2;0;0;7;1;1;0;11;22;2;5;1;15;0;3;0;0;1;0;0;0;0;0;7;1;0;1;3;0;1;0;1;0;0;0;0;0;0;5;50;3;2;1;1;2;1;15;0;1;0;0;0;0;0;0;1;1;1;2;0;0;1;0
4;"Świetlica Wiejska, Kowalewice 13, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;2;1;0;2;0;3;1;0;0;0;0;0;0;0;0;0;13;3;0;0;1;0;4;0;2;0;0;2;0;1;0;0;8;0;0;1;1;4;0;0;0;0;1;1;8;0;2;0;18;40;5;4;4;4;0;1;0;0;0;0;2;1;0;0;7;1;2;0;0;0;1;0;1;0;1;0;0;0;0;0;40;0;2;1;1;0;1;28;2;2;0;0;0;1;0;0;2;0;5;0;0;0;1;0
5;"Świetlica Wiejska, Domasławice 31, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;2;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;8;2;1;0;2;0;1;0;1;2;0;1;2;0;0;0;5;1;2;0;0;1;0;0;0;1;0;1;13;0;0;0;20;32;9;2;7;25;0;1;1;0;0;1;2;1;0;0;8;1;1;1;2;0;0;0;2;0;0;0;0;0;0;3;40;1;3;0;0;0;3;25;1;1;2;1;0;0;0;1;2;0;0;2;0;0;1;0
6;"Świetlica Wiejska, Krupy 17, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;1;1;1;0;3;2;0;1;0;1;0;0;0;0;0;9;1;1;1;1;4;0;0;0;0;0;1;7;1;0;0;29;37;8;3;2;12;0;1;1;0;0;1;1;1;1;1;14;0;1;1;0;2;1;0;0;0;0;0;0;1;0;2;49;0;2;2;0;0;2;33;5;0;0;0;2;1;0;1;0;0;0;0;0;2;0;0
7;"Świetlica Wiejska, Słowino 77, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;4;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;24;1;4;3;0;0;0;0;2;1;1;1;2;0;0;0;5;2;3;0;0;0;0;0;0;1;1;0;2;0;0;0;7;47;0;1;1;22;0;1;0;0;0;0;1;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;35;1;3;0;2;0;0;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Szkoła Podstawowa im. Ratowników Morskich, ul. Darłowska 6, 76-156 Dąbki";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;6;4;1;2;0;0;1;4;0;2;0;0;1;0;0;4;72;21;10;4;16;3;3;1;3;5;2;1;7;2;2;16;66;13;0;4;6;5;0;2;0;1;0;0;8;0;4;1;125;134;43;16;13;95;5;1;1;5;3;2;5;2;20;6;23;4;5;3;1;3;1;3;1;0;1;1;0;0;1;1;431;5;17;6;6;11;4;16;12;8;3;1;2;6;0;2;9;2;1;1;0;1;0;0
9;"Świetlica Wiejska, Porzecze 32, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;3;1;0;0;0;3;0;1;3;0;0;0;1;0;1;2;1;0;0;0;1;0;0;0;0;0;0;5;0;0;0;17;25;0;0;5;8;1;2;0;1;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;32;0;1;0;1;0;0;7;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
10;"Świetlica Wiejska, Jeżyczki 20, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;22;1;0;3;0;1;2;0;0;1;0;0;0;0;1;2;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;6;18;4;0;2;14;1;0;0;0;0;0;1;0;1;0;5;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;29;1;3;0;10;2;0;7;2;0;0;0;0;0;0;3;0;0;0;1;0;2;1;0
11;"Świetlica Wiejska, Wiekowice 12a, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;2;7;2;0;0;0;1;0;0;1;0;1;2;0;3;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;14;31;1;1;1;8;1;1;1;0;0;2;1;0;0;1;19;0;0;5;1;0;0;0;0;0;0;0;0;1;3;1;49;2;0;1;3;0;1;5;1;1;0;1;0;0;0;5;0;1;0;1;0;0;0;1
12;"Świetlica Wiejska, Dobiesław 75, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;27;2;9;2;3;0;1;1;2;0;1;1;0;0;0;0;11;0;0;3;1;0;2;1;0;0;0;0;3;0;2;0;28;41;3;4;4;38;0;0;0;1;0;0;0;0;1;1;16;3;2;4;2;1;1;0;1;0;1;0;0;0;0;1;52;3;3;3;4;1;1;6;3;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0
13;"Świetlica Wiejska, Boryszewo 18, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;9;0;9;0;1;0;0;0;0;0;0;1;0;0;1;0;3;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;9;20;5;2;1;16;0;2;0;0;0;0;1;0;0;1;1;1;1;1;0;2;0;0;1;0;0;1;0;1;1;1;54;1;0;0;3;0;0;7;0;2;1;0;0;1;0;1;3;0;0;0;0;0;0;0
14;"Świetlica Wiejska, Bukowo Morskie 20, 76-156 Dąbki";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;9;3;3;1;1;0;1;0;1;0;1;0;0;1;0;1;4;4;1;1;0;1;0;0;0;2;0;0;4;0;0;2;4;21;0;0;0;19;0;1;0;0;1;0;0;0;0;0;3;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;64;1;5;0;2;2;1;3;9;2;0;0;0;0;1;1;3;1;0;0;0;0;0;0
15;"Świetlica Wiejska, Stary Jarosław 92, 76-150 Darłowo";321303;"gm. Darłowo";"sławieński";"zachodniopomorskie";1;1;2;0;0;1;0;1;2;1;0;1;0;0;1;0;0;0;23;12;1;1;2;0;2;1;2;3;1;0;0;1;1;3;12;5;1;0;2;1;0;0;0;1;0;0;6;0;1;0;24;55;7;0;4;22;1;0;0;1;0;0;1;0;8;1;8;4;0;1;1;4;1;0;1;0;0;0;0;0;1;2;67;1;2;1;0;1;0;37;1;2;0;0;0;0;0;1;8;1;1;0;1;0;0;2
