"Nr komisji";"Siedziba komisji";"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"KUBICZ Bartłomiej Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"FIBICH Marcin Roman - KW BEZPARTYJNI SAMORZĄDOWCY";"MARKISZ Klaudia Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MERCHUT Tomasz - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGUZ Bartosz - KW BEZPARTYJNI SAMORZĄDOWCY";"KONCEWICZ Łukasz Janusz - KW BEZPARTYJNI SAMORZĄDOWCY";"NAUMOWICZ Anna - KW BEZPARTYJNI SAMORZĄDOWCY";"OZIMEK Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"DŁUBAŁA Marek Lech - KW BEZPARTYJNI SAMORZĄDOWCY";"BOROWSKA Kamila Natalia - KW BEZPARTYJNI SAMORZĄDOWCY";"RODZIEWICZ Michał Wacław - KW BEZPARTYJNI SAMORZĄDOWCY";"KUSIBAB Dawid - KW BEZPARTYJNI SAMORZĄDOWCY";"DZIEWA-DAŇA Elżbieta Julia - KW BEZPARTYJNI SAMORZĄDOWCY";"KIEC-GAWRONIAK Hanna Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"WILCZEWSKA Joanna - KW BEZPARTYJNI SAMORZĄDOWCY";"GOLAK Julian Kazimierz - KW BEZPARTYJNI SAMORZĄDOWCY";"LEO Aleksandra Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TUR Zbigniew Józef - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZIUBRAK Magdalena Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUBALA Marek Zdzisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KUDAS Kornelia Helena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAŁĘSKA Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JURCEWICZ Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAJĄC Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DOMAGAŁA Adam Paweł - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BALANT Zygmunt Franciszek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SZEBLA Jerzy - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIWOWAR Alicja Aleksandra - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STARZYCKI Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DYBAŁA Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZAJĄC Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MAZUR Paweł Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DYDUCH Marek - KW NOWA LEWICA";"PŁANETA-SIEWIERSKA Edyta Katarzyna - KW NOWA LEWICA";"SZLINDER Maciej Karol - KW NOWA LEWICA";"ŁĄCKI Adam Edward - KW NOWA LEWICA";"MICHALSKA Daria Aleksandra - KW NOWA LEWICA";"STRUG Dorota Agata - KW NOWA LEWICA";"LECH Kornelia Joanna - KW NOWA LEWICA";"STABROWSKA Anna Ewa - KW NOWA LEWICA";"CISOŃ Łukasz Stanisław - KW NOWA LEWICA";"CZAJKOWSKI Robert Aleksy - KW NOWA LEWICA";"MUSIAŁEK Małgorzata Aleksandra - KW NOWA LEWICA";"GAZDA Artur Mariusz - KW NOWA LEWICA";"GOŁOSZ Krzysztof Tadeusz - KW NOWA LEWICA";"KRUPA Paweł - KW NOWA LEWICA";"SOBIERALSKI Piotr Jakub - KW NOWA LEWICA";"CHOJNOWSKI Szymon Piotr - KW NOWA LEWICA";"GWÓŹDŹ Marcin Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BIELAWSKA Zuzanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"DWORCZYK Michał Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZYSKA Ireneusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"DEC Jerzy Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WĘGŁOWSKI Jarosław - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRNIAK Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"SAKOWSKI Karol Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁDON Dariusz Julian - KW PRAWO I SPRAWIEDLIWOŚĆ";"MUCHA Beata Maria - KW PRAWO I SPRAWIEDLIWOŚĆ";"LEWANDOWSKI Krzysztof Marek - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚWIĄTEK-KARDELA Wioletta Ewa - KW PRAWO I SPRAWIEDLIWOŚĆ";"NOWACZYŃSKA Luiza - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIELOWSKA Patrycja Joanna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MACKO Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BADORA Maciej Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"GOMÓŁKA Damian Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MICHALIK Karol - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CHMIELEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OKARMUS Ewa Jadwiga - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZAMOCKI Damian Mateusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ACEDAŃSKI Aleksander Bronisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SALA Damian Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SUSŁOWSKA Krystyna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TUDUJ Alicja Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KWIATKOWSKI Bartosz Robert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LUDKOWSKA Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LEHEŃKA-DAS Danuta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DANIELAK Damian Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŁAMBUCKA Maria Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWŁOWSKI Michał Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WIELICHOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MRZYGŁOCKA Izabela Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHMIELEWSKI Marek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAGŁA Robert Aleksander - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIELAWSKA Sylwia Alina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SUCHORA Michał Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZYŃSKA Diana Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GĄSIOR Justyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PAJKIERT Joanna Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWANCZ Jacek Julian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRZECZKOWSKA Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRZEBIELUCH Jacek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WITKOWSKA Anetta Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JAŚNIKOWSKI Adam Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚWIŁO Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KRACZKOWSKI Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOJNOWSKA Agnieszka - KW POLSKA JEST JEDNA";"WAGNEROWSKI Artur Olgierd - KW POLSKA JEST JEDNA";"PLEŚNIAK Daniel Piotr - KW POLSKA JEST JEDNA";"GAWLIŃSKA Renata - KW POLSKA JEST JEDNA";"JULIAN Magdalena Katarzyna - KW POLSKA JEST JEDNA";"KRAJEWSKI Krzysztof Jan - KW POLSKA JEST JEDNA";"GIL-SOBCZYK Lidia Anna - KW POLSKA JEST JEDNA";"KRANC Anna Patrycja - KW POLSKA JEST JEDNA";"PINDOR-MASTERNAK Paulina Magdalena - KW POLSKA JEST JEDNA";"HELTA Piotr - KW POLSKA JEST JEDNA";"MICHALAK Adam - KW POLSKA JEST JEDNA"
24;"Regionalny Szpital Specjalistyczny ""Latawiec"" w Świdnicy, ul. Leśna 27 - 29, 58-100 Świdnica";21901;"m. Świdnica";"świdnicki";"dolnośląskie";1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;8;5;12;5;1;0;0;0;0;0;2;1;1;0;0;1;5;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;7;3;3;2;3;1;0;0;0;3;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0
25;"Areszt Śledczy w Świdnicy, ul. Trybunalska 16, 58-100 Świdnica";21901;"m. Świdnica";"świdnicki";"dolnośląskie";1;1;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;13;0;3;1;0;2;0;0;3;0;2;0;1;1;2;1;5;2;1;0;0;1;0;2;0;0;0;0;0;0;0;1;2;1;3;2;1;0;3;0;0;4;0;0;1;0;1;0;9;3;1;1;0;0;1;0;0;1;1;0;0;0;0;1;41;15;6;8;8;3;1;3;0;0;1;1;3;0;3;1;0;0;0;0;0;0;0;0;1;0;0
1;"Przedszkole nr 2 z Oddziałami Integracyjnymi im. Jana Pawła II, ul. Bolesława Krzywoustego 46, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;3;0;0;5;0;1;1;1;1;1;0;0;0;1;1;1;82;0;8;7;2;4;1;0;6;0;0;2;0;0;2;2;22;18;5;1;3;2;1;1;3;0;0;0;0;0;1;3;9;9;54;84;1;1;1;0;0;3;0;0;1;1;24;2;23;9;10;2;0;1;0;2;1;2;2;1;1;1;0;3;125;60;6;20;61;3;3;77;0;3;0;1;3;0;0;7;5;1;0;0;0;1;0;0;0;1;1
2;"Przedszkole nr 2 z Oddziałami Integracyjnymi im. Jana Pawła II, ul. Bolesława Krzywoustego 46, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;2;0;1;8;0;0;1;2;0;0;0;0;0;0;0;1;76;3;4;2;1;4;0;2;1;1;0;2;1;3;4;1;30;27;8;1;1;1;4;2;23;0;1;0;0;0;0;1;15;13;49;118;3;1;1;4;1;1;2;1;3;0;32;10;23;7;3;4;2;0;1;0;0;4;0;0;1;0;3;0;121;73;11;31;38;1;0;98;2;4;5;1;3;0;2;4;5;0;2;0;0;0;0;0;0;0;0
3;"Przedszkole nr 2 z Oddziałami Integracyjnymi im. Jana Pawła II, ul. Księcia Bolka 17, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;2;0;77;5;7;6;0;2;0;4;1;0;2;4;1;9;10;2;17;14;11;2;4;0;4;0;22;0;3;0;0;1;1;2;14;12;47;131;1;1;3;3;0;5;4;2;4;1;14;7;24;12;2;0;4;2;3;1;2;1;3;0;1;2;0;1;103;42;6;21;41;4;1;72;0;4;2;0;2;0;5;5;6;0;1;0;1;2;0;0;0;0;0
4;"Szkoła Podstawowa nr 2 z Oddziałami Integracyjnymi im. Nauczycieli Tajnego Nauczania, ul. Mieszka Starego 4, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;1;2;2;4;0;1;1;3;0;0;1;0;0;0;0;0;42;2;3;1;3;3;0;7;2;0;1;2;0;2;0;2;8;5;1;0;2;2;4;1;10;1;0;0;1;0;0;3;11;2;51;110;0;3;1;1;0;1;2;0;1;0;7;4;6;7;7;0;1;0;2;0;0;2;1;0;4;0;0;0;57;37;5;11;28;0;0;61;3;6;3;0;3;0;3;8;4;0;1;0;0;0;0;0;0;0;0
5;"Szkoła Podstawowa nr 2 z Oddziałami Integracyjnymi im. Nauczycieli Tajnego Nauczania, ul. Mieszka Starego 4, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;1;0;0;10;1;0;1;0;0;0;0;1;0;0;1;0;49;1;4;4;0;4;0;4;2;0;0;3;3;4;8;2;16;14;3;3;2;3;6;1;8;1;1;1;0;1;2;3;5;12;33;61;3;1;2;1;0;0;1;0;1;1;22;4;17;5;7;1;0;2;0;1;0;0;1;0;0;0;3;0;87;53;5;6;56;4;0;69;0;3;2;3;1;0;2;13;7;0;2;2;0;0;0;0;0;0;0
6;"Szkoła Podstawowa nr 1 im. Sybiraków (Sala lekcyjna), ul. Marszałka Józefa Piłsudskiego 28, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;5;0;0;8;0;0;0;2;0;2;1;1;0;0;0;0;71;5;4;4;2;3;1;2;3;1;0;1;0;4;4;2;19;13;1;2;4;0;5;3;19;0;3;1;1;0;0;4;15;15;59;143;3;4;6;3;0;4;1;0;2;2;14;1;24;8;3;1;6;1;2;0;1;1;3;0;3;0;4;0;92;45;5;24;61;4;0;75;1;7;2;0;4;1;1;3;6;0;1;1;0;0;0;1;0;0;0
7;"Szkoła Podstawowa nr 4 im. Janusza Korczaka (Sala gimnastyczna), ul. Ofiar Oświęcimskich 58, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;4;0;1;3;1;1;0;2;1;0;0;0;0;1;1;0;29;3;1;3;1;2;0;4;1;0;0;1;0;2;1;0;12;9;0;0;2;1;0;2;14;1;0;0;0;0;0;2;7;5;32;76;0;1;1;1;0;0;3;2;1;0;6;4;17;10;1;3;3;1;0;3;0;1;0;0;1;2;1;0;63;58;3;4;27;4;1;38;0;0;0;2;1;0;6;6;3;1;0;1;0;0;1;0;0;0;0
8;"Budynek biurowy ""TERMET"" S. A., ul. Długa 13, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;3;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;26;5;1;2;0;2;0;6;0;0;1;4;1;2;4;5;11;15;5;1;4;2;2;1;13;0;0;0;0;1;1;1;18;15;24;119;2;2;5;0;2;0;0;2;2;1;6;3;16;13;5;0;0;1;2;1;2;1;0;1;0;0;1;3;54;33;5;18;26;1;3;34;0;3;1;0;3;2;0;1;3;0;1;0;0;0;1;0;0;0;0
9;"Szkoła Podstawowa nr 4 im. Janusza Korczaka (Sala lekcyjna), ul. Ofiar Oświęcimskich 58, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;3;1;0;5;0;1;0;0;0;1;0;0;0;0;0;0;57;9;2;6;1;1;0;4;3;4;0;1;3;0;3;4;14;11;5;0;2;0;1;1;4;3;2;0;0;0;0;3;14;9;38;57;1;2;1;0;1;1;2;1;1;1;11;5;18;6;7;1;1;0;2;1;0;0;1;0;2;1;0;0;77;45;4;13;29;3;0;51;0;0;1;0;3;0;1;6;4;1;0;1;0;0;1;0;0;0;1
10;"Szkoła Podstawowa nr 1 im. Sybiraków (Sala gimnastyczna), ul. Marszałka Józefa Piłsudskiego 28, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;3;1;3;10;1;0;0;2;1;1;1;0;0;0;3;0;34;1;1;5;3;0;4;6;0;1;0;1;0;2;4;2;22;7;3;1;2;2;3;1;16;2;0;1;1;0;1;3;15;13;57;167;1;2;4;3;0;9;0;2;1;1;13;3;20;3;2;1;1;1;1;1;1;0;4;0;1;0;4;2;63;38;9;16;43;0;3;60;1;1;2;1;0;0;6;5;4;0;0;1;0;0;0;0;2;0;0
11;"Urząd Miejski w Świebodzicach, ul. Stefana Żeromskiego 27, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;2;0;1;4;2;0;0;2;0;1;0;0;0;0;0;0;32;3;1;1;2;1;0;6;0;1;1;1;0;2;2;1;10;6;2;1;8;2;1;1;12;0;2;0;0;1;0;0;24;9;46;133;1;3;0;0;0;2;4;0;2;1;18;3;25;3;4;3;2;1;2;0;1;2;0;0;1;0;1;0;47;28;5;6;16;5;0;67;2;6;1;2;1;0;0;4;3;0;0;0;0;0;1;1;0;0;0
12;"Szkoła Podstawowa nr 3 im. Władysława Broniewskiego (Sala lekcyjna), ul. Świdnicka 13, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;0;0;0;7;1;0;1;1;0;0;0;0;1;2;1;0;57;0;3;1;2;2;6;0;5;3;6;0;1;2;2;4;28;24;4;0;6;1;1;0;31;0;3;0;1;0;1;4;18;12;57;130;1;1;0;2;1;0;1;1;2;0;26;5;28;8;6;2;1;0;0;0;1;1;1;0;2;0;4;1;97;55;10;19;51;2;1;76;0;10;1;0;0;0;1;8;2;0;0;2;3;2;1;0;1;0;0
13;"Szkoła Podstawowa nr 3 im. Władysława Broniewskiego (Sala gimnastyczna), ul. Wolności 23, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;3;0;1;5;0;1;1;2;0;5;1;2;0;0;1;0;52;4;3;1;1;3;0;2;3;1;1;3;0;2;3;1;14;11;8;0;4;0;0;0;16;3;1;1;1;0;0;7;12;15;57;136;0;1;2;1;0;1;2;2;2;0;16;4;16;4;6;9;0;1;1;0;0;2;3;0;2;0;4;1;82;11;37;21;40;4;1;74;0;6;1;0;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0
14;"Przedszkole nr 3 Niezapominajka, ul. Spokojna 3, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;5;1;3;10;1;2;1;0;0;3;1;0;0;0;0;1;74;4;4;3;1;3;4;5;3;1;2;4;0;4;3;4;35;20;3;1;8;1;3;2;30;0;1;2;0;1;0;6;22;26;108;204;5;6;1;1;1;3;2;4;4;1;18;3;24;8;9;2;2;0;0;0;2;1;2;1;3;0;4;2;170;66;9;49;40;6;1;98;1;8;0;0;1;0;5;12;5;0;0;1;2;1;0;0;0;0;1
15;"Szkoła Podstawowa Integracyjna im. Henryka Sienkiewicza (Sala gimnastyczna), ul. Ciernie 30, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;2;0;1;9;0;2;0;1;1;0;0;0;0;0;2;0;62;4;3;2;2;5;2;3;3;2;1;3;2;2;4;4;12;24;8;2;7;0;1;2;19;1;3;0;0;1;0;7;17;13;52;233;1;2;2;0;9;1;2;2;2;1;17;5;32;7;10;1;3;0;1;0;0;3;5;0;0;0;0;2;92;54;6;10;37;3;0;173;0;7;0;1;1;3;2;10;4;0;0;0;0;0;0;2;0;0;0
16;"Mikulicz Sp. z o. o., ul. Marii Skłodowskiej-Curie 3 - 7, 58-160 Świebodzice";21902;"m. Świebodzice";"świdnicki";"dolnośląskie";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;3;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;"Świetlica wiejska, Szymanów 15D, 58-170 Dobromierz";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;3;3;5;0;0;0;3;0;0;0;0;0;3;0;2;4;0;0;0;1;1;0;1;7;1;3;0;0;0;0;1;11;11;29;26;4;0;0;0;1;1;0;1;0;0;11;1;10;5;0;0;1;0;0;0;0;2;1;0;0;0;1;2;14;8;2;8;19;0;0;27;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2;"Gminny Ośrodek Kultury, Sportu i Rekreacji w Dobromierzu, pl. Plac Wolności 19, 58-170 Dobromierz";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;16;8;0;2;1;0;0;3;1;0;0;0;0;7;2;1;5;7;3;1;1;2;0;2;12;0;1;0;0;0;1;1;21;8;94;64;1;3;6;3;0;3;2;1;0;1;27;3;13;4;2;2;3;1;0;0;1;0;0;0;0;0;2;0;41;15;2;5;22;1;1;33;0;1;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
3;"Świetlica wiejska, Kłaczyna 94A, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;2;0;13;1;1;1;0;2;1;1;1;0;2;0;1;33;2;1;6;1;1;1;3;1;0;1;2;2;1;0;0;0;0;0;15;7;50;29;6;1;5;1;0;7;2;4;1;0;4;0;10;1;1;0;4;0;0;2;0;2;1;0;0;0;1;0;36;6;3;3;0;0;0;28;0;3;0;0;1;0;0;6;3;1;0;0;0;0;0;0;0;0;0
4;"Szkoła Podstawowa im. Henryka Sienkiewicza w Roztoce, ul. Jana Pawła II 7/9, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;24;3;1;3;1;1;0;7;2;0;0;0;0;8;2;2;12;4;2;0;2;0;1;0;1;0;1;1;0;1;0;0;29;11;70;48;9;1;1;1;0;12;3;2;1;3;3;1;17;0;4;0;2;0;2;1;1;1;2;0;0;0;2;1;61;7;1;2;1;1;1;63;0;1;1;0;0;1;0;3;1;0;0;2;0;0;0;0;0;0;0
5;"Szkoła Podstawowa im. Janusza Korczaka w Gniewkowie, Gniewków 3, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;1;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;9;0;2;0;0;2;0;0;1;0;0;0;0;2;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;16;4;28;4;3;1;3;3;1;1;0;0;0;0;3;0;5;1;2;0;0;0;0;0;0;1;1;0;0;1;0;0;23;1;1;0;5;1;0;9;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
6;"Świetlica wiejska, Jaskulin 11B, 58-170 Dobromierz";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;14;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;5;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;8;3;40;10;0;2;0;5;1;1;0;0;1;0;4;2;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;5;2;2;3;0;0;6;1;0;0;0;0;0;0;2;3;0;0;1;0;1;0;0;0;0;1
7;"Świetlica wiejska, Jugowa 84, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;4;3;0;0;0;0;2;0;0;0;0;1;2;0;1;2;0;0;0;1;0;0;0;0;1;0;2;0;2;0;0;6;3;48;28;5;0;0;0;0;3;1;2;0;1;5;0;4;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;13;3;0;1;5;0;0;56;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;"Świetlica wiejska, Borów 44A, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;3;0;1;1;0;1;2;0;1;0;1;1;0;0;5;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;22;6;19;17;1;6;4;8;2;1;0;1;0;0;3;2;4;0;0;0;0;0;0;0;1;0;1;0;1;0;3;0;32;1;2;0;3;0;0;11;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
9;"Świetlica wiejska, Dzierzków 35A, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;0;2;0;1;0;0;0;2;0;0;0;1;0;0;0;0;15;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;3;1;2;0;1;1;2;0;0;0;0;0;0;1;20;4;28;9;0;0;2;0;0;0;1;1;1;0;1;0;6;0;4;1;1;0;0;0;0;0;0;0;0;0;0;1;19;1;2;0;4;0;0;8;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1
10;"Świetlica wiejska, Czernica 8, 58-173 Roztoka";21903;"gm. Dobromierz";"świdnicki";"dolnośląskie";1;1;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;0;1;0;1;0;0;1;0;0;1;0;4;0;0;2;0;1;0;0;0;0;0;1;2;0;0;0;1;0;1;8;8;28;3;6;1;0;0;1;1;0;1;0;1;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20;2;0;0;2;1;0;8;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
1;"Sala sportowa i edukacyjna, ul. Świdnicka 15a, 58-140 Jaworzyna Śląska";21904;"gm. Jaworzyna Śląska";"świdnicki";"dolnośląskie";1;1;3;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;61;3;10;5;6;4;4;8;8;2;1;3;1;0;4;7;12;6;2;0;8;4;4;3;2;3;2;3;0;0;0;9;27;19;139;38;4;2;2;0;1;5;11;0;1;1;61;1;21;8;5;5;2;1;1;0;1;22;1;1;1;0;0;1;67;29;11;68;21;4;4;13;4;12;6;1;3;3;3;8;9;1;2;2;0;0;1;2;0;0;0
2;"Sala sportowa i edukacyjna, ul. Świdnicka 15a, 58-140 Jaworzyna Śląska";21904;"gm. Jaworzyna Śląska";"świdnicki";"dolnośląskie";1;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;30;1;4;5;2;1;2;2;5;2;0;1;0;2;1;1;17;9;2;0;7;2;4;2;1;0;0;0;0;0;0;5;27;12;79;17;1;1;3;2;0;6;23;1;2;1;49;4;17;4;3;1;5;0;0;0;0;14;2;0;1;0;2;0;51;20;3;55;18;0;0;4;0;8;2;0;4;0;6;3;8;0;1;1;0;0;1;0;0;0;0
