"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"FRANKIEWICZ Paweł Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"SKOLARCZYK-SMITH Izabela Aleksandra - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Józef Zbigniew - KW BEZPARTYJNI SAMORZĄDOWCY";"BĄK Arkadiusz Ryszard - KW BEZPARTYJNI SAMORZĄDOWCY";"HAJDUK Monika Elżbieta - KW BEZPARTYJNI SAMORZĄDOWCY";"HOMA Marcin Krzysztof - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Mateusz Fabian - KW BEZPARTYJNI SAMORZĄDOWCY";"BOLANOWSKA Magdalena Grażyna - KW BEZPARTYJNI SAMORZĄDOWCY";"MENDOCHA Karol Łukasz - KW BEZPARTYJNI SAMORZĄDOWCY";"ŻYDOWNIK Monika Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"GRZYB Oskar Dariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"ROGUS Daniel Mateusz - KW BEZPARTYJNI SAMORZĄDOWCY";"LEŚNIOWSKI Bogusław Józef - KW BEZPARTYJNI SAMORZĄDOWCY";"KIEŁB Jacek - KW BEZPARTYJNI SAMORZĄDOWCY";"JANKOWSKA Anna Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"MUSIAŁ Jarosław Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"KRUK Ewelina Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"JAWORSKA-BERESTECKA Daria - KW BEZPARTYJNI SAMORZĄDOWCY";"BĘBEN Jacek Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"MARCHEWKA Agnieszka Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"BAKUN Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"ROMOWICZ Bartosz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOBIERAJ Dariusz Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LUDWICZAK Magdalena Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PĄCZEK Jan Antoni - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUBIS Dariusz Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"URBAN Jan Stanisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAZAREWICZ Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BOREK Grażyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WIĘCH-KETTELE Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TELEGA Honorata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KORONA Magdalena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁOMAŃSKA Irena - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"POŁUDNIAK Arkadiusz Artur - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SAWIŃSKI Krzysztof Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SKÓRA Łukasz Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SOKÓŁ Marek Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DREWNIAK Renata Marta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DĄBROWSKI Ernest - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BRAJEWSKI Grzegorz Marcin - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RADECKA Alina Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GOCZ Bohdan Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ZADWORNY Zdzisław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RYDZIK Łukasz Michał - KW NOWA LEWICA";"ZAJDEL Gabriel Jerzy - KW NOWA LEWICA";"BARAŃSKA Wiktoria Aleksandra - KW NOWA LEWICA";"SEDLACZEK Elżbieta Danuta - KW NOWA LEWICA";"WOJNAROWSKI Piotr Marcin - KW NOWA LEWICA";"JACHYM Jolanta - KW NOWA LEWICA";"JUSIĘGA Grzegorz Maciej - KW NOWA LEWICA";"MACKIEWICZ-ROSSMANITH Kamila - KW NOWA LEWICA";"BOGUSZ Adam - KW NOWA LEWICA";"NAWŁOKA Anna Elżbieta - KW NOWA LEWICA";"WOŚ Wiesław Adam - KW NOWA LEWICA";"KALINOWSKA Liliana Sabina - KW NOWA LEWICA";"RADWAŃSKI Sławomir Rudolf - KW NOWA LEWICA";"BARAN Ewa Aneta - KW NOWA LEWICA";"RYSZ Tomasz Jan - KW NOWA LEWICA";"KONDYJOWSKA Patrycja Elżbieta - KW NOWA LEWICA";"PIELA Mirosław Józef - KW NOWA LEWICA";"KORAL Tomasz - KW NOWA LEWICA";"TABIN Zdzisław Jan - KW NOWA LEWICA";"ZAJĄC Arkadiusz Robert - KW NOWA LEWICA";"PAJDA Wiesław Wojciech - KW NOWA LEWICA";"KUCHCIŃSKI Marek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SCHMIDT Anna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"URUSKI Piotr Marcin - KW PRAWO I SPRAWIEDLIWOŚĆ";"BABINETZ Piotr Mieczysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAMUŁA Teresa - KW PRAWO I SPRAWIEDLIWOŚĆ";"ŚNIEŻEK Adam Walenty - KW PRAWO I SPRAWIEDLIWOŚĆ";"JAROSIŃSKA-JEDYNAK Małgorzata Bogumiła - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHRZAN Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"DRYNIAK Daniel Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PAWLUŚ Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"PILCH Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"BORCZ Jerzy - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRIL Joanna Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHĘĆ Stanisław Marian - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHILIK Dorota - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAKARSKA Anetta Zdzisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"MICIAK Ewa Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"MORAWSKI Wiesław Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"MAZAN Barbara Helena - KW PRAWO I SPRAWIEDLIWOŚĆ";"RYCERSKI Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUROWSKA Maria Stanisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"KRAWIEC Daniel Stanisław - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZAPAŁOWSKI Andrzej Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BERKOWICZ Adam Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SOWIŃSKI Wiesław Mieczysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"LALIK Agata Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STADNICKI Robert Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DEMBICZAK Agnieszka Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŁOSZYN Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZUR Krzysztof Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEROŃSKA Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUŹMA Paweł Marian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRZEGORZAK Dominik Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PERŻYŁO Anna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"STYGAR Krzysztof Roman - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ŻYGADŁO Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"URBANEK-SZAJNA Monika Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NAHACZ Kamila Natalia - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OPACKI Maciej Dariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSZAJ Mateusz Dominik - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄC Lucjan Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZOSTEK Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"POŁYNKIEWICZ Magdalena Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"FRYDRYCH Joanna Zofia - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RZĄSA Marek Zdzisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIOTROWSKI Marcin Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DZIURAWIEC Marzena Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KŁAK Krzysztof Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁĄKA Szczepan Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"HOLCMAN-FIDOR Iwona Janina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZYCH Jan Władysław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEJA Łucja - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KULIGA Bogdan Robert - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PODYMA Józef Walenty - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANUSZCZYK Maria Eliza - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"DUDEK Artur Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOSTKA Grażyna Dorota - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FERUŚ Ewelina Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANOCHA Klaudia Katarzyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BIAŁY Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KENDRYNA Adam Franciszek - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOWALSKI Zdzisław Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CHLUDZIŃSKI Marek Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MOŻDŻEŃ Bogna Tatiana - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIKUL Antoni Stanisław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BURZAŃSKA Dorota - KWW RDIP";"BUREK Krzysztof - KWW RDIP";"KRAJEWSKA-CHOMA Bogusława Jadwiga - KWW RDIP";"WILCZAK Bartosz Tadeusz - KWW RDIP";"BŁOŃSKA Wioletta Elżbieta - KWW RDIP";"WIELGOS Ryszard - KWW RDIP";"ANDRES Anna Katarzyna - KWW RDIP";"SZYMSKI Jacek - KWW RDIP";"RYZNER Iwona Elżbieta - KWW RDIP";"PALUCH Stanisław - KWW RDIP";"STEFANIK Zygmunt Grzegorz - KWW RDIP"
180904;"gm. Lubaczów";"lubaczowski";"podkarpackie";11;11;16;3;1;2;7;3;1;0;0;1;1;0;2;1;2;1;1;2;0;4;2;52;11;13;3;1;3;4;5;2;1;7;2;0;1;0;2;71;2;2;2;1;329;196;3;4;3;3;2;1;0;6;1;3;8;0;6;1;1;1;4;10;3;1;192;339;8;13;2197;9;37;19;33;4;11;4;1;0;7;1;3;9;1;12;10;7;99;23;9;14;7;4;7;6;6;6;4;0;4;1;0;4;2;0;2;4;196;73;32;197;6;11;5;0;8;14;3;4;4;1;1;2;3;2;0;3;3;0;2;12;1;1;0;3;1;1;8;1;1;0
180905;"gm. Narol";"lubaczowski";"podkarpackie";9;9;27;4;1;8;4;2;3;4;2;3;3;0;0;3;3;4;0;4;4;3;1;76;15;37;7;8;4;9;9;2;3;14;4;5;2;1;2;13;1;2;9;1;306;73;6;25;3;3;3;1;0;4;2;19;6;2;6;3;1;3;1;5;0;2;292;313;14;11;1296;10;19;24;40;9;22;5;0;2;5;5;4;8;4;25;28;12;121;49;10;8;7;7;13;22;6;4;9;3;1;6;5;1;0;0;3;5;41;87;43;158;18;14;6;2;7;21;5;3;2;8;2;4;4;3;2;3;1;0;1;8;1;0;0;8;2;2;1;0;3;1
180906;"gm. Oleszyce";"lubaczowski";"podkarpackie";8;8;16;3;0;3;1;1;2;3;1;0;2;0;0;0;0;0;0;0;0;1;2;44;5;6;5;1;1;2;1;1;0;2;2;0;0;2;0;20;0;0;0;0;286;400;2;6;3;1;0;0;0;4;2;3;0;0;0;0;0;0;7;1;0;1;187;230;17;9;1118;6;8;35;10;4;10;2;3;0;4;1;3;11;1;14;3;10;91;26;8;10;2;5;6;6;1;3;2;4;0;3;1;3;1;1;5;1;116;40;60;91;8;2;9;4;1;7;1;1;0;1;3;2;2;3;0;0;1;0;4;9;2;1;0;1;0;0;0;0;0;0
180907;"gm. Stary Dzików";"lubaczowski";"podkarpackie";6;6;12;5;0;2;3;3;0;0;0;0;2;2;1;1;1;0;2;1;1;2;2;43;5;3;5;2;1;2;2;2;0;6;1;0;2;1;4;18;1;0;1;0;207;58;1;5;1;1;3;2;1;5;1;4;0;2;0;1;2;0;0;0;0;0;146;114;4;13;852;5;4;21;9;3;1;0;0;0;2;7;3;4;0;4;11;8;66;23;9;9;4;1;5;3;3;3;2;2;1;4;2;0;0;0;1;3;69;28;15;34;5;5;2;1;2;3;1;1;0;1;1;0;2;0;0;0;2;1;2;4;0;1;1;0;0;2;0;0;0;0
180908;"gm. Wielkie Oczy";"lubaczowski";"podkarpackie";7;7;8;1;1;0;1;2;1;0;0;2;1;1;0;0;0;1;1;1;0;1;0;32;6;5;4;3;2;1;0;0;1;1;2;0;1;0;0;18;0;1;50;0;123;49;0;2;1;1;1;0;1;1;1;2;1;0;0;2;0;1;0;0;2;0;69;86;4;2;1011;4;1;14;9;4;1;2;0;1;1;2;2;3;0;4;4;0;46;28;5;3;3;1;10;3;0;2;2;2;0;3;0;5;2;0;0;0;57;33;42;38;3;6;0;2;2;4;0;0;3;0;2;0;0;0;0;1;0;0;1;1;1;0;0;3;2;0;1;1;0;0
181301;"gm. Bircza";"przemyski";"podkarpackie";12;12;7;0;133;2;2;1;1;1;0;7;0;0;1;0;0;0;2;0;0;1;2;100;13;3;97;14;3;2;5;1;1;2;3;3;0;2;1;1;1;1;1;0;0;10;7;11;0;0;0;0;4;1;3;7;4;1;1;0;0;1;1;0;1;5;1365;75;172;10;27;11;6;15;123;10;58;8;2;3;9;3;5;41;0;24;5;10;118;25;8;95;4;1;5;1;2;2;0;0;0;3;0;4;0;1;1;0;1;71;130;14;2;4;2;3;6;7;1;0;6;1;4;0;1;1;1;1;0;0;1;0;1;0;0;2;0;0;1;1;0;0
181302;"gm. Dubiecko";"przemyski";"podkarpackie";12;12;30;10;19;4;7;5;0;3;3;4;4;1;1;1;3;1;6;2;2;1;10;122;20;20;254;10;6;6;12;2;10;6;18;10;2;1;1;5;4;3;0;0;3;49;6;35;5;4;5;2;3;17;4;6;11;2;8;1;0;5;1;0;1;6;1350;169;84;31;90;21;19;61;396;23;136;18;6;20;6;4;13;38;5;42;7;27;214;49;11;9;7;5;7;24;7;6;9;5;1;5;4;5;2;6;0;4;5;95;223;16;12;18;1;2;4;17;3;2;14;2;2;2;4;5;0;3;0;2;1;10;19;1;3;7;0;1;2;0;1;0
181303;"gm. Fredropol";"przemyski";"podkarpackie";13;13;6;4;6;4;6;2;4;1;0;3;1;0;1;0;2;1;1;1;1;3;3;117;12;14;106;6;5;3;2;1;5;3;4;19;2;3;1;0;0;2;0;0;2;29;0;17;11;1;1;0;1;3;1;9;1;2;4;0;0;3;3;1;0;6;716;107;15;4;34;33;7;8;230;4;187;1;3;0;0;3;5;138;1;6;0;5;105;27;4;16;11;0;6;15;2;1;3;2;1;2;1;2;1;1;0;1;2;53;237;10;3;3;3;6;0;16;1;1;29;4;0;0;4;0;0;0;12;0;2;5;3;3;1;11;0;0;1;1;0;1
181304;"gm. Krasiczyn";"przemyski";"podkarpackie";6;6;10;8;16;0;1;1;2;1;0;3;1;0;0;0;0;1;6;0;2;3;14;114;19;21;142;2;4;3;5;4;2;8;8;30;0;0;1;8;0;1;1;4;2;38;1;14;4;4;1;0;2;1;1;15;11;1;1;0;0;0;0;0;1;1;635;134;15;7;21;0;14;16;196;3;98;2;2;2;2;2;4;116;1;13;4;12;136;23;13;15;3;1;7;7;1;5;4;2;0;2;2;1;0;3;1;1;3;80;285;12;6;5;3;4;2;27;2;1;86;3;0;0;1;0;0;2;10;1;0;7;0;1;0;4;0;4;0;0;0;1
181305;"gm. Krzywcza";"przemyski";"podkarpackie";9;9;9;3;7;3;6;0;3;0;2;1;2;0;1;0;2;0;4;2;0;1;3;49;5;14;106;1;1;0;5;2;1;3;0;12;0;1;0;3;0;0;0;0;2;24;2;6;6;2;1;0;0;3;1;1;0;0;6;0;0;1;0;0;1;1;540;514;11;12;20;5;13;23;270;7;70;1;3;0;2;1;7;46;0;6;2;13;106;18;8;9;3;3;4;9;0;3;0;0;1;3;2;4;1;3;2;1;5;22;83;6;4;8;2;2;0;8;0;1;10;1;1;0;1;1;0;0;0;0;0;3;0;0;0;3;0;1;0;2;0;1
181306;"gm. Medyka";"przemyski";"podkarpackie";9;9;18;5;2;1;13;6;3;3;2;1;1;0;1;2;1;1;2;0;0;0;16;95;15;19;127;2;2;5;7;0;1;12;5;31;1;5;0;1;2;0;2;1;5;19;3;11;5;6;3;0;3;1;2;6;8;0;3;2;2;0;2;0;1;5;810;203;13;17;48;13;9;20;233;16;176;1;3;3;6;2;6;207;0;27;8;21;191;32;10;11;0;2;3;26;3;4;1;3;5;10;3;6;2;1;3;5;6;105;274;16;9;5;4;3;6;33;1;2;69;3;3;1;2;1;2;2;10;2;3;4;5;4;3;0;0;0;2;0;0;0
181307;"gm. Orły";"przemyski";"podkarpackie";13;13;15;2;0;2;2;3;2;3;0;3;1;3;2;1;2;0;3;2;1;2;14;100;17;7;640;1;2;3;8;5;5;4;4;8;2;4;2;5;6;1;6;0;1;42;5;21;15;1;4;1;1;2;6;11;9;2;2;1;1;1;9;0;0;2;1365;250;26;11;47;6;11;97;226;2;256;6;8;2;13;5;5;117;3;27;10;8;299;50;8;21;5;2;6;14;6;3;17;5;7;8;4;2;8;2;0;3;5;57;266;17;6;4;5;1;3;24;0;2;44;1;4;2;4;1;0;0;3;0;3;12;4;1;2;9;0;0;1;3;0;1
181308;"gm. Przemyśl";"przemyski";"podkarpackie";14;14;28;16;3;8;13;3;3;3;0;2;4;3;0;3;5;1;4;2;0;4;21;193;24;31;248;11;6;5;8;1;6;5;29;60;0;3;1;8;4;3;16;2;7;79;5;40;17;4;9;0;1;1;5;12;24;2;8;2;1;0;3;0;2;8;1139;237;30;14;27;37;16;15;379;34;377;9;4;4;12;12;6;365;1;17;9;13;323;57;9;17;8;4;19;57;3;5;3;3;1;4;2;2;5;1;3;4;4;122;579;38;8;12;6;6;2;72;0;1;161;1;0;2;5;0;1;0;23;1;1;30;0;14;2;12;0;1;1;2;1;1
181309;"gm. Stubno";"przemyski";"podkarpackie";6;6;11;1;2;4;4;5;2;1;0;0;4;0;0;1;4;0;2;0;0;1;9;45;19;9;116;2;2;3;6;2;4;6;3;7;1;1;0;3;2;0;28;0;5;18;2;18;1;2;4;0;1;1;1;6;6;3;4;0;0;1;0;0;0;3;440;107;9;9;24;8;7;55;130;5;67;2;0;4;2;3;2;28;3;15;12;8;64;15;6;3;2;7;1;16;4;4;1;0;1;2;0;0;1;0;4;1;3;35;143;8;2;3;5;0;2;6;1;0;23;0;1;1;4;3;0;1;0;0;1;7;2;1;0;7;0;1;0;1;0;1
181310;"gm. Żurawica";"przemyski";"podkarpackie";12;12;28;12;5;5;10;1;2;3;2;4;6;2;3;0;3;0;1;2;4;9;24;201;29;22;435;11;5;4;17;2;10;9;14;57;4;5;1;32;0;1;4;2;9;99;6;33;18;5;8;2;2;3;5;17;11;0;3;0;5;3;7;0;6;7;1771;403;59;15;110;20;19;36;366;10;412;16;6;3;8;3;7;380;9;41;24;20;363;46;23;22;12;5;13;34;7;19;5;15;6;6;2;5;41;3;7;1;12;141;553;53;6;16;10;4;3;67;1;0;109;1;6;4;4;2;2;2;6;0;1;11;4;0;1;14;1;1;1;2;0;3
181401;"m. Przeworsk";"przeworski";"podkarpackie";14;14;50;8;1;7;14;5;5;3;8;4;9;3;5;4;12;1;5;1;2;8;10;561;166;46;50;11;18;22;12;9;20;14;5;13;5;107;5;10;6;1;12;1;18;207;19;70;10;5;23;6;7;4;5;39;8;14;4;2;4;3;5;0;4;7;749;816;23;16;72;16;73;87;303;6;18;63;5;2;2;20;11;15;4;46;29;1722;401;74;18;13;6;7;8;21;6;88;2;5;1;53;6;1;0;2;5;4;11;381;226;110;16;617;24;13;4;34;5;2;9;7;117;4;10;15;0;4;4;10;7;50;7;2;1;5;2;1;5;1;0;2
181402;"gm. Adamówka";"przeworski";"podkarpackie";5;5;14;5;1;2;4;1;2;2;1;1;3;1;1;1;2;1;2;0;0;0;4;90;49;16;25;1;5;6;11;0;8;4;3;0;0;4;2;3;3;1;13;0;7;20;2;9;0;1;0;0;0;1;1;12;2;0;1;1;2;0;3;0;1;4;273;581;16;13;64;8;8;41;25;6;21;6;1;2;4;8;5;12;1;11;17;108;72;25;39;6;2;5;10;7;0;8;1;0;0;2;2;3;1;1;0;3;3;55;59;7;4;40;7;2;3;7;0;1;12;0;5;3;1;4;0;0;1;0;1;4;0;0;0;0;0;1;1;0;0;0
181403;"gm. Gać";"przeworski";"podkarpackie";6;6;18;7;1;0;2;0;1;0;1;2;0;1;1;2;1;0;5;0;1;1;1;124;56;14;24;3;7;8;8;1;3;3;5;2;0;18;1;3;1;0;3;2;6;34;3;15;1;0;6;0;1;1;2;7;1;0;3;0;1;0;1;0;1;1;290;648;9;6;37;6;10;50;37;4;10;8;5;2;7;2;2;5;1;16;4;365;100;37;6;7;4;4;3;6;2;8;1;3;0;15;0;0;0;3;0;3;7;68;72;16;9;31;3;0;3;8;1;6;2;1;4;1;0;1;0;0;1;2;3;5;5;1;0;0;0;0;1;2;0;0
181404;"gm. Jawornik Polski";"przeworski";"podkarpackie";7;7;15;4;2;0;3;2;3;1;2;2;4;0;0;1;2;3;0;1;0;1;3;102;40;9;22;6;13;0;8;1;5;6;5;2;2;35;1;6;0;2;1;0;6;31;4;18;3;5;3;1;2;5;1;5;3;1;3;1;2;1;2;1;1;1;325;637;77;10;51;6;16;21;82;3;14;2;2;3;4;12;1;4;3;6;4;90;75;21;6;7;4;1;4;7;2;8;0;1;0;7;3;1;1;0;2;1;8;91;47;9;4;61;1;3;5;8;1;2;5;1;1;0;1;1;1;1;0;2;2;6;76;0;1;0;0;0;0;0;0;1
181405;"gm. Kańczuga";"przeworski";"podkarpackie";12;12;19;6;2;5;9;8;5;5;0;1;3;0;1;5;5;0;7;3;2;4;6;314;47;21;39;12;16;8;13;4;12;6;3;6;2;705;7;9;5;0;6;3;7;74;13;47;6;6;13;4;6;8;5;15;10;7;7;1;3;1;3;1;4;10;810;1386;105;20;82;23;46;77;101;11;74;27;4;5;17;8;17;21;3;20;13;363;218;71;9;16;12;6;35;7;10;23;5;3;0;47;6;3;2;4;5;6;6;243;174;18;16;132;8;5;5;13;3;5;5;4;10;4;6;4;0;2;5;1;4;6;9;2;1;2;2;2;1;0;1;0
181406;"gm. Przeworsk";"przeworski";"podkarpackie";11;11;34;9;1;9;9;2;4;5;4;2;4;2;5;13;8;1;11;2;4;11;15;291;121;39;47;10;7;22;14;9;28;24;7;19;6;51;5;8;8;0;12;2;25;119;9;46;7;3;11;3;9;8;10;37;9;1;8;0;1;3;2;0;2;7;605;715;14;17;92;12;154;49;87;9;13;27;11;4;8;73;7;9;4;49;16;3403;296;102;51;21;6;5;14;19;15;43;5;4;6;87;6;2;5;5;5;4;10;162;99;40;7;189;11;2;5;29;6;1;2;4;33;3;6;18;1;1;0;9;5;13;9;0;1;4;1;1;4;2;0;3
181407;"gm. Sieniawa";"przeworski";"podkarpackie";9;9;21;6;0;1;4;4;7;2;1;1;3;2;2;1;2;0;8;1;6;4;7;202;32;12;23;2;8;11;16;5;15;9;4;1;6;0;3;9;3;1;1;1;21;34;2;14;2;4;3;0;1;6;9;35;4;2;6;1;1;0;0;0;0;1;446;939;20;21;150;11;14;111;50;17;22;10;11;5;7;6;8;14;8;38;15;133;139;68;15;16;8;1;13;8;3;14;5;3;0;6;7;3;1;3;3;2;5;133;247;36;6;76;18;2;2;13;2;4;1;3;4;1;4;3;0;3;1;2;2;12;2;0;0;0;1;0;1;2;1;0
181408;"gm. Tryńcza";"przeworski";"podkarpackie";9;9;26;8;3;5;6;4;3;2;1;0;0;0;2;2;2;3;4;2;0;4;4;159;45;22;21;7;9;11;9;3;11;12;3;3;3;16;4;8;8;0;9;1;12;53;4;24;7;1;5;0;2;2;3;18;3;0;2;0;0;0;3;0;0;2;394;1826;22;13;100;12;18;54;38;7;65;23;6;4;7;10;6;7;4;18;28;376;163;91;20;12;9;5;20;23;9;19;2;7;5;15;2;6;3;7;4;3;9;92;53;9;8;64;2;4;5;13;4;1;8;7;3;0;6;2;0;1;0;0;4;7;2;4;2;0;2;0;1;4;1;0
181409;"gm. Zarzecze";"przeworski";"podkarpackie";9;9;21;5;1;8;1;3;3;3;2;1;1;2;1;3;1;0;1;0;1;2;1;265;79;19;37;8;9;15;10;4;10;7;2;9;1;34;0;4;3;0;5;2;6;49;5;19;4;3;5;1;2;4;4;14;4;0;6;0;0;0;1;0;3;8;369;999;21;15;45;12;46;79;143;4;30;19;3;5;3;4;2;16;4;21;7;568;170;48;24;18;4;2;11;14;4;20;2;3;0;19;3;3;0;2;4;5;7;88;42;20;6;54;14;1;7;9;1;0;1;0;7;6;1;2;1;4;4;4;2;2;1;0;0;0;1;0;0;2;2;1
