"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"OTT-RODAK Beata Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"MICHALSKI Arkadiusz Leszek - KW BEZPARTYJNI SAMORZĄDOWCY";"SOBKOWIAK Kamil Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"POCHYLSKI Przemysław - KW BEZPARTYJNI SAMORZĄDOWCY";"PIECHOCKA Emilia Marta - KW BEZPARTYJNI SAMORZĄDOWCY";"MISZCZAK Michał Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"KOT Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"HAJMAN Paweł - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAŃSKI Adrian - KW BEZPARTYJNI SAMORZĄDOWCY";"CERANOWSKI Kamil - KW BEZPARTYJNI SAMORZĄDOWCY";"MICHALCZUK Alan Wojciech - KW BEZPARTYJNI SAMORZĄDOWCY";"STANILEWICZ Alicja Urszula - KW BEZPARTYJNI SAMORZĄDOWCY";"JUDYCKI Robert Antoni - KW BEZPARTYJNI SAMORZĄDOWCY";"IDZIAK Maria Magdalena - KW BEZPARTYJNI SAMORZĄDOWCY";"MADALIŃSKA Iga - KW BEZPARTYJNI SAMORZĄDOWCY";"SIKORA-LICHOCKA Irena - KW BEZPARTYJNI SAMORZĄDOWCY";"ADAMCZUK Iwona Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"MALINOWSKI Kamil Mateusz - KW BEZPARTYJNI SAMORZĄDOWCY";"PASZYK Krzysztof Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LUBOŃSKI Adam Sławomir - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PAŁCZYŃSKI Piotr Tomasz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GDANIEC Rafał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KRÓL Urszula - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OGONOWSKA-CHROBROWSKA Honorata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"RUBACH Leszek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"LINKIEWICZ-MENDEL Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OSTROWSKI Krzysztof Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAPIERAŁA Ryszard - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WENDT Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BEJMA Małgorzata Anna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BEDNAREK Dominik Jan - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"NAWROT Lucyna Hanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DEPTA Bernadeta - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MILER Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PIECHOWIAK Agnieszka Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MACIEJEWSKI Jarosław Zygmunt - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STANDERSKI Dariusz Marian - KW NOWA LEWICA";"GRZECHOWIAK Agnieszka Magdalena - KW NOWA LEWICA";"NAJDER Jacek - KW NOWA LEWICA";"WILK-BARAN Anna Elżbieta - KW NOWA LEWICA";"BOCH Adam - KW NOWA LEWICA";"JÓZEFOWSKA Katarzyna - KW NOWA LEWICA";"PAWŁOWICZ Sebastian - KW NOWA LEWICA";"MANDES Elżbieta - KW NOWA LEWICA";"GBUR Dominik - KW NOWA LEWICA";"KUCHARCZYK Magdalena - KW NOWA LEWICA";"LUS Jan - KW NOWA LEWICA";"RUCKA Natalia Marta - KW NOWA LEWICA";"WITKOWSKI Dominik - KW NOWA LEWICA";"MINGE Natalia Ewa - KW NOWA LEWICA";"SKORUPA Janusz Artur - KW NOWA LEWICA";"MAJEWSKA Ewelina Barbara - KW NOWA LEWICA";"ŚLIWAK Stanisław Tomasz - KW NOWA LEWICA";"BOCIAN Kamil Bartosz - KW NOWA LEWICA";"CZARNECKI Krzysztof Władysław - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIECHOWIAK Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"AJCHLER Zbigniew Czesław - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSOWSKA Dorota Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZIELIŃSKI Michał Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"BANAŚ Dorota - KW PRAWO I SPRAWIEDLIWOŚĆ";"PORZUCEK Marcin Bartosz - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUBICH Arkadiusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"MUZYKA Emilia - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAPEJA Antoni - KW PRAWO I SPRAWIEDLIWOŚĆ";"ERENC-SZPEK Katarzyna - KW PRAWO I SPRAWIEDLIWOŚĆ";"CHMIELARZ Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIOSIK Maria Jolanta - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOŁODZIEJEWSKA Julia Kinga - KW PRAWO I SPRAWIEDLIWOŚĆ";"WILCZAK Anna Bronisława - KW PRAWO I SPRAWIEDLIWOŚĆ";"BILIŃSKI Sławomir - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUCHWALD Dominika Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"FLEMING Bogdan Włodzimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PRZEBITKOWSKI Ziemowit - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GARLICKI Damian Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WAWRZYNIAK Piotr Bogusław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKUPIN Jacek Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZKUDLARZ Jarosław Kazimierz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SUJKA Piotr Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SEMCZUK Patryk - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PIWOWARSKA Aleksandra Marika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OSZMIAN Joanna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PRASEK Mariusz Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WYTRZYSZCZEWSKI Marcin - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TOMKOWIAK Krystyna Maria - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUFFEL Anna Marzena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"OLECH Adam - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOWALIK Iwona Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOS Radosław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KNOP Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZIEMSKA Barbara - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUTNICKI Jakub Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"JANYSKA Maria Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GŁOWSKI Piotr Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MAGDA Marta Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZOPIŃSKI Henryk Marian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZOPEK Ewa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNIAK Katarzyna Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RENN Przemysław Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"URBAŃSKI Adrian - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYBYLAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZYMCZAK Filip Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SZUKAJŁO Wioletta Agnieszka - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KUŁAKOWSKA Magdalena Jadwiga - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZICZ Aleksander - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FLORYSIAK Małgorzata Maria - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ERENC Szymon Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MATUSIAK Tomasz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRNY Sławomir Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"WOŹNIAK-HOFFMANN Marta - KW POLSKA JEST JEDNA";"NURCZYK Krzysztof - KW POLSKA JEST JEDNA";"DEUTER Ewa - KW POLSKA JEST JEDNA";"PIEŚCIKOWSKI Sławomir Krzysztof - KW POLSKA JEST JEDNA";"JANISZEWSKA Halina Dorota - KW POLSKA JEST JEDNA";"JASIK-BURY Marzena Barbara - KW POLSKA JEST JEDNA";"WÓJCIK Barbara - KW POLSKA JEST JEDNA";"FENGER Magdalena - KW POLSKA JEST JEDNA";"KACAŁA Damian Radosław - KW POLSKA JEST JEDNA";"ŁUCZAK Adam - KW POLSKA JEST JEDNA";"BIAŁKOWSKI Artur Jan - KW POLSKA JEST JEDNA";"BERNACZYK Bartłomiej Longin - KW POLSKA JEST JEDNA";"FOIŃSKA Monika - KW POLSKA JEST JEDNA";"STAROSTA Piotr Tadeusz - KW POLSKA JEST JEDNA"
302802;"gm. Damasławek";"wągrowiecki";"wielkopolskie";7;7;5;7;2;5;5;1;7;2;3;0;0;0;1;1;3;0;2;2;212;23;74;4;33;2;2;4;3;11;0;55;2;5;3;3;57;4;45;113;12;5;8;11;4;8;1;8;3;5;0;12;0;6;1;4;313;226;23;54;16;65;353;13;21;3;3;7;6;3;7;3;4;18;82;12;12;5;10;6;8;9;4;4;6;4;5;2;3;6;2;20;181;121;21;30;19;11;19;89;2;5;5;3;4;3;3;5;6;14;14;5;3;1;3;2;7;3;7;2;0;0;0;0
302803;"gm. Gołańcz";"wągrowiecki";"wielkopolskie";14;14;7;7;3;3;13;3;3;5;3;2;1;4;1;2;4;1;3;8;371;36;173;24;24;3;10;10;4;11;1;124;5;8;7;38;49;9;56;152;11;7;10;3;9;8;1;9;1;4;3;5;1;7;3;8;627;184;44;67;41;53;376;8;12;2;3;7;7;12;6;5;3;11;108;18;14;6;60;5;7;12;4;4;3;4;6;5;2;4;2;32;253;202;56;21;11;20;24;80;4;37;2;4;5;0;5;3;6;3;15;3;1;0;6;1;3;1;9;1;0;0;2;3
302804;"gm. Mieścisko";"wągrowiecki";"wielkopolskie";9;9;9;2;1;2;2;2;8;1;1;1;0;3;0;4;1;1;2;3;71;19;93;4;12;1;1;2;1;9;3;204;5;5;3;0;6;8;35;79;12;4;10;6;4;2;1;6;1;3;3;7;1;9;2;11;332;60;14;23;29;61;163;7;14;4;2;14;5;12;5;2;1;327;78;13;9;5;6;9;9;15;3;2;2;4;8;4;2;4;5;5;118;46;8;11;1;3;4;882;5;1;1;0;0;0;4;1;1;2;20;0;0;2;0;0;3;1;9;1;0;0;1;2
302805;"gm. Skoki";"wągrowiecki";"wielkopolskie";13;13;15;7;7;2;1;2;11;7;4;2;0;1;0;3;3;1;3;4;312;48;143;9;69;18;4;18;11;22;8;122;17;18;3;10;32;26;121;155;36;23;12;16;7;12;3;9;2;10;11;14;7;11;1;16;720;94;30;36;40;103;334;19;25;12;9;6;6;19;9;6;12;28;170;35;19;13;13;9;8;20;7;3;5;8;28;3;5;0;6;37;1085;295;58;91;28;44;30;227;13;23;16;12;8;3;78;4;7;17;48;6;5;3;1;3;7;2;5;4;2;1;11;6
302806;"gm. Wapno";"wągrowiecki";"wielkopolskie";3;3;4;1;1;3;1;0;3;0;0;0;1;0;2;2;1;0;0;1;71;9;27;2;13;0;3;2;3;5;0;35;1;2;0;1;256;3;31;32;9;3;1;4;2;2;2;0;1;1;4;3;2;4;2;1;147;51;19;15;12;18;163;4;8;2;1;0;2;3;4;1;2;9;47;4;12;4;10;1;8;3;3;0;0;0;2;3;1;0;2;4;118;58;11;20;14;11;8;16;2;1;2;2;1;2;1;3;2;3;3;2;0;1;2;0;0;0;5;2;0;0;2;1
302807;"gm. Wągrowiec";"wągrowiecki";"wielkopolskie";19;19;17;9;6;5;7;8;8;1;7;0;3;3;1;4;1;0;3;9;287;36;310;12;57;8;5;17;6;19;6;709;6;10;16;51;23;17;78;265;64;11;7;12;4;13;3;15;3;9;14;8;1;16;2;14;613;270;100;81;60;101;505;13;31;10;6;139;18;20;5;15;8;42;193;57;23;12;17;12;11;26;8;4;4;9;22;9;5;7;2;14;488;248;58;101;16;34;39;300;31;31;8;12;16;3;9;7;10;13;33;3;7;2;6;1;7;1;11;2;0;3;3;3
302901;"gm. Przemęt";"wolsztyński";"wielkopolskie";11;11;27;8;5;2;15;4;25;3;14;3;0;2;5;5;6;1;8;7;661;79;65;19;131;20;386;51;19;48;9;40;7;20;7;34;70;57;156;75;7;13;11;38;21;11;12;16;6;9;88;25;6;12;0;13;1028;384;80;95;170;117;648;33;56;14;8;15;125;11;12;18;27;18;311;65;27;20;18;15;20;20;30;8;5;7;9;19;7;7;132;11;768;103;42;168;13;41;39;8;17;7;119;9;6;4;8;5;12;34;81;9;3;9;3;5;7;3;2;4;4;1;1;2
302902;"gm. Siedlec";"wolsztyński";"wielkopolskie";10;10;28;15;20;3;11;4;17;9;4;3;3;4;1;4;8;3;11;16;436;59;43;29;123;17;368;54;7;29;16;24;28;23;7;20;43;21;102;74;19;15;24;23;19;14;4;16;6;21;27;36;6;19;2;14;561;178;79;96;227;111;557;23;35;11;4;11;159;17;9;11;5;15;251;88;48;24;27;13;22;22;25;5;6;8;8;37;13;16;18;16;1483;60;26;115;7;33;23;1;13;11;159;6;4;1;2;2;6;15;52;16;14;1;3;3;13;6;1;7;3;0;4;10
302903;"gm. Wolsztyn";"wolsztyński";"wielkopolskie";26;26;70;18;30;3;44;14;33;3;13;3;6;5;4;23;12;2;6;24;825;150;133;30;236;44;1361;138;24;54;12;40;27;45;11;37;89;42;372;223;44;55;65;48;41;33;20;42;9;33;56;54;8;38;5;35;1328;380;180;133;378;178;1067;37;75;18;8;20;554;37;18;27;17;22;565;144;57;32;49;27;40;52;50;11;13;12;27;41;14;14;50;27;3978;214;62;413;16;54;63;13;20;43;1202;12;16;5;7;6;24;57;142;26;22;16;12;4;19;10;3;10;2;2;7;18
303101;"m. Złotów";"złotowski";"wielkopolskie";10;10;21;24;4;6;12;3;18;1;9;19;6;2;3;6;6;1;3;5;403;178;87;82;116;12;6;22;9;14;12;16;16;24;30;15;84;94;146;87;20;22;14;308;19;13;10;24;5;9;7;11;0;13;8;17;539;250;49;86;20;455;782;13;22;89;1;8;19;16;10;7;15;8;246;88;50;11;17;8;26;22;6;9;3;2;17;5;11;7;7;31;333;327;227;158;2709;33;32;3;20;50;18;6;9;272;6;2;8;7;56;97;3;8;3;3;6;4;0;3;4;0;1;2
303102;"gm. Jastrowie";"złotowski";"wielkopolskie";8;8;13;20;3;5;4;8;6;1;3;1;1;1;0;1;6;1;4;8;176;129;25;10;401;13;10;9;15;13;2;13;19;13;11;8;27;14;125;71;15;21;14;34;10;10;2;11;9;14;10;12;0;17;1;22;345;178;48;43;64;173;694;18;11;13;3;7;6;9;5;8;8;7;126;57;21;7;19;11;10;10;8;4;4;2;18;0;5;5;3;9;361;277;156;91;496;36;33;4;20;26;13;5;16;29;11;3;10;14;21;9;6;1;9;1;8;0;0;1;2;1;1;7
303103;"gm. Krajenka";"złotowski";"wielkopolskie";8;8;5;224;4;3;5;1;2;2;0;3;2;0;2;4;1;2;0;3;182;121;23;32;53;5;7;10;11;10;0;7;6;8;18;6;22;43;82;49;7;11;9;23;6;6;1;10;5;1;4;5;1;8;11;13;130;51;29;17;16;551;349;8;7;20;3;1;4;3;3;2;1;4;110;52;16;7;11;8;6;7;4;2;7;1;11;2;12;4;1;20;119;179;165;50;513;16;10;3;10;25;5;7;6;14;3;3;2;3;23;14;3;5;5;4;5;2;1;1;1;0;2;1
303104;"gm. Lipka";"złotowski";"wielkopolskie";7;7;7;13;3;1;2;1;10;0;1;1;1;1;3;3;2;0;1;2;117;28;21;13;28;6;7;11;1;6;5;14;11;7;3;8;26;29;45;34;13;8;8;23;3;3;5;12;1;4;0;7;0;4;1;5;169;80;11;25;10;156;349;9;10;43;1;2;4;3;8;3;3;4;72;19;17;9;19;2;10;10;5;6;4;1;11;4;9;3;1;8;71;46;15;20;553;11;10;2;1;7;4;4;4;21;7;2;4;6;11;12;1;1;6;2;3;4;0;1;1;0;0;1
303105;"gm. Okonek";"złotowski";"wielkopolskie";11;11;14;4;4;1;9;2;18;2;2;2;1;1;3;2;6;2;21;3;181;45;18;13;90;13;6;11;5;12;11;8;12;7;2;13;30;42;95;91;30;20;6;20;6;6;4;13;4;7;8;6;1;7;2;10;371;95;25;29;22;123;628;14;12;12;4;3;1;15;5;4;2;9;113;59;19;6;3;7;8;16;6;2;2;0;8;1;4;5;2;14;287;187;60;77;319;49;30;3;18;31;11;13;13;12;3;0;6;11;11;6;3;1;6;1;8;1;2;2;0;0;0;1
303106;"gm. Tarnówka";"złotowski";"wielkopolskie";4;4;4;21;0;5;0;3;5;0;2;2;0;1;0;1;2;1;1;1;74;43;7;3;44;3;6;3;1;6;4;3;7;4;5;10;8;34;36;14;4;1;3;15;2;3;1;1;2;3;0;1;0;3;1;6;91;68;16;15;8;111;213;2;5;12;0;0;2;3;1;0;1;0;37;19;8;5;2;2;4;8;3;0;0;0;2;0;3;1;2;8;72;86;47;28;145;6;9;4;10;1;2;3;2;11;2;1;4;3;21;8;0;2;1;1;1;0;0;3;0;0;0;1
303107;"gm. Zakrzewo";"złotowski";"wielkopolskie";8;8;9;7;0;2;5;1;4;5;3;5;1;1;1;2;1;1;1;0;86;27;12;12;28;3;2;6;5;7;3;0;6;3;12;10;15;50;21;16;6;0;5;29;4;1;3;5;0;4;1;3;1;5;1;7;119;34;12;38;8;216;240;10;3;85;1;0;1;7;4;2;2;3;103;29;23;4;4;5;16;10;4;1;0;2;7;7;4;5;2;12;28;27;20;12;827;3;3;1;2;5;4;2;1;16;3;0;2;5;22;21;3;1;9;0;4;1;1;3;1;1;1;2
303108;"gm. Złotów";"złotowski";"wielkopolskie";15;15;10;17;2;2;11;1;7;1;2;5;1;2;3;3;2;1;1;6;189;89;29;51;62;8;5;16;8;11;4;15;8;8;14;12;36;359;76;35;6;13;9;70;7;5;7;11;4;6;4;9;2;11;1;17;208;128;31;43;15;523;389;9;13;134;1;6;8;7;5;6;9;1;124;55;31;6;13;11;14;15;6;5;3;2;20;7;18;2;1;24;109;93;61;62;951;32;17;4;9;25;8;6;6;72;5;0;6;7;19;40;3;5;5;1;5;1;0;2;0;0;2;5
