"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"DOMAGAŁA Grzegorz Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"BERNAT Wojciech Szczepan - KW BEZPARTYJNI SAMORZĄDOWCY";"PACHOLEC Emilia - KW BEZPARTYJNI SAMORZĄDOWCY";"AMANOWICZ Krystian Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"WALIGÓRSKI Filip Aleksander - KW BEZPARTYJNI SAMORZĄDOWCY";"PODLAK Paweł Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"URBAN Maciej - KW BEZPARTYJNI SAMORZĄDOWCY";"MIĄCZ Joanna Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"SUWAŁA Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Marcin Adam - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Bartłomiej - KW BEZPARTYJNI SAMORZĄDOWCY";"CHRUŚLAK Patryk - KW BEZPARTYJNI SAMORZĄDOWCY";"MORGAŚ Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"WLAZŁOWSKA Beata - KW BEZPARTYJNI SAMORZĄDOWCY";"JABŁOŃSKA Barbara Agnieszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PIĄTEK Karolina - KW BEZPARTYJNI SAMORZĄDOWCY";"MROCZKOWSKA Roksana Luiza - KW BEZPARTYJNI SAMORZĄDOWCY";"NOWAK Teresa Barbara - KW BEZPARTYJNI SAMORZĄDOWCY";"MALISZEWSKI Mirosław Wojciech - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KOSIOR Jarosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZECHYRA Joanna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DUSZYK Adam Benon - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAWORSKA Bogusława Janina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WARSO Piotr Przemysław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MALEC Ewa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"FLISEK Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STOLARCZYK Agnieszka Barbara - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŚLIFIRCZYK Mirosław - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"DERYŃSKA Karolina Małgorzata - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JAROSZEK Ilona Dorota - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MICHAŁKIEWICZ Agata Monika - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GUMOWSKI Ireneusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"JĘDRZEJEWSKA Anna Józefa - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WOŹNIAK Wiesław Adam - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMCZYK Zbigniew - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"OLISZEWSKI Daniel - KW NOWA LEWICA";"FAJDEK Patryk - KW NOWA LEWICA";"LUTY Jolanta Hanna - KW NOWA LEWICA";"MARYNIAK-GAWRYLIK Grażyna Janina - KW NOWA LEWICA";"DREWNIK Blandyna - KW NOWA LEWICA";"SOKOŁOWSKA Jolanta Monika - KW NOWA LEWICA";"MALEC-ĆWIEK Edyta Jadwiga - KW NOWA LEWICA";"RATUSZYŃSKA Marta - KW NOWA LEWICA";"WYSOCKI Roman Antoni - KW NOWA LEWICA";"SITAREK Jolanta - KW NOWA LEWICA";"GRUŻEWSKI Piotr - KW NOWA LEWICA";"GUZA Piotr Przemysław - KW NOWA LEWICA";"GAZDA Agnieszka Beata - KW NOWA LEWICA";"SMAGŁOWSKI Łukasz Krzysztof - KW NOWA LEWICA";"WABIK Grzegorz Mirosław - KW NOWA LEWICA";"PIWOWAR Zuzanna - KW NOWA LEWICA";"KACPRZAK Artur Karol - KW NOWA LEWICA";"KACZMARSKI Waldemar Antoni - KW NOWA LEWICA";"SUSKI Marek Witold - KW PRAWO I SPRAWIEDLIWOŚĆ";"KWIECIEŃ Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"KUŹMIUK Zbigniew Krzysztof - KW PRAWO I SPRAWIEDLIWOŚĆ";"FOGIEL Radosław Aleksander - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOSZTOWNIAK Andrzej Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄK Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GÓRSKA Agnieszka Beata - KW PRAWO I SPRAWIEDLIWOŚĆ";"STANDOWICZ Artur Edward - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSKI Krzysztof Piotr - KW PRAWO I SPRAWIEDLIWOŚĆ";"PASEK Agnieszka - KW PRAWO I SPRAWIEDLIWOŚĆ";"BUREK Karol - KW PRAWO I SPRAWIEDLIWOŚĆ";"DZIUBA Mariusz Jakub - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARKOWSKA-BZDUCHA Ewa Iwona - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOLSZCZAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"MARGAS Leszek Tadeusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRZYWACZ Wioletta - KW PRAWO I SPRAWIEDLIWOŚĆ";"ZBROWSKA Marta - KW PRAWO I SPRAWIEDLIWOŚĆ";"BĄKIEWICZ Robert - KW PRAWO I SPRAWIEDLIWOŚĆ";"FORYŚ Rafał Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"NOWAK Dawid Stanisław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KRZEMIŃSKI Mariusz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZUBIŃSKI Kazimierz Jan - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"CZUBAK Rafał Szymon - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUREK Dominik Sebastian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GŁUCH Mariusz Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GOZDUR Aneta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WOŹNIAK Piotr - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUCHCIK Bartłomiej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MOROZ-CZURA Monika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PŁOKITA Damian - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOPACZ Urszula - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GUZDŹ Aleksandra Anna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PARSZEWSKI Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MAZURKIEWICZ Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"AKSAMIT Paulina - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"ZAJĄCZKOWSKA-HERNIK Ewa - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KLUZIK-ROSTKOWSKA Joanna Grażyna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"FRYSZTAK Konrad Mirosław - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MICHALSKA-WILK Marta Ewelina - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŚMIETANKA Tomasz Józef - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZOROWSKA Kamila - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOZŁOWSKA Monika - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PIEKARSKI Dominik - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KARPAŁA Urszula - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GOŁOSZ Anita Elżbieta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GÓRSKI Rafał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"CZERWIEC Ewa Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYCIAK-POSPISCHIL Bożena Teresa - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TYCZYŃSKI Mateusz Roman - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"TOKARSKI Adam - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ŁASKARZEWSKA Małgorzata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KOŚLA Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GIZIŃSKI Bartosz Jakub - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RUSZCZYK Leszek Jan - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SEWERYN Grzegorz Waldemar - KW POLSKA JEST JEDNA";"GÓRZYŃSKA Anna - KW POLSKA JEST JEDNA";"SKUPIEŃ Ilona Agnieszka - KW POLSKA JEST JEDNA";"MACIEJCZYK Marcin Konrad - KW POLSKA JEST JEDNA";"STRZELECKI Krzysztof Piotr - KW POLSKA JEST JEDNA";"DESZCZKA Bartosz Andrzej - KW POLSKA JEST JEDNA";"OLEJARZ Halina Lucyna - KW POLSKA JEST JEDNA";"PŁACHECKI Marek Adam - KW POLSKA JEST JEDNA";"KNIEĆ Monika - KW POLSKA JEST JEDNA";"BEREDA Katarzyna Anita - KW POLSKA JEST JEDNA";"CHUCHAŁA Tomasz - KWW RDIP";"KOPANIA Wioletta - KWW RDIP";"KUŚTA Krzysztof - KWW RDIP";"WIJATKOWSKA Ewa Agnieszka - KWW RDIP";"MACIASZCZYK Magdalena Małgorzata - KWW RDIP";"NOWAK Edyta - KWW RDIP";"ALOT Kacper - KWW RDIP";"MAZURKIEWICZ Jerzy - KWW RDIP";"PAWŁOWSKA Ada Katarzyna - KWW RDIP";"DĄBROWSKI Piotr Tomasz - KWW RDIP";"TOKARSKI Maciej Mikołaj - KWW RDIP";"TURLIŃSKA Małgorzata Maria - KWW RDIP"
142510;"gm. Skaryszew";"radomski";"mazowieckie";14;14;81;16;31;6;3;3;5;4;4;7;1;2;8;9;4;12;3;9;174;302;73;45;58;4;34;19;62;9;34;10;24;13;5;13;4;21;59;76;24;5;11;26;9;9;0;6;3;6;11;1;1;6;4;5;927;984;679;1695;302;34;135;36;12;135;28;4;17;21;10;11;29;59;255;37;24;11;18;9;5;18;88;3;1;4;9;4;6;10;8;146;221;390;298;14;21;13;15;4;3;18;7;4;18;9;5;5;7;33;76;18;8;4;2;1;14;1;9;6;15;7;1;3;0;5;1;1;0;4;1;6
142511;"gm. Wierzbica";"radomski";"mazowieckie";9;9;30;3;22;5;4;5;4;0;1;7;4;3;2;3;2;8;2;7;137;139;22;17;11;37;13;9;29;8;46;9;14;5;3;6;7;10;34;73;20;5;9;21;6;10;1;6;4;2;15;1;3;4;3;3;492;645;350;567;179;39;195;14;15;37;6;3;9;19;6;8;17;49;139;20;22;6;17;10;9;12;17;0;5;5;0;6;5;4;4;116;153;195;106;3;5;8;4;1;30;7;4;1;7;1;3;208;2;3;54;19;1;4;7;2;0;0;3;7;9;5;3;0;1;5;0;0;1;2;2;1
142512;"gm. Wolanów";"radomski";"mazowieckie";10;10;29;7;8;4;2;1;4;1;0;5;2;2;2;2;3;9;4;6;104;143;28;42;14;8;19;11;64;7;104;9;20;7;2;1;4;14;34;47;21;6;6;10;9;6;5;0;0;1;14;0;6;18;2;11;435;310;344;421;126;18;58;29;8;13;16;7;1098;8;14;6;10;44;170;16;68;7;16;10;5;3;11;8;3;1;4;1;2;5;5;101;135;200;147;5;8;17;0;2;4;7;2;0;13;4;2;4;4;11;36;11;3;4;0;0;1;3;1;4;14;1;3;0;4;2;0;0;0;0;2;0
142513;"gm. Zakrzew";"radomski";"mazowieckie";10;10;32;7;16;3;1;3;2;4;2;11;9;4;7;6;5;10;3;10;125;248;37;46;11;5;16;17;43;14;234;8;19;8;4;5;11;22;55;93;23;7;19;25;6;22;4;3;1;1;19;1;3;9;6;6;657;709;538;817;277;29;55;22;7;34;8;4;32;12;1183;4;39;78;328;39;18;11;12;9;5;10;12;9;3;29;4;4;2;5;8;158;184;530;383;8;6;11;16;1;8;11;6;4;34;9;2;3;9;32;68;12;17;8;11;4;2;4;4;5;9;6;15;1;1;3;0;0;1;2;0;2
143001;"gm. Chlewiska";"szydłowiecki";"mazowieckie";8;8;19;0;9;3;1;1;0;2;0;3;1;0;0;0;2;7;0;3;75;37;19;5;6;53;9;4;24;5;1;2;1;0;1;4;2;9;22;12;13;4;3;6;1;0;0;0;0;1;1;0;70;3;2;2;223;103;169;263;23;22;821;5;7;10;5;6;2;8;1;1;17;39;56;12;4;4;155;3;1;3;6;1;1;1;0;0;1;2;0;17;125;87;21;7;4;5;3;1;162;8;1;2;0;5;4;2;0;6;10;11;0;3;1;1;3;0;3;1;1;2;1;1;0;0;1;1;0;0;0;1
143002;"gm. Jastrząb";"szydłowiecki";"mazowieckie";6;6;18;3;10;3;1;0;3;3;2;1;6;0;0;1;0;12;1;5;54;47;12;11;20;119;10;5;10;4;1;3;4;3;2;0;3;8;23;17;3;4;2;12;3;3;2;3;0;1;5;0;2;10;1;3;232;233;134;208;27;16;726;3;1;9;4;1;3;16;2;5;4;33;91;19;5;3;27;4;6;10;7;4;0;3;5;2;7;4;10;63;63;44;22;4;8;6;2;0;253;2;2;1;1;3;0;5;1;8;17;12;1;1;0;0;0;3;1;2;2;1;0;0;0;2;0;0;1;0;0;0
143003;"gm. Mirów";"szydłowiecki";"mazowieckie";3;3;3;1;3;0;0;0;1;0;0;1;0;0;2;1;1;1;1;0;29;17;3;1;1;12;9;3;2;5;2;4;3;7;3;1;1;5;8;3;1;0;2;12;1;1;0;3;0;0;2;0;1;3;0;2;112;75;107;82;20;29;682;3;5;6;4;2;3;10;2;2;1;17;68;7;4;1;20;4;0;3;3;1;1;3;1;0;5;4;2;26;22;18;2;1;0;1;1;1;332;2;0;0;1;2;0;6;0;0;9;12;1;1;8;0;0;1;2;1;1;3;1;0;0;0;0;0;0;0;0;1
143004;"gm. Orońsko";"szydłowiecki";"mazowieckie";8;8;30;2;8;1;1;1;0;3;3;4;0;3;0;3;1;3;5;9;65;93;12;6;7;21;23;4;31;5;18;5;18;3;2;2;7;7;31;30;8;7;3;9;1;5;1;2;0;1;5;3;5;3;4;1;252;203;367;251;98;26;614;17;6;19;6;1;17;4;6;4;7;34;86;7;11;3;23;6;4;12;13;3;1;5;2;2;4;7;1;74;81;141;87;3;10;8;5;2;50;9;2;2;6;2;1;0;2;16;31;25;4;3;5;0;1;3;2;1;0;0;2;0;1;1;1;0;0;1;1;0
143005;"gm. Szydłowiec";"szydłowiecki";"mazowieckie";11;11;44;5;5;3;5;2;4;1;3;12;5;5;5;8;12;18;2;14;172;151;30;15;24;499;33;18;16;28;12;13;30;7;3;9;10;16;119;77;27;14;14;31;15;13;10;9;1;5;17;2;44;17;2;5;468;289;484;505;74;121;2764;12;15;29;20;9;9;15;6;7;33;128;187;46;62;6;158;13;28;11;14;3;10;3;6;5;10;19;10;168;441;217;166;20;19;27;14;5;849;31;7;0;4;2;10;13;1;37;56;46;10;11;8;1;4;2;5;2;5;5;2;1;1;2;1;1;2;0;2;2
143601;"gm. Kazanów";"zwoleński";"mazowieckie";7;7;8;3;1;3;1;2;2;2;0;2;2;0;1;29;1;4;0;3;67;68;10;6;85;1;15;5;22;8;0;5;5;5;2;2;1;6;20;10;9;0;5;6;3;11;2;3;28;0;2;0;1;3;1;2;177;447;319;240;58;30;71;12;9;12;19;10;4;12;5;2;2;19;61;13;7;0;5;5;1;8;7;1;2;2;1;1;0;2;8;40;50;62;54;11;8;10;1;4;0;3;1;0;3;4;2;0;1;22;10;0;24;0;1;2;10;3;0;0;4;0;0;0;0;0;0;0;1;1;0;0
143602;"gm. Policzna";"zwoleński";"mazowieckie";7;7;10;2;6;2;2;2;2;3;2;3;2;0;3;2;8;10;0;5;74;21;55;6;144;5;42;4;10;5;3;7;5;3;3;2;1;9;30;23;10;5;17;11;4;8;5;4;18;1;6;1;1;3;3;1;373;321;207;161;251;28;53;6;12;23;2;6;5;81;4;7;9;27;76;16;12;7;7;5;1;9;4;2;2;2;2;0;2;5;5;43;136;58;51;37;20;3;3;12;1;8;4;0;1;1;4;1;0;7;27;9;34;3;1;0;6;1;7;2;7;0;0;0;1;0;0;0;1;0;1;0
143603;"gm. Przyłęk";"zwoleński";"mazowieckie";10;10;10;5;2;0;0;1;1;2;0;1;3;1;2;0;2;6;1;7;85;52;29;4;149;4;14;12;8;3;2;5;12;3;0;4;3;11;39;17;12;6;4;8;4;8;0;6;22;2;3;1;1;8;0;5;334;347;165;258;44;28;52;4;21;24;12;1;4;495;8;3;11;13;78;21;14;2;8;6;4;10;7;1;4;2;7;1;4;5;3;31;121;32;23;13;5;5;8;33;0;5;2;1;1;5;1;0;0;5;20;11;33;3;1;0;3;2;15;5;11;3;4;2;2;2;1;0;0;0;0;1
143604;"gm. Tczów";"zwoleński";"mazowieckie";5;5;12;3;1;5;1;0;1;2;4;3;1;2;3;2;3;4;2;2;60;66;9;4;177;3;11;6;7;4;2;3;5;3;1;1;1;2;18;13;7;5;2;8;2;7;1;4;14;0;3;0;1;4;3;2;241;234;333;280;202;23;40;7;8;29;3;10;1;59;4;7;17;30;89;9;15;4;5;3;3;11;17;1;3;1;5;1;3;2;5;50;58;42;23;10;7;5;3;9;0;1;1;0;2;4;1;0;0;8;6;4;18;2;2;2;2;1;4;3;6;0;0;0;0;1;0;0;1;1;0;0
143605;"gm. Zwoleń";"zwoleński";"mazowieckie";14;14;28;4;11;7;2;3;5;8;11;8;3;2;6;3;4;11;0;9;149;93;91;9;791;2;22;12;19;11;2;11;17;5;2;5;8;15;81;64;41;9;17;20;7;52;5;6;149;0;11;1;2;6;5;6;888;814;691;426;311;154;143;14;13;95;19;13;8;209;2;18;23;63;245;32;16;5;13;13;6;35;18;1;3;4;10;10;3;13;26;139;419;322;169;45;20;18;8;193;5;13;7;7;5;5;2;2;4;12;29;16;79;5;1;1;13;4;36;6;19;10;3;1;2;4;0;2;1;0;0;2
146301;"Radom";"Radom";"mazowieckie";115;115;485;198;199;103;54;28;41;50;59;92;36;47;37;49;58;114;53;122;2182;6530;718;1217;231;120;376;375;1082;138;250;231;366;177;47;137;69;310;1180;3050;595;128;212;465;295;317;55;73;29;28;156;34;32;148;35;290;7108;9757;6590;12850;4074;364;997;346;123;481;107;64;243;173;222;72;229;1328;3064;436;365;82;155;71;76;174;104;63;57;46;63;31;52;82;79;2752;5536;16888;9279;203;214;172;114;44;78;369;137;56;891;190;107;109;309;825;949;213;110;55;58;24;73;31;56;76;283;99;22;33;26;15;10;5;44;10;29;26
