"TERYT Gminy";"Gmina";"Powiat";"Województwo";"Liczba komisji";"Liczba uwzględnionych komisji";"WOJCIECHOWSKI Mateusz Sławomir - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJTCZAK Anna Danuta - KW BEZPARTYJNI SAMORZĄDOWCY";"CISZAK Mariusz - KW BEZPARTYJNI SAMORZĄDOWCY";"BARYŁA Ewa Franciszka - KW BEZPARTYJNI SAMORZĄDOWCY";"PRENTCZYŃSKI Sławomir Piotr - KW BEZPARTYJNI SAMORZĄDOWCY";"KANABUS-KOSZAL Ewa - KW BEZPARTYJNI SAMORZĄDOWCY";"WOJEWODA Katarzyna - KW BEZPARTYJNI SAMORZĄDOWCY";"FILIPIAK Artur - KW BEZPARTYJNI SAMORZĄDOWCY";"MĄDRA-MAKOWSKA Lidia - KW BEZPARTYJNI SAMORZĄDOWCY";"RAJEWICZ Zygmunt Władysław - KW BEZPARTYJNI SAMORZĄDOWCY";"WEBER Dorota Izabela - KW BEZPARTYJNI SAMORZĄDOWCY";"MILISZEWSKA Edyta Kinga - KW BEZPARTYJNI SAMORZĄDOWCY";"BUGAJ Agata - KW BEZPARTYJNI SAMORZĄDOWCY";"GĄSIOROWSKI Tomasz Michał - KW BEZPARTYJNI SAMORZĄDOWCY";"BIESIEDIN Waldemar Marcin - KW BEZPARTYJNI SAMORZĄDOWCY";"DURKIEWICZ Konrad Tadeusz - KW BEZPARTYJNI SAMORZĄDOWCY";"AUGUSTYNIAK Damian Marek - KW BEZPARTYJNI SAMORZĄDOWCY";"SIWIŃSKA Maria - KW BEZPARTYJNI SAMORZĄDOWCY";"HENNIG-KLOSKA Paulina - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"PYRZYK Michał - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ADAMÓW Paweł Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SEŃKO Mariusz Krzysztof - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MUSIAŁOWSKI Mariusz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"CZAJKOWSKI Krzysztof Grzegorz - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ŁECHTAŃSKA Agnieszka - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STAJKOWSKA Izabela - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"WASIELEWSKA Emilia - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"SROKA Paulina Katarzyna - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"KŁOPOT-WARTECKA Aneta Daria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"ELTMAN Jakub - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAWRECKI Bartłomiej Mikołaj - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"STĘPA Teodor - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMCZAK Michał Bartłomiej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"BERLIK Jerzy Andrzej - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"MATUSZEWSKA Tatiana Maria - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"GAJDA Robert Marek - KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI";"TOMASZEWSKI Tadeusz - KW NOWA LEWICA";"KASPRZAK-BARTKOWIAK Kamila - KW NOWA LEWICA";"CZERNIEJEWSKI Piotr - KW NOWA LEWICA";"MACIEJEWSKA Joanna Maria - KW NOWA LEWICA";"DZIAMARA Łukasz - KW NOWA LEWICA";"WNUK Andrzej Jacek - KW NOWA LEWICA";"NOWAK Tomasz Andrzej - KW NOWA LEWICA";"KUBICKA-SZTUL Krystyna - KW NOWA LEWICA";"ŁUCZYŃSKI Łukasz - KW NOWA LEWICA";"KOBIELSKA Ewa - KW NOWA LEWICA";"NIEKOCHAŃSKA Agnieszka - KW NOWA LEWICA";"GŁOWACKI Maciej Błażej - KW NOWA LEWICA";"PRZYBYLSKA Sylwia Anna - KW NOWA LEWICA";"JAŚKIEWICZ Marek - KW NOWA LEWICA";"MIEDZIAK Wiktoria - KW NOWA LEWICA";"LEWANDOWSKI Marcin - KW NOWA LEWICA";"MAŃKA Roman - KW NOWA LEWICA";"BĄK Anna - KW NOWA LEWICA";"HOFFMANN Zbigniew Grzegorz - KW PRAWO I SPRAWIEDLIWOŚĆ";"CZARNECKI Witold Wojciech - KW PRAWO I SPRAWIEDLIWOŚĆ";"NIESTRAWSKA Aneta - KW PRAWO I SPRAWIEDLIWOŚĆ";"DOLATA Zbigniew - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTOSIK Ryszard - KW PRAWO I SPRAWIEDLIWOŚĆ";"ITMAN Zofia Mariola - KW PRAWO I SPRAWIEDLIWOŚĆ";"POPKOWSKI Robert Adam - KW PRAWO I SPRAWIEDLIWOŚĆ";"KAŁUŻNY Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"PIORUN Radomir Tomasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOŹNIAK Anna - KW PRAWO I SPRAWIEDLIWOŚĆ";"BARTKOWIAK Jacek Dariusz - KW PRAWO I SPRAWIEDLIWOŚĆ";"WIŚNIEWSKA-ZABŁOCKA Małgorzata - KW PRAWO I SPRAWIEDLIWOŚĆ";"TWARDOWSKA Monika - KW PRAWO I SPRAWIEDLIWOŚĆ";"WOJNA Paweł - KW PRAWO I SPRAWIEDLIWOŚĆ";"KOPEĆ Magdalena - KW PRAWO I SPRAWIEDLIWOŚĆ";"GRABOWSKI Łukasz - KW PRAWO I SPRAWIEDLIWOŚĆ";"SZYKOWNA Anita Aldona - KW PRAWO I SPRAWIEDLIWOŚĆ";"GAWEŁ Robert Kazimierz - KW PRAWO I SPRAWIEDLIWOŚĆ";"BRYŁKA Anna Mirosława - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JÓŹWIAK Maciej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Karol Hubert - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"TALENT-DOMINIAK Jakub Michał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIEŁBOWICZ Andżelika - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SZMYTKA Piotr Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GRONEK Przemysław Tomasz - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"BANASZCZAK Tomasz Przemysław - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"WITASIAK Sebastian Paweł - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"JANKOWSKI Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"GĄSIOREK Paulina Grażyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KIN Zbigniew - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"SKITEK Adrianna Katarzyna - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KUJAWSKI Piotr Andrzej - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"DOGA Marta Agnieszka - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"RUSIN Paweł Rafał - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"PAWEŁCZAK Emilia Magdalena - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"MATUSZEWSKA Marta - KW KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"KOŁODZIEJCZAK Michał - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Tomasz Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NISZCZAK-SIERADZKA Inez Magdalena - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"GRUSZCZYŃSKI Piotr Andrzej - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"POLITAŃSKA Agnieszka Iwona - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"RYBARSKI Piotr Tadeusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"IWAŃCZUK Ernest Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"REZGUI Agata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PILARSKI Ryszard - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"SARNOWSKA-CZAJKA Beata - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"PRZYJEMSKI Marek Piotr - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MARCHLEWSKA Anna Danuta - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LISIECKI Marek Paweł - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"NOWAK Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"MŁYNARCZYK Dariusz Janusz - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"KACZMAREK Paulina Anna - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"EJMA Marek Leon - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"LEWANDOWSKI Krzysztof - KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"BĄKOWSKI Marek - KW POLSKA JEST JEDNA";"MAŁYSZ Józef Jerzy - KW POLSKA JEST JEDNA";"PIETROWSKI Szymon - KW POLSKA JEST JEDNA";"SZABELSKA Aneta - KW POLSKA JEST JEDNA";"MAZUR Patrycja Anna - KW POLSKA JEST JEDNA";"OCHOWIAK Jarosław Paweł - KW POLSKA JEST JEDNA";"CHOCIAJ Arkadiusz Krzysztof - KW POLSKA JEST JEDNA";"HENKE Anna Maria - KW POLSKA JEST JEDNA";"BOROWSKI Maciej Przemysław - KW POLSKA JEST JEDNA";"CIEŚLAK Mirosław Józef - KW POLSKA JEST JEDNA";"URBAN Irina - KW POLSKA JEST JEDNA";"KORDUS Maria - KW POLSKA JEST JEDNA";"SÓJKA Szymon - KW POLSKA JEST JEDNA";"TARNAWSKA Elżbieta Maria - KW POLSKA JEST JEDNA";"KLAMECKI Artur Stanisław - KWW RDIP";"NIWIŃSKI Grzegorz Henryk - KWW RDIP";"ZAWADZKA-PŁACZKIEWICZ Ewa Janina - KWW RDIP";"SIWIAK Paweł Hubert - KWW RDIP";"ANDRZEJAK Marcin Łukasz - KWW RDIP";"WOJTKOWIAK Kinga Arleta - KWW RDIP";"PRZYBYLAK Agata Maria - KWW RDIP";"ŁUKASZEWSKI Rafał Stanisław - KWW RDIP";"ANDRZEJEWSKI Grzegorz Antoni - KWW RDIP";"NOWAK Michał - KWW RDIP";"ŁYSIK Katarzyna Anna - KWW RDIP";"TAMBORSKA Natalia Anna - KWW RDIP";"KNAST Wojciech Kazimierz - KWW RDIP"
302503;"gm. Nowe Miasto nad Wartą";"średzki";"wielkopolskie";6;6;27;10;6;4;1;3;4;3;2;0;4;4;6;4;1;3;2;8;302;85;15;10;22;18;30;18;26;21;77;4;72;23;12;0;25;15;119;52;19;27;4;9;5;28;4;11;5;3;13;1;8;7;4;27;765;130;42;568;30;17;11;30;16;54;11;92;30;13;23;9;8;12;164;119;40;5;8;12;9;4;5;13;8;3;1;5;8;6;3;16;552;78;147;23;29;9;108;19;3;14;0;6;4;30;0;17;1;22;37;5;3;7;7;7;1;1;1;2;1;0;2;9;5;0;3;0;1;1;2;0;1;0;6;3;2
302504;"gm. Środa Wielkopolska";"średzki";"wielkopolskie";31;31;97;39;9;7;2;10;14;19;17;34;16;4;28;1;3;6;4;27;1526;397;47;31;42;39;68;42;55;52;766;8;31;45;27;3;604;53;558;299;62;117;8;126;23;311;10;47;42;23;59;7;58;26;9;98;1864;426;112;755;119;20;28;66;29;154;53;1411;40;22;71;43;33;73;411;737;69;13;28;38;14;11;8;11;13;8;7;5;63;7;6;43;2510;479;1197;154;75;50;1214;26;13;17;9;16;12;176;3;106;3;45;203;20;13;18;16;41;5;5;2;2;1;3;2;11;35;8;5;0;2;5;7;3;4;9;27;5;18
302505;"gm. Zaniemyśl";"średzki";"wielkopolskie";6;6;14;7;3;1;0;2;2;4;8;2;8;0;6;3;1;0;2;6;300;78;18;4;9;21;25;15;22;15;138;3;6;61;6;3;55;10;120;49;14;27;5;4;5;28;6;16;11;3;18;2;7;2;5;24;393;87;27;240;13;10;16;18;7;41;8;138;16;14;16;12;8;10;100;118;25;2;3;4;5;5;2;5;3;4;3;0;10;4;2;13;649;89;295;23;11;3;147;13;4;18;9;8;5;43;4;9;0;22;31;5;2;4;3;11;0;0;1;0;0;3;1;2;5;1;1;0;0;2;0;0;2;3;9;0;0
302601;"gm. Brodnica";"śremski";"wielkopolskie";6;6;26;9;3;2;0;2;3;4;0;0;0;1;4;3;0;1;1;3;238;33;12;10;14;17;12;14;28;12;9;2;10;63;6;2;11;7;109;54;11;12;3;4;6;8;3;5;3;1;7;6;5;6;2;17;293;62;11;171;14;3;4;6;4;18;2;12;6;90;10;5;11;13;86;30;20;2;3;6;7;3;3;10;3;1;3;1;2;1;1;13;362;41;64;42;23;4;0;9;4;87;7;3;5;19;1;4;0;42;39;6;3;2;3;1;3;5;4;1;2;0;7;0;8;10;0;1;0;1;1;7;1;0;7;1;8
302602;"gm. Dolsk";"śremski";"wielkopolskie";8;8;21;8;3;4;0;0;1;3;0;1;2;0;5;10;0;2;2;6;246;41;12;9;8;10;12;15;24;7;1;7;8;91;5;3;14;11;117;36;8;17;3;5;1;5;2;17;4;3;17;1;4;7;1;17;439;77;28;408;17;7;3;16;9;35;18;10;17;66;12;4;6;15;120;21;18;3;7;6;13;5;10;7;6;0;4;4;5;3;7;20;325;53;65;22;9;8;1;10;0;37;2;12;1;8;2;11;1;59;27;2;11;3;1;0;0;2;0;0;1;1;10;2;16;4;3;0;1;2;2;0;2;6;23;0;3
302603;"gm. Książ Wielkopolski";"śremski";"wielkopolskie";6;6;27;5;1;7;2;4;4;2;3;2;5;2;11;5;0;3;1;5;306;51;22;5;15;17;27;11;30;19;9;2;16;236;10;1;12;6;121;52;13;26;5;4;5;6;4;11;7;0;12;3;4;12;3;15;384;106;33;845;17;7;4;18;9;42;11;26;9;106;15;7;12;16;164;45;29;12;15;11;7;6;3;21;3;5;5;1;6;2;5;19;417;65;58;37;20;7;8;12;6;28;7;5;11;30;0;9;1;61;18;4;8;3;4;0;0;2;4;7;1;3;5;0;7;1;2;1;2;2;3;2;4;0;0;0;0
302604;"gm. Śrem";"śremski";"wielkopolskie";27;27;105;39;16;29;5;11;14;26;19;13;17;14;34;34;3;6;9;39;2412;230;88;34;65;56;137;73;147;70;55;37;66;678;50;12;71;60;914;429;102;172;14;10;41;54;17;87;49;15;71;20;30;76;9;155;2060;263;148;2246;66;36;32;85;27;152;57;81;61;1185;65;36;28;53;899;173;133;15;40;41;38;22;113;35;23;14;15;15;27;16;14;60;3385;657;861;314;138;40;52;64;21;443;21;31;16;134;9;47;5;1234;210;23;53;18;23;3;1;8;16;13;2;7;38;13;49;42;6;7;3;8;12;6;28;4;21;7;36
302701;"m. Turek";"turecki";"wielkopolskie";14;14;43;33;4;6;23;2;11;16;5;4;11;10;36;3;0;7;10;16;694;58;77;924;29;15;87;32;56;31;12;13;12;7;20;6;31;54;217;76;53;995;45;6;21;10;16;28;19;4;17;7;11;7;6;34;693;194;87;41;3593;51;72;272;13;89;24;21;30;11;30;17;29;36;475;65;70;15;23;15;8;15;6;12;17;2;7;7;8;15;3;29;1715;554;184;35;41;1023;9;16;10;20;5;12;7;54;218;13;5;29;92;20;15;20;9;2;7;2;1;5;3;3;4;7;4;2;1;1;1;2;4;1;0;3;10;0;2
302702;"gm. Brudzew";"turecki";"wielkopolskie";9;9;26;9;2;4;7;1;4;4;5;1;5;0;9;3;0;0;2;0;106;15;18;219;11;4;7;6;18;7;3;1;0;1;2;2;2;30;39;15;10;47;8;2;12;1;4;5;7;1;5;0;1;4;3;8;219;109;25;31;1247;8;37;64;13;31;14;6;9;3;4;3;6;6;127;15;19;6;4;6;4;4;5;9;2;4;1;1;0;9;2;9;221;51;14;3;7;45;3;2;4;2;4;2;2;8;25;2;1;3;13;5;0;2;4;0;2;0;0;1;0;0;0;0;2;1;0;1;0;0;1;1;1;0;6;0;0
302703;"gm. Dobra";"turecki";"wielkopolskie";7;7;18;10;3;3;7;0;4;4;3;2;4;2;6;0;0;1;2;2;87;28;7;272;7;6;7;13;16;5;2;2;2;0;10;0;3;10;33;12;9;72;11;1;5;0;1;9;5;3;6;2;3;5;1;6;199;96;27;20;1228;19;15;39;4;26;14;11;5;3;5;7;6;8;111;15;10;4;3;4;3;0;1;7;47;6;1;3;1;6;1;4;259;45;11;5;6;23;1;8;1;2;1;3;1;10;19;7;0;4;31;3;5;5;1;3;7;0;0;1;0;1;0;1;7;1;1;1;0;0;0;0;0;2;0;0;0
302704;"gm. Kawęczyn";"turecki";"wielkopolskie";5;5;18;16;0;2;4;1;4;2;2;0;6;1;9;1;2;2;4;2;56;10;10;256;13;4;5;7;7;2;2;0;4;0;2;0;2;9;21;11;5;56;2;1;3;2;2;6;2;2;4;3;2;1;1;11;93;45;23;24;1334;6;6;16;3;12;4;6;2;2;4;9;2;4;94;19;25;2;5;6;3;5;0;3;6;2;0;1;3;0;3;14;173;29;17;9;5;19;0;3;2;5;0;0;1;11;14;0;0;5;17;1;2;2;1;1;1;0;1;0;0;0;0;0;3;1;0;0;1;0;1;1;1;1;11;0;1
302705;"gm. Malanów";"turecki";"wielkopolskie";4;4;12;5;2;1;199;1;2;2;0;0;0;1;9;1;0;3;3;4;95;16;14;299;5;4;6;9;6;10;3;1;1;0;3;0;3;18;35;29;11;64;6;3;2;7;5;9;3;0;7;3;3;1;1;7;136;69;21;36;1188;6;12;39;6;26;10;6;4;6;8;15;7;3;146;25;22;9;5;8;6;8;2;4;2;1;1;4;2;3;2;3;311;39;19;17;6;47;2;1;3;3;1;2;2;17;12;10;0;5;51;4;3;4;0;0;0;1;1;1;3;1;0;5;9;0;1;0;1;0;4;0;0;2;2;3;6
302706;"gm. Przykona";"turecki";"wielkopolskie";3;3;15;9;2;1;5;3;4;1;3;0;3;0;9;1;0;1;8;1;74;15;3;214;6;1;7;9;5;6;3;3;1;5;5;2;5;23;31;12;9;59;41;2;1;0;0;2;5;0;6;7;0;1;2;9;121;152;24;34;844;7;12;50;4;26;6;8;1;4;9;2;5;7;106;16;10;5;2;8;0;6;3;2;12;3;0;5;1;0;2;5;209;41;26;3;7;21;0;0;5;2;1;0;0;9;8;2;0;5;12;1;1;2;2;0;3;2;1;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;1;0;1
302707;"gm. Tuliszków";"turecki";"wielkopolskie";6;6;29;13;1;7;3;1;2;10;7;0;6;1;15;2;0;17;2;9;133;29;23;522;6;8;17;11;17;7;4;12;0;5;4;0;11;16;56;40;23;59;59;0;12;1;3;15;8;2;9;4;4;3;2;14;374;224;55;59;1759;30;66;57;10;54;25;15;8;6;14;7;19;7;204;28;32;6;7;11;4;2;5;11;3;3;3;4;5;2;1;14;554;187;20;5;11;27;2;5;3;11;2;4;1;23;11;1;1;6;24;7;2;4;6;1;24;2;3;0;0;0;0;2;6;0;1;0;0;3;1;0;1;2;0;0;0
302708;"gm. Turek";"turecki";"wielkopolskie";11;11;26;18;1;3;27;4;2;8;4;0;6;2;23;1;1;4;5;13;242;36;26;512;22;10;29;9;28;8;2;9;6;3;4;2;15;25;58;31;21;217;12;1;7;3;10;6;7;1;12;3;7;8;2;15;216;79;53;14;1678;20;29;95;6;51;10;9;8;9;10;7;10;7;294;46;40;9;17;12;6;10;4;13;11;9;5;2;7;5;3;21;591;174;55;6;15;232;4;10;7;3;2;1;2;29;58;7;6;6;40;6;1;6;9;0;2;1;2;3;0;5;3;3;11;2;2;0;1;1;0;0;0;3;0;2;1
302709;"gm. Władysławów";"turecki";"wielkopolskie";7;7;33;8;4;2;12;0;4;4;8;1;1;2;6;1;1;2;1;4;124;23;29;240;14;6;20;9;26;14;4;19;2;3;3;1;6;17;55;27;14;83;17;1;12;2;1;9;8;0;13;0;1;2;2;14;288;211;26;35;1804;27;62;40;3;35;14;8;5;10;6;5;8;23;185;22;29;7;10;6;2;2;5;10;4;4;2;1;3;8;1;11;313;98;22;9;12;44;1;4;5;1;2;2;2;17;12;3;2;7;37;11;3;5;6;2;12;1;0;0;0;0;1;4;2;0;0;0;0;1;1;0;0;1;3;0;2
303001;"gm. Kołaczkowo";"wrzesiński";"wielkopolskie";7;7;21;5;7;1;1;1;0;3;5;2;1;1;1;0;0;1;2;5;161;146;7;1;10;12;13;9;9;18;5;0;2;1;8;2;11;4;205;21;6;12;3;10;1;4;3;8;2;5;10;1;0;1;1;5;532;110;29;436;19;6;8;43;3;39;20;9;8;3;51;16;13;13;115;26;28;1;6;10;5;8;3;3;6;3;2;1;1;2;1;3;245;24;207;11;5;0;3;5;1;1;42;1;2;12;0;5;1;4;9;9;0;3;0;0;1;1;1;2;0;2;2;1;110;0;1;0;0;1;1;0;0;0;1;1;0
303002;"gm. Miłosław";"wrzesiński";"wielkopolskie";11;11;29;8;6;4;0;6;5;4;2;0;2;4;8;2;7;0;1;11;305;205;9;7;17;16;23;18;23;117;12;5;13;13;9;0;18;14;315;39;19;16;3;298;4;6;5;10;2;5;9;4;5;1;1;6;816;130;52;720;33;10;15;50;4;80;12;33;14;9;27;9;16;17;194;53;37;4;15;8;6;19;8;7;3;3;4;1;5;1;4;16;587;58;323;63;13;1;14;7;3;10;49;2;6;11;0;7;2;9;19;8;3;1;2;1;1;2;1;2;0;3;2;1;18;0;1;3;0;2;1;0;0;2;3;2;2
303003;"gm. Nekla";"wrzesiński";"wielkopolskie";4;4;29;5;2;2;0;4;4;5;9;0;1;3;5;1;4;0;2;1;463;138;26;15;25;24;33;30;28;31;22;7;14;6;6;4;22;17;197;76;17;34;3;12;12;12;3;20;14;6;17;0;8;6;2;18;542;112;28;321;38;4;10;40;11;31;12;17;5;9;104;4;21;15;163;52;39;5;9;10;7;11;4;5;9;2;5;4;4;8;10;16;577;89;409;48;34;5;7;20;7;18;77;5;4;22;2;9;1;28;58;14;3;11;6;1;3;1;0;1;1;4;1;2;10;0;4;0;0;8;3;2;1;1;3;2;2
303004;"gm. Pyzdry";"wrzesiński";"wielkopolskie";8;8;17;6;1;2;1;4;1;2;1;2;0;2;4;1;1;0;0;3;105;556;5;9;13;3;6;5;6;10;1;0;0;1;3;0;1;2;135;24;8;7;3;6;1;3;0;6;3;4;7;2;4;1;3;8;659;183;102;347;47;13;56;46;7;37;28;8;6;2;21;11;23;13;110;35;23;2;6;4;5;3;0;8;4;11;4;1;2;9;0;15;269;39;159;10;14;4;3;6;10;18;36;5;4;11;1;3;0;3;20;8;8;5;2;4;1;0;1;0;0;2;2;6;16;1;0;0;3;0;0;0;0;0;0;14;0
303005;"gm. Września";"wrzesiński";"wielkopolskie";39;39;134;44;21;19;5;19;18;24;26;5;32;29;42;8;9;3;14;25;2215;643;113;33;87;109;136;149;88;122;29;23;40;11;55;9;66;82;882;316;171;118;19;74;28;36;12;81;39;222;70;20;18;18;12;88;3898;622;189;1476;212;33;69;334;41;174;59;78;60;41;423;38;138;147;916;254;214;19;37;37;23;68;22;36;40;18;24;15;22;19;7;68;2439;410;5387;212;53;14;14;36;20;33;1145;12;30;75;6;30;4;37;149;43;39;25;10;10;7;6;8;3;3;8;7;16;38;2;2;11;3;2;8;25;2;8;2;7;23
306201;"Konin";"Konin";"wielkopolskie";47;47;179;62;34;30;9;13;31;45;24;9;30;12;172;10;2;37;19;51;2184;319;1397;151;168;200;195;61;242;49;33;363;34;18;39;3;48;98;762;393;1417;183;274;20;494;43;24;75;220;14;67;42;25;37;17;103;4883;2469;366;239;1567;754;2411;135;66;397;80;80;59;37;109;61;60;83;1358;133;154;114;45;53;12;31;21;75;23;20;25;16;13;25;7;52;5326;5014;936;116;144;28;29;52;65;66;23;23;21;153;11;42;185;64;195;68;18;25;21;7;26;14;8;8;4;0;7;21;27;5;6;3;16;6;39;4;4;20;7;5;12
